fipsCode,countyName,fold,origin_timestamp,horizon,target_hour,target_timestamp,known_D_lower_bound,baseline_D,projected_D,actual_D,D_sse_reduction,actual_osi,baseline_P_t,actual_P_t,baseline_N_t,actual_N_t,baseline_D_t,actual_D_t,baseline_R_t,actual_R_t,baseline_C0_direct_osi,candidate_C0_direct_osi,sse_reduction_C0_direct_osi,baseline_C1_component_osi,candidate_C1_component_osi,sse_reduction_C1_component_osi,baseline_C2_equal_blend,candidate_C2_equal_blend,sse_reduction_C2_equal_blend,baseline_C3_aligned_component,candidate_C3_aligned_component,sse_reduction_C3_aligned_component,baseline_v18_rule,candidate_v18_rule,sse_reduction_v18_rule
39037,Darke County,0,2026-03-14 02:00:00,osi_target_t01h,75,2026-03-14 03:00:00,0.0041969195,0.0018732388411109601,0.0041969195,0.011597487,3.979260293360064e-05,0.007,0.00021296034934961444,0.010366391,0.0012908239681700285,1.4e-05,0.0018732388411109601,0.011597487,0.0010326640310714718,0.000265805,0.0,0.0,0.0,0.0,0.0014829360004922087,1.8562004825335094e-05,0.0,0.0011361748996585059,1.4615555192605073e-05,0.0,0.0014829360004922087,1.8562004825335094e-05,0.0,0.0014829360004922087,1.8562004825335094e-05
39037,Darke County,0,2026-03-14 03:00:00,osi_target_t01h,76,2026-03-14 04:00:00,0.0020564905,0.0010852708665690558,0.0020564905,0.011191785,1.8688022327509194e-05,0.007,0.0023184805503455768,0.01040836,0.001081261472808601,1.4e-05,0.0010852708665690558,0.011191785,0.000889948055464072,5.6e-05,0.0014383821809353825,0.0014383821809353825,0.0,0.0014881566467170979,0.001730961555074834,2.6176510170294886e-06,0.0014632694138262403,0.0015846718680051083,1.3296068066967382e-06,0.0014881566467170979,0.001730961555074834,2.6176510170294886e-06,0.0014881566467170979,0.001730961555074834,2.6176510170294886e-06
39063,Hancock County,0,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.02393321666666667,0.017993242799142925,0.02393321666666667,0.027071922,7.257094486257978e-05,0.0105,0.015100316856979374,0.009317296,0.0010028695357397507,0.0,0.017993242799142925,0.027071922,0.0011835037476065173,0.000141171,0.012539386139607464,0.012539386139607464,0.0,0.010771091405325743,0.012256084872206679,-3.0103435283516594e-06,0.011655238772466603,0.012397735505907071,-2.266823428970224e-06,0.010771091405325743,0.012256084872206679,-3.0103435283516594e-06,0.010771091405325743,0.012256084872206679,-3.0103435283516594e-06
39085,Lake County,2,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.017499975833333334,0.014728081785366557,0.017499975833333334,0.024271923,4.522563670201127e-05,0.0124,0.017264144526508256,0.016092043,0.006838427699515456,0.000393512,0.014728081785366557,0.024271923,0.0012960963890525966,0.002919082,0.010282170316959698,0.010282170316959698,0.0,0.012851518312870092,0.013544491824861785,-1.1059927503184059e-06,0.011566844314914896,0.011913331070910742,4.5730174904874324e-07,0.012851518312870092,0.013544491824861785,-1.1059927503184059e-06,0.012851518312870092,0.013544491824861785,-1.1059927503184059e-06
39099,Mahoning County,0,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.011160013166666668,0.008029903908498228,0.011160013166666668,0.018315995,5.459559394367546e-05,0.0217,0.011211420956744612,0.036356362,0.0022267319110981787,0.00992561,0.008029903908498228,0.018315995,0.0019747498441943477,0.009451409,0.00857081273183476,0.00857081273183476,0.0,0.0070739255442873305,0.00785645285882944,2.227825653423906e-05,0.007822369138061044,0.0082136327953321,1.0706537961098711e-05,0.0070739255442873305,0.00785645285882944,2.227825653423906e-05,0.0070739255442873305,0.00785645285882944,2.227825653423906e-05
39113,Montgomery County,4,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.021904906999999998,0.0164274044135028,0.021904906999999998,0.026821311,8.386226583761384e-05,0.0125,0.013511272231010884,0.014554142,0.00018895085482876608,1.24e-05,0.0164274044135028,0.026821311,0.0007612524588793597,0.000650236,0.0076607698056010455,0.0076607698056010455,0.0,0.009501367549082186,0.010870743195706486,6.337318841360664e-06,0.008581068677341616,0.009265756500653765,4.897691698649613e-06,0.009501367549082186,0.010870743195706486,6.337318841360664e-06,0.009501367549082186,0.010870743195706486,6.337318841360664e-06
39117,Morrow County,4,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.5713243775,0.4073621213400394,0.5713243775,0.825123821,0.11011068018186944,0.5087,0.3592742788502163,0.7618563,0.0015848838335655842,0.000305312,0.4073621213400394,0.825123821,0.007971435400606108,0.024696384,0.23947976794920367,0.23947976794920367,0.0,0.24530780767678373,0.28629837171677386,0.019912962713799852,0.2423937878129937,0.26288906983298876,0.010495985259819547,0.24530780767678373,0.28629837171677386,0.019912962713799852,0.24530780767678373,0.28629837171677386,0.019912962713799852
39117,Morrow County,4,2026-03-14 01:00:00,osi_target_t01h,74,2026-03-14 02:00:00,0.42964244516666666,0.40675779729946976,0.42964244516666666,0.808619988,0.017869242342638342,0.5023,0.35859515416928345,0.751068594,0.0017661714255638261,0.000305312,0.40675779729946976,0.808619988,0.008749193418355635,0.003595902,0.23771940595265265,0.23771940595265265,0.0,0.2448707516496926,0.2505919136164918,0.0029128571553566074,0.24129507880117262,0.2441556597845722,0.0014850685047475692,0.2448707516496926,0.2505919136164918,0.0029128571553566074,0.2448707516496926,0.2505919136164918,0.0029128571553566074
39131,Pike County,3,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.0115369315,0.00528501303506953,0.0115369315,0.013327145,6.147102216577418e-05,0.0055,0.0032306051761987493,0.00537064,0.0001474486407204874,0.0,0.00528501303506953,0.013327145,0.0005844324096051824,2.21e-05,0.002245920525661872,0.002245920525661872,0.0,0.002606659112538535,0.004169638728771152,6.601560379070661e-06,0.0024262898191002033,0.003207779627216512,4.193420038763386e-06,0.002606659112538535,0.004169638728771152,6.601560379070661e-06,0.002606659112538535,0.004169638728771152,6.601560379070661e-06
39131,Pike County,3,2026-03-14 01:00:00,osi_target_t01h,74,2026-03-14 02:00:00,0.007868098833333333,0.004260493862792311,0.007868098833333333,0.010553419,3.2389962384993716e-05,0.0048,0.00286768829226581,0.00537064,7.660302752641744e-05,0.0,0.004260493862792311,0.010553419,0.0008361681082265793,0.0,0.0021976050286861707,0.0021976050286861707,0.0,0.00215539303141599,0.0030572942740512456,3.956922771028531e-06,0.0021764990300510803,0.002627449651368708,2.1627823219849744e-06,0.00215539303141599,0.0030572942740512456,3.956922771028531e-06,0.00215539303141599,0.0030572942740512456,3.956922771028531e-06
39131,Pike County,3,2026-03-14 02:00:00,osi_target_t01h,75,2026-03-14 03:00:00,0.004387128166666667,0.0037409556236947025,0.004387128166666667,0.007967555,5.044685978930971e-06,0.0041,0.0024987946801644134,0.00537064,4.226623437208502e-05,0.0,0.0037409556236947025,0.007967555,0.00031765027886630667,0.0,0.00202335324299837,0.00202335324299837,0.0,0.00191778493213304,0.0020793280678760317,6.789475451519894e-07,0.001970569087565705,0.0020513406554372006,3.3747090076627645e-07,0.00191778493213304,0.0020793280678760317,6.789475451519894e-07,0.00191778493213304,0.0020793280678760317,6.789475451519894e-07
39135,Preble County,0,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.014224120000000002,0.012183344044331522,0.014224120000000002,0.019629414,2.6226754558272797e-05,0.0111,0.007359585705615773,0.016215882,0.0005084984489042284,2.06e-05,0.012183344044331522,0.019629414,9.27245744318722e-05,0.002723278,0.005872407728576952,0.005872407728576952,0.0,0.006158372293002483,0.006668566281919603,4.782079596825688e-06,0.006015390010789717,0.0062704870052482774,2.529062975901243e-06,0.006158372293002483,0.006668566281919603,4.782079596825688e-06,0.006158372293002483,0.006668566281919603,4.782079596825688e-06
39135,Preble County,0,2026-03-14 01:00:00,osi_target_t01h,74,2026-03-14 02:00:00,0.011789825333333332,0.011031417928971686,0.011789825333333332,0.018536127,1.0808072063105194e-05,0.0076,0.007543954149849565,0.008046048,0.0018454399046084233,0.0,0.011031417928971686,0.018536127,0.00027162026817545204,0.00276454,0.006375460259995409,0.006375460259995409,0.0,0.00639417808197815,0.006583779933068561,4.213032735477546e-07,0.00638481917098678,0.006479620096531986,2.2141331910625906e-07,0.00639417808197815,0.006583779933068561,4.213032735477546e-07,0.00639417808197815,0.006583779933068561,4.213032735477546e-07
39141,Ross County,3,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.011255979999999999,0.0049438961712759185,0.011255979999999999,0.012574403,5.648639525627583e-05,0.0047,0.002406147911915062,0.003993919,0.0003215308204197129,2.58e-05,0.0049438961712759185,0.012574403,0.0012476554777438283,0.000223316,0.0054748611575692096,0.0054748611575692096,0.0,0.002186203446957521,0.0037642244041385413,5.44349714427838e-06,0.0038305323022633656,0.004619542780853875,7.495007132947161e-07,0.002186203446957521,0.0037642244041385413,5.44349714427838e-06,0.002186203446957521,0.0037642244041385413,5.44349714427838e-06
39145,Scioto County,3,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.0019100831666666667,0.0011954618777767793,0.0019100831666666667,0.002083333,7.582996249278937e-07,0.0008,0.00047804334739512096,0.000519751,0.00010292217033202896,0.000112613,0.0011954618777767793,0.002083333,0.00022342421265177134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39145,Scioto County,3,2026-03-14 01:00:00,osi_target_t01h,74,2026-03-14 02:00:00,0.0011434511666666666,0.0010757027770192428,0.0011434511666666666,0.001403326,3.9802047236271145e-08,0.0006,0.00046238329185730495,0.000519751,7.178569908804776e-05,0.0,0.0010757027770192428,0.001403326,0.00014003389701543607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39155,Trumbull County,1,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.031032774833333335,0.030249528527870117,0.031032774833333335,0.039288896,1.3546627577518458e-05,0.0191,0.03424713301554142,0.024125272,0.004556798277807779,0.0,0.030249528527870117,0.039288896,0.0027457754682493926,0.003775297,0.021552895787251305,0.021552895787251305,0.0,0.022581537188591884,0.022777348764957687,-1.4017927435875447e-06,0.022067216487921593,0.022165122276104496,-5.906008812782546e-07,0.022581537188591884,0.022777348764957687,-1.4017927435875447e-06,0.022581537188591884,0.022777348764957687,-1.4017927435875447e-06
39163,Vinton County,2,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.013233190166666667,0.009544823944460098,0.013233190166666667,0.015529704,3.0544813492507946e-05,0.0066,0.010926155738088826,0.006889541,0.004853000661728792,0.0,0.009544823944460098,0.015529704,6.862922124994542e-05,0.0,0.0067613599210877,0.0067613599210877,0.0,0.008448355590830639,0.00937044714638228,-4.258959000742838e-06,0.00760485775595917,0.00806590353373499,-1.139134060505431e-06,0.008448355590830639,0.00937044714638228,-4.258959000742838e-06,0.008448355590830639,0.00937044714638228,-4.258959000742838e-06
39165,Warren County,2,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.0031871426666666668,0.0023815318870324797,0.0031871426666666668,0.003433925,1.0466297441760236e-06,0.0012,0.002610260219367421,0.000740348,0.0,0.0,0.0023815318870324797,0.003433925,0.00015647648941192243,2.8e-06,0.0020121611495029484,0.0020121611495029484,0.0,0.0016238394105638962,0.001825242105472443,-2.1128784450846257e-07,0.0018180002800334224,0.0019187016274876956,-1.3460768323207387e-07,0.0016238394105638962,0.001825242105472443,-2.1128784450846257e-07,0.0016238394105638962,0.001825242105472443,-2.1128784450846257e-07
39165,Warren County,2,2026-03-14 01:00:00,osi_target_t01h,74,2026-03-14 02:00:00,0.0019167725000000001,0.0013352013247835749,0.0019167725000000001,0.002286947,7.687906698429192e-07,0.0009,0.0015488338509257996,0.000740348,0.0,0.0,0.0013352013247835749,0.002286947,0.000203855532150668,3.08e-05,0.0,0.0,0.0,0.0,0.0010783411121552532,7.781944477152273e-07,0.0,0.0,0.0,0.0,0.0010783411121552532,7.781944477152273e-07,0.0,0.0010783411121552532,7.781944477152273e-07
42027,Centre County,0,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.006324956166666667,0.002913137890243813,0.006324956166666667,0.00864107,2.744482296501795e-05,0.0047,0.004931811233119812,0.006545538,0.0,0.0,0.002913137890243813,0.00864107,0.0002818972180610982,0.000378826,0.00114399760123276,0.00114399760123276,0.0,0.0026728192440027684,0.0035257738131084823,2.7306546795037144e-06,0.0019084084226177642,0.002334885707170621,2.1992179167656282e-06,0.0026728192440027684,0.0035257738131084823,2.7306546795037144e-06,0.0026728192440027684,0.0035257738131084823,2.7306546795037144e-06
42027,Centre County,0,2026-03-14 01:00:00,osi_target_t01h,74,2026-03-14 02:00:00,0.005001462666666666,0.0035107580325861487,0.005001462666666666,0.008394113,1.2337079453498758e-05,0.0047,0.0047954725890643835,0.006459223,4.461834652155582e-05,0.0,0.0035107580325861487,0.008394113,0.0004188915950839329,0.000316488,0.0,0.0,0.0,0.002769605805546442,0.0031422819640665716,1.2999362665077032e-06,0.0017719837168247525,0.0019583217960848173,1.0564799807158078e-06,0.002769605805546442,0.0031422819640665716,1.2999362665077032e-06,0.002769605805546442,0.0031422819640665716,1.2999362665077032e-06
42029,Chester County,1,2026-03-14 00:00:00,osi_target_t01h,73,2026-03-14 01:00:00,0.0010171678333333334,7.683306932330177e-05,0.0010171678333333334,0.001388201,1.582020238840591e-06,0.0007,0.00038447366891594735,0.00089302,0.0,9.88e-05,7.683306932330177e-05,0.001388201,2.227103910912778e-05,0.000253939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42029,Chester County,1,2026-03-14 01:00:00,osi_target_t01h,74,2026-03-14 02:00:00,0.0006715283333333333,0.0,0.0006715283333333333,0.001137789,1.0771647992405554e-06,0.0005,0.0010027557956552562,0.000571363,0.0,0.0,0.0,0.001137789,2.9363785642194862e-05,0.00025535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
