split_seed,fipsCode,horizon,target_hour,feature,query_value,donor_mean,donor_std,donor_min,donor_max,outside_support
20260918,18013,1,75,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,75,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,75,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,75,gust_at_t1h,6.7,21.623036649214654,9.515888790326475,2.4,43.2,False
20260918,18013,1,75,log_customers,9.276315360899716,10.162185810244537,1.131291491560957,7.1180162044653335,13.453719692845613,False
20260918,18013,1,75,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,76,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,76,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,76,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,76,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,76,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,76,gust_at_t1h,7.2,20.602094240837705,9.139236842560605,3.2,42.6,False
20260918,18013,1,76,log_customers,9.276315360899716,10.16217502408066,1.1312865088633568,7.1180162044653335,13.453719692845613,False
20260918,18013,1,76,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,77,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,77,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,77,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,77,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,77,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,77,gust_at_t1h,5.3,19.24397905759163,9.57302344530599,2.4,47.2,False
20260918,18013,1,77,log_customers,9.276315360899716,10.162171739354243,1.1312875107460356,7.1180162044653335,13.453719692845613,False
20260918,18013,1,77,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,78,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,78,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,78,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,78,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,78,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,78,gust_at_t1h,10.3,17.259685863874342,8.855193282411047,2.5,38.8,False
20260918,18013,1,78,log_customers,9.276315360899716,10.162185584181666,1.1312918933776643,7.1180162044653335,13.453719692845613,False
20260918,18013,1,78,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,79,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,79,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,79,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,79,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,79,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,79,gust_at_t1h,12.8,15.475916230366488,8.521285088130314,2.5,38.9,False
20260918,18013,1,79,log_customers,9.276315360899716,10.162220924588416,1.131262890823479,7.1180162044653335,13.453719692845613,False
20260918,18013,1,79,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,80,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,80,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,80,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,80,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,80,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,80,gust_at_t1h,11.1,16.15183246073298,8.230627535393692,2.6,35.9,False
20260918,18013,1,80,log_customers,9.276221741089696,10.162230208393135,1.1312614130752496,7.1180162044653335,13.453719692845613,False
20260918,18013,1,80,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,81,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,81,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,81,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,81,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,81,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,81,gust_at_t1h,8.6,16.511518324607334,8.582996297528123,2.9,38.6,False
20260918,18013,1,81,log_customers,9.276221741089696,10.162230208393135,1.1312614130752496,7.1180162044653335,13.453719692845613,False
20260918,18013,1,81,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,82,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,82,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,82,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,82,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,82,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,82,gust_at_t1h,8.8,15.544502617801053,8.41179417824245,2.5,36.1,False
20260918,18013,1,82,log_customers,9.276221741089696,10.162230208393135,1.1312614130752496,7.1180162044653335,13.453719692845613,False
20260918,18013,1,82,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,83,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,83,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,83,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,83,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,83,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,83,gust_at_t1h,9.0,15.176963350785334,9.378721219930249,3.1,37.7,False
20260918,18013,1,83,log_customers,9.276221741089696,10.162230208393135,1.1312614130752496,7.1180162044653335,13.453719692845613,False
20260918,18013,1,83,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,84,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,84,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,84,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,84,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,84,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,84,gust_at_t1h,10.5,14.997905759162308,8.803235709950103,2.8,36.1,False
20260918,18013,1,84,log_customers,9.276221741089696,10.162230208393135,1.1312614130752496,7.1180162044653335,13.453719692845613,False
20260918,18013,1,84,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,85,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,85,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,85,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,85,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,85,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,85,gust_at_t1h,9.2,14.303141361256545,8.571094157300772,2.5,36.1,False
20260918,18013,1,85,log_customers,9.276221741089696,10.162230208393135,1.1312614130752496,7.1180162044653335,13.453719692845613,False
20260918,18013,1,85,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,86,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,86,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,86,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,86,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,86,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,86,gust_at_t1h,7.4,13.803664921465966,8.155570939774295,3.0,34.6,False
20260918,18013,1,86,log_customers,9.276221741089696,10.162229995464243,1.131261422899707,7.1180162044653335,13.453719692845613,False
20260918,18013,1,86,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,87,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,87,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,87,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,87,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,87,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,87,gust_at_t1h,12.4,13.247643979057587,7.085822597533776,3.3,32.9,False
20260918,18013,1,87,log_customers,9.276221741089696,10.162229688662626,1.1312613501020654,7.1180162044653335,13.453719692845613,False
20260918,18013,1,87,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,88,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,88,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,88,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,88,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,88,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,88,gust_at_t1h,13.0,12.912565445026177,6.807998776820791,3.2,32.8,False
20260918,18013,1,88,log_customers,9.276221741089696,10.162228296985653,1.1312580301536614,7.1180162044653335,13.453719692845613,False
20260918,18013,1,88,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,89,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,89,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,89,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,89,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,89,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,89,gust_at_t1h,12.8,11.695287958115184,5.595691011963876,3.6,25.9,False
20260918,18013,1,89,log_customers,9.276221741089696,10.162252188296867,1.1312445699912912,7.1180162044653335,13.453719692845613,False
20260918,18013,1,89,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,90,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,90,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,90,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,90,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,90,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,90,gust_at_t1h,13.9,11.792670157068054,5.104412288151693,3.2,26.9,False
20260918,18013,1,90,log_customers,9.276221741089696,10.16225236018984,1.1312445945872014,7.1180162044653335,13.453719692845613,False
20260918,18013,1,90,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,91,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,91,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,91,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,91,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,91,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,91,gust_at_t1h,10.7,11.795287958115189,4.639690908170808,2.2,25.0,False
20260918,18013,1,91,log_customers,9.276221741089696,10.16225236018984,1.1312445945872014,7.1180162044653335,13.453719692845613,False
20260918,18013,1,91,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,92,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,92,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,92,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,92,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,92,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,92,gust_at_t1h,10.4,12.875392670157062,4.941243429129441,3.0,22.6,False
20260918,18013,1,92,log_customers,9.276221741089696,10.16225236018984,1.1312445945872014,7.1180162044653335,13.453719692845613,False
20260918,18013,1,92,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,93,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,93,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,93,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,93,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,93,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,93,gust_at_t1h,18.4,13.819371727748692,5.364766929942418,2.3,26.5,False
20260918,18013,1,93,log_customers,9.276221741089696,10.162252852743778,1.1312442066969648,7.1180162044653335,13.453719692845613,False
20260918,18013,1,93,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,94,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,94,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,94,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,94,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,94,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,94,gust_at_t1h,19.2,13.896858638743465,5.345340053627789,1.5,28.6,False
20260918,18013,1,94,log_customers,9.276221741089696,10.162249802582263,1.1312415121212758,7.1180162044653335,13.453719692845613,False
20260918,18013,1,94,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,95,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,95,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,95,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,95,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,95,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,95,gust_at_t1h,19.4,15.151832460732985,6.005650419082334,2.5,28.6,False
20260918,18013,1,95,log_customers,9.276221741089696,10.162249802582263,1.1312415121212758,7.1180162044653335,13.453719692845613,False
20260918,18013,1,95,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,96,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,96,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,96,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,96,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,96,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,96,gust_at_t1h,18.5,16.169633507853412,6.052062032027225,3.0,34.9,False
20260918,18013,1,96,log_customers,9.276221741089696,10.162249802582263,1.1312415121212758,7.1180162044653335,13.453719692845613,False
20260918,18013,1,96,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,97,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,97,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,97,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,97,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,97,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,97,gust_at_t1h,19.0,16.05916230366493,5.8882265465681485,2.3,33.6,False
20260918,18013,1,97,log_customers,9.276221741089696,10.16224936115964,1.1312419085811733,7.1180162044653335,13.453719692845613,False
20260918,18013,1,97,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,98,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,98,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,98,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,98,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,98,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,98,gust_at_t1h,15.6,16.7476439790576,6.075181870800366,3.0,31.8,False
20260918,18013,1,98,log_customers,9.276221741089696,10.16224936115964,1.1312419085811733,7.1180162044653335,13.453719692845613,False
20260918,18013,1,98,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,99,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,99,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,99,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,99,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,99,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,99,gust_at_t1h,12.7,17.089528795811514,6.425733220570683,3.6,35.6,False
20260918,18013,1,99,log_customers,9.276221741089696,10.16224936115964,1.1312419085811733,7.1180162044653335,13.453719692845613,False
20260918,18013,1,99,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,100,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,100,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,100,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,100,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,100,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,100,gust_at_t1h,11.0,17.413612565445025,6.299723507324953,3.8,32.1,False
20260918,18013,1,100,log_customers,9.276221741089696,10.16224936115964,1.1312419085811733,7.1180162044653335,13.453719692845613,False
20260918,18013,1,100,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,101,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,101,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,101,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,101,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,101,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,101,gust_at_t1h,10.7,17.397382198952865,5.798821278988663,5.6,34.2,False
20260918,18013,1,101,log_customers,9.276221741089696,10.16224880228297,1.131242030607554,7.1180162044653335,13.453719692845613,False
20260918,18013,1,101,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,102,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,102,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,102,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,102,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,102,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,102,gust_at_t1h,10.8,17.81256544502618,6.220616727952578,6.3,39.9,False
20260918,18013,1,102,log_customers,9.276221741089696,10.16224880228297,1.131242030607554,7.1180162044653335,13.453719692845613,False
20260918,18013,1,102,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,103,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,103,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
20260918,18013,1,103,last_R_t,0.000187248,0.0034698883298429316,0.00667646644573835,0.0,0.039181763,False
20260918,18013,1,103,N_t_mean_72h,0.004413243763888889,0.0018045924845840604,0.0022439934861840996,6.643791666666666e-06,0.018623942125,False
20260918,18013,1,103,N_t_max_72h,0.076803046,0.029828601549738248,0.043002706237668206,0.000159451,0.379164122,False
20260918,18013,1,103,gust_at_t1h,10.5,18.70104712041885,6.095453541563646,6.5,38.9,False
20260918,18013,1,103,log_customers,9.276221741089696,10.16224880228297,1.131242030607554,7.1180162044653335,13.453719692845613,False
20260918,18013,1,103,pct_forest,83.22,39.90104712041885,27.993494344313458,0.97,88.72,False
20260918,18013,1,104,last_P_t,0.000187248,0.045856630816753924,0.09389127246185008,0.0,0.824241807,False
20260918,18013,1,104,last_N_t,0.0,0.0010862199947643983,0.003666421785936914,0.0,0.031160644,False
