split_seed,fipsCode,fold,horizon,target_hour,donor_fipsCode,donor_fold,rank,distance,query_true_N,donor_true_N,query_pred_N,donor_pred_N,query_true_OSI,donor_true_OSI,query_pred_OSI,donor_pred_OSI,donor_countyName,donor_stateAbbr
20260918,18013,2,1,83,54109,1,3,1.1354101398593583,3.12e-05,0.0,0.0007136867820554406,0.0011134345651375183,0.0001,0.0,0.00587071033494321,0.01099330160915772,Wyoming County,WV
20260918,18013,2,1,83,54091,4,4,1.5484410336824082,3.12e-05,0.0,0.0007136867820554406,0.0015098276960825987,0.0001,0.0143,0.00587071033494321,0.037842783609593526,Taylor County,WV
20260918,18013,2,1,83,18101,1,5,1.6801235702946704,3.12e-05,0.0,0.0007136867820554406,0.001562482536852655,0.0001,0.0,0.00587071033494321,0.007210606024641934,Martin County,IN
20260918,18013,2,1,84,54035,0,1,1.0181998509575705,0.0,0.0,0.0006597250866199872,0.0008581110890704655,0.0,0.0005,0.0052311981206913365,0.0,Jackson County,WV
20260918,18013,2,1,84,54109,1,2,1.1776830634001114,0.0,0.0,0.0006597250866199872,0.0011056260010418875,0.0,0.0,0.0052311981206913365,0.010203848326162597,Wyoming County,WV
20260918,18013,2,1,84,54015,3,3,1.2162900756416974,0.0,0.0,0.0006597250866199872,0.0007053500064508597,0.0,0.0138,0.0052311981206913365,0.006042645620862238,Clay County,WV
20260918,18013,2,1,84,54091,4,4,1.3832371878823861,0.0,0.0,0.0006597250866199872,0.0011837653504289782,0.0,0.0128,0.0052311981206913365,0.03577080830978527,Taylor County,WV
20260918,18013,2,1,84,18101,1,5,1.6728409542095968,0.0,0.0,0.0006597250866199872,0.0011354571380320162,0.0,0.0,0.0052311981206913365,0.006099497207616833,Martin County,IN
20260918,18013,2,1,85,54035,0,1,1.0104795134541327,0.0,0.0,0.0005930947083355573,0.000889990520950482,0.0,0.0004,0.004735185533779172,0.0,Jackson County,WV
20260918,18013,2,1,85,54109,1,2,1.0242296330102252,0.0,0.0,0.0005930947083355573,0.001083027784356397,0.0,0.0,0.004735185533779172,0.008314586516716007,Wyoming County,WV
20260918,18013,2,1,85,54015,3,3,1.1720681561097799,0.0,0.0,0.0005930947083355573,0.000625287599251276,0.0,0.0138,0.004735185533779172,0.003868412880311616,Clay County,WV
20260918,18013,2,1,85,54091,4,4,1.443366924529146,0.0,0.0,0.0005930947083355573,0.0009458088675594796,0.0,0.012,0.004735185533779172,0.031382019301000465,Taylor County,WV
20260918,18013,2,1,85,18101,1,5,1.6957716945672818,0.0,0.0,0.0005930947083355573,0.0008218386931641694,0.0,0.0,0.004735185533779172,0.0055081273855196,Martin County,IN
20260918,18013,2,1,86,54035,0,1,0.9712178488655067,0.0,0.0,0.000514215383959023,0.000927882091854768,0.0,0.0003,0.004736844707499952,0.0,Jackson County,WV
20260918,18013,2,1,86,54109,1,2,1.0191279919181755,0.0,0.0,0.000514215383959023,0.0010061970779839887,0.0,0.0,0.004736844707499952,0.007764537645676381,Wyoming County,WV
20260918,18013,2,1,86,54015,3,3,1.1624064345539011,0.0,0.0,0.000514215383959023,0.0004385260636900848,0.0,0.0189,0.004736844707499952,0.002557487539398009,Clay County,WV
20260918,18013,2,1,86,54091,4,4,1.3877747141885546,0.0,0.0,0.000514215383959023,0.0008808291297882102,0.0,0.0104,0.004736844707499952,0.027675585412897823,Taylor County,WV
20260918,18013,2,1,86,18101,1,5,1.6941082839131767,0.0,0.0,0.000514215383959023,0.0007053870939994623,0.0,0.0,0.004736844707499952,0.005262436842498,Martin County,IN
20260918,18013,2,1,87,54015,3,1,1.1028449811019416,0.0,8.62e-05,0.0004278686995047446,0.00044212008595429777,0.0,0.0129,0.004607157843455098,0.0036764140044950816,Clay County,WV
20260918,18013,2,1,87,54091,4,2,1.150727259625063,0.0,0.0,0.0004278686995047446,0.0008322173133196611,0.0,0.0084,0.004607157843455098,0.024288946151121003,Taylor County,WV
20260918,18013,2,1,87,54035,0,3,1.3952305805158525,0.0,0.0,0.0004278686995047446,0.001075817308444644,0.0,0.0002,0.004607157843455098,0.0,Jackson County,WV
20260918,18013,2,1,87,54109,1,4,1.5103071368068928,0.0,0.000131752,0.0004278686995047446,0.0009576280486262891,0.0,0.0,0.004607157843455098,0.006532334160200259,Wyoming County,WV
20260918,18013,2,1,87,18101,1,5,1.6746359607578396,0.0,0.0,0.0004278686995047446,0.00045799108783067273,0.0,0.0,0.004607157843455098,0.004230182937355366,Martin County,IN
20260918,18013,2,1,88,54091,4,1,1.2824308222662326,0.0,3.95e-05,0.0004423287864323456,0.0005989972275735685,0.0,0.0032,0.0038062386093656864,0.02269985517451577,Taylor County,WV
20260918,18013,2,1,88,54015,3,2,1.2997176517961515,0.0,8.62e-05,0.0004423287864323456,0.0006498548697738912,0.0,0.0066,0.0038062386093656864,0.004124745914503463,Clay County,WV
20260918,18013,2,1,88,54035,0,3,1.4794813235654467,0.0,0.0,0.0004423287864323456,0.0009735930995782073,0.0,0.0001,0.0038062386093656864,0.0011349081321830768,Jackson County,WV
20260918,18013,2,1,88,54023,1,4,1.5699257066092673,0.0,4.03e-05,0.0004423287864323456,9.470688329131137e-05,0.0,0.0,0.0038062386093656864,0.0013131088426998694,Grant County,WV
20260918,18013,2,1,88,54109,1,5,1.669022699211327,0.0,0.000131752,0.0004423287864323456,0.0008957303525244871,0.0,0.0002,0.0038062386093656864,0.006878143753907165,Wyoming County,WV
20260918,18013,2,1,89,54035,0,1,1.3694384268693585,0.0,0.0,0.0005863439387638703,0.0009824039224033796,0.0,0.0,0.002890845462745388,0.0011557368388816103,Jackson County,WV
20260918,18013,2,1,89,54023,1,2,1.5316051067760124,0.0,4.03e-05,0.0005863439387638703,5.781246518002708e-05,0.0,0.0001,0.002890845462745388,0.0011987809023270724,Grant County,WV
20260918,18013,2,1,89,54091,4,3,1.547798655439393,0.0,3.95e-05,0.0005863439387638703,0.0005853762515792085,0.0,0.0028,0.002890845462745388,0.020063642642712043,Taylor County,WV
20260918,18013,2,1,89,54015,3,4,1.592766415834359,0.0,0.000172444,0.0005863439387638703,0.0006295274923489593,0.0,0.0002,0.002890845462745388,0.004371505170808003,Clay County,WV
20260918,18013,2,1,89,18101,1,5,1.6733554900420484,0.0,0.0,0.0005863439387638703,0.0004544179494524077,0.0,0.0,0.002890845462745388,0.004245869596638436,Martin County,IN
20260918,18013,2,1,90,54035,0,1,1.4950571101658456,0.0,0.0,0.0004341961097051495,0.0008639735766233511,0.0,0.0,0.0029314761107107883,0.0011690897571875985,Jackson County,WV
20260918,18013,2,1,90,18101,1,2,1.6724964166335585,0.0,0.0,0.0004341961097051495,0.0008632566493126007,0.0,0.0,0.0029314761107107883,0.00445341751402923,Martin County,IN
20260918,18013,2,1,90,54109,1,3,1.7719273327826615,0.0,0.0,0.0004341961097051495,0.0009855405372209951,0.0,0.0,0.0029314761107107883,0.006585628408182491,Wyoming County,WV
20260918,18013,2,1,90,54015,3,4,1.924620226881963,0.0,8.62e-05,0.0004341961097051495,0.0007679263805736491,0.0,0.0003,0.0029314761107107883,0.00936685659051503,Clay County,WV
20260918,18013,2,1,90,54023,1,5,1.9634855527681978,0.0,4.03e-05,0.0004341961097051495,0.0,0.0,0.0001,0.0029314761107107883,0.001241371713900747,Grant County,WV
20260918,18013,2,1,91,54035,0,1,1.011231468724825,0.0,0.0,0.00039063888407915,0.0007673483173343718,0.0,0.0,0.0027948797374976243,0.0012056351850300493,Jackson County,WV
20260918,18013,2,1,91,54015,3,2,1.0439701870400702,0.0,8.62e-05,0.00039063888407915,0.0006695816802599903,0.0,0.0003,0.0027948797374976243,0.00823851790692259,Clay County,WV
20260918,18013,2,1,91,54091,4,3,1.248480627876165,0.0,0.0,0.00039063888407915,0.0006254058449007511,0.0,0.0012,0.0027948797374976243,0.010223865033004617,Taylor County,WV
20260918,18013,2,1,91,54109,1,4,1.34866975395509,0.0,0.0,0.00039063888407915,0.0008687080368232096,0.0,0.0,0.0027948797374976243,0.006746806527661681,Wyoming County,WV
20260918,18013,2,1,91,54023,1,5,1.5902700651186978,0.0,0.0,0.00039063888407915,8.242914454823492e-05,0.0,0.0001,0.0027948797374976243,0.0011048617263412657,Grant County,WV
20260918,18013,2,1,92,54109,1,1,1.1561127279473833,0.0,0.0,0.00042540588624049674,0.0007334072374716831,0.0,0.0,0.002501461749739511,0.006552012056610883,Wyoming County,WV
20260918,18013,2,1,92,54091,4,2,1.2599309085848758,0.0,0.0,0.00042540588624049674,0.0004189956527118234,0.0,0.0008,0.002501461749739511,0.006685001368826123,Taylor County,WV
20260918,18013,2,1,92,54015,3,3,1.4155533083416307,0.0,0.0,0.00042540588624049674,0.0007440343799810926,0.0,0.0002,0.002501461749739511,0.006740221692564611,Clay County,WV
20260918,18013,2,1,92,54023,1,4,1.5752617229734713,0.0,0.0,0.00042540588624049674,1.690682307899435e-05,0.0,0.0,0.002501461749739511,0.0010532994824395785,Grant County,WV
20260918,18013,2,1,92,18101,1,5,1.6735980366380936,0.0,0.0,0.00042540588624049674,0.00048082063466084674,0.0,0.0,0.002501461749739511,0.00479443876761041,Martin County,IN
20260918,18013,2,1,93,54035,0,1,0.9716388929404364,0.0,0.0,0.0003440735564166074,0.000900669811091961,0.0,0.0,0.0020678116794747518,0.0011088431906776885,Jackson County,WV
20260918,18013,2,1,93,54015,3,2,1.0950459976276854,0.0,0.0,0.0003440735564166074,0.0006461053054747542,0.0,0.0001,0.0020678116794747518,0.006822972554945467,Clay County,WV
20260918,18013,2,1,93,54085,3,3,1.8249354194807794,0.0,0.0,0.0003440735564166074,9.750608874515009e-06,0.0,0.0,0.0020678116794747518,0.0010522112692902565,Ritchie County,WV
20260918,18013,2,1,93,54103,1,4,1.8580687063217567,0.0,0.0,0.0003440735564166074,9.24719869470857e-06,0.0,0.0008,0.0020678116794747518,0.0029834058322523766,Wetzel County,WV
20260918,18013,2,1,93,39163,0,5,1.9048164306882565,0.0,0.000225887,0.0003440735564166074,4.356463045873632e-05,0.0,0.0008,0.0020678116794747518,0.0010744752538693013,Vinton County,OH
20260918,18013,2,1,94,54035,0,1,1.034614592376785,0.0,0.0,0.0002230811205092652,0.0008477424066434833,0.0,0.0,0.0018836230570142862,0.0,Jackson County,WV
20260918,18013,2,1,94,54109,1,2,1.4347740464126226,0.0,0.0,0.0002230811205092652,3.692715527382822e-05,0.0,0.0,0.0018836230570142862,0.0055246273805602125,Wyoming County,WV
20260918,18013,2,1,94,54103,1,3,1.8053209198896178,0.0,0.0,0.0002230811205092652,0.0002247399592935005,0.0,0.0006,0.0018836230570142862,0.0028833331010535436,Wetzel County,WV
20260918,18013,2,1,94,54091,4,4,1.8158566216306795,0.0,0.0,0.0002230811205092652,0.0006743081283622199,0.0,0.0002,0.0018836230570142862,0.0055114518983499375,Taylor County,WV
20260918,18013,2,1,94,54015,3,5,1.8166042793750101,0.0,0.0,0.0002230811205092652,0.00036324329914635153,0.0,0.0001,0.0018836230570142862,0.005031844748706199,Clay County,WV
20260918,18013,2,1,95,54035,0,1,1.0637233681087137,0.0,0.0,0.0002007351338417216,0.0007808792846319781,0.0,0.0,0.0014783327970141471,0.0,Jackson County,WV
20260918,18013,2,1,95,54109,1,2,1.1136155958639062,0.0,0.0,0.0002007351338417216,0.0003134539334253047,0.0,0.0,0.0014783327970141471,0.005473883717764221,Wyoming County,WV
20260918,18013,2,1,95,42059,4,3,1.7216599393341963,0.0,0.0,0.0002007351338417216,3.8970457696959497e-05,0.0,0.0049,0.0014783327970141471,0.004109948109938671,Greene County,PA
20260918,18013,2,1,95,54091,4,4,1.7283226777168783,0.0,0.0,0.0002007351338417216,0.0004749756515571818,0.0,0.0001,0.0014783327970141471,0.005405607683943904,Taylor County,WV
20260918,18013,2,1,95,54103,1,5,1.7545591157175509,0.0,0.0,0.0002007351338417216,0.0002347553118003915,0.0,0.0005,0.0014783327970141471,0.002481819273561977,Wetzel County,WV
20260918,18013,2,1,96,54035,0,1,1.043316817237519,0.0,0.0,0.00027621476075376147,0.0007396483208753046,0.0,0.0,0.0012810762196662692,0.0,Jackson County,WV
20260918,18013,2,1,96,54109,1,2,1.4101065725904864,0.0,0.0,0.00027621476075376147,0.0006161353749684176,0.0,0.0,0.0012810762196662692,0.002863403118249769,Wyoming County,WV
20260918,18013,2,1,96,54091,4,3,1.5709461104154825,0.0,0.0,0.00027621476075376147,0.0005332660348695618,0.0,0.0001,0.0012810762196662692,0.00817217171831991,Taylor County,WV
20260918,18013,2,1,96,42059,4,4,1.738506733722705,0.0,0.0,0.00027621476075376147,1.558959849072932e-05,0.0,0.0047,0.0012810762196662692,0.0038448897097223427,Greene County,PA
20260918,18013,2,1,96,54103,1,5,1.7664036507497916,0.0,0.0,0.00027621476075376147,0.000602829657923444,0.0,0.0005,0.0012810762196662692,0.0018126924598491226,Wetzel County,WV
20260918,18013,2,1,97,54035,0,1,1.2053473154821,0.0,0.0,0.00022676889739690377,0.0007658503402992227,0.0,0.0,0.001294772177965812,0.0,Jackson County,WV
20260918,18013,2,1,97,54015,3,2,1.651085257608618,0.0,0.0,0.00022676889739690377,0.0006958386306868281,0.0,0.0,0.001294772177965812,0.005371285077096155,Clay County,WV
20260918,18013,2,1,97,54109,1,3,1.657734843539143,0.0,0.0,0.00022676889739690377,0.0002328170481339446,0.0,0.0,0.001294772177965812,0.0027247989818451313,Wyoming County,WV
20260918,18013,2,1,97,54103,1,4,1.7562530513795496,0.0,0.0,0.00022676889739690377,0.0003880956012880051,0.0,0.0005,0.001294772177965812,0.0016359824968593432,Wetzel County,WV
20260918,18013,2,1,97,54091,4,5,1.8032993185087676,0.0,0.0,0.00022676889739690377,0.0005923476281292893,0.0,0.0001,0.001294772177965812,0.007217076124926322,Taylor County,WV
20260918,18013,2,1,98,54109,1,1,1.0707000661608064,0.0,0.0,0.0001872003228312088,0.00023091652100379592,0.0,0.0,0.001193605587500429,0.0030241877412337196,Wyoming County,WV
20260918,18013,2,1,98,54035,0,2,1.082565287548537,0.0,0.0,0.0001872003228312088,0.0006098492748230247,0.0,0.0,0.001193605587500429,0.0,Jackson County,WV
20260918,18013,2,1,98,54091,4,3,1.139808976469112,0.0,0.0,0.0001872003228312088,0.000688388762309902,0.0,0.0001,0.001193605587500429,0.007412670096095304,Taylor County,WV
20260918,18013,2,1,98,54015,3,4,1.2588474796133275,0.0,0.0,0.0001872003228312088,0.0007853249012593505,0.0,0.0,0.001193605587500429,0.004938323698069476,Clay County,WV
20260918,18013,2,1,98,42059,4,5,1.705234770527909,0.0,0.000121281,0.0001872003228312088,0.0,0.0,0.0045,0.001193605587500429,0.0029046435259662442,Greene County,PA
20260918,18013,2,1,99,54035,0,1,0.9840231782337315,0.0,0.0,0.00021760415425383536,0.00022022966671565982,0.0,0.0,0.0013598274427559433,0.0,Jackson County,WV
20260918,18013,2,1,99,54091,4,2,1.0812010873567253,0.0,0.0,0.00021760415425383536,0.0005979865219649264,0.0,0.0001,0.0013598274427559433,0.00746961727091995,Taylor County,WV
20260918,18013,2,1,99,54109,1,3,1.4247902195362856,0.0,0.0,0.00021760415425383536,0.00023286128072966283,0.0,0.0,0.0013598274427559433,0.0024768711461843522,Wyoming County,WV
20260918,18013,2,1,99,54023,1,4,1.5642691557295565,0.0,0.0,0.00021760415425383536,0.00045772488756394927,0.0,0.0,0.0013598274427559433,0.0016319356184495953,Grant County,WV
20260918,18013,2,1,99,42059,4,5,1.7111564366944947,0.0,0.000121281,0.00021760415425383536,0.0,0.0,0.0045,0.0013598274427559433,0.002973428180850061,Greene County,PA
20260918,18013,2,1,100,54091,4,1,1.0881881357656316,0.0,0.0,0.00018740894530503118,0.00016631493827483452,0.0,0.0001,0.0014231566929098648,0.007212483584414762,Taylor County,WV
20260918,18013,2,1,100,54035,0,2,1.1114699791105531,0.0,0.0,0.00018740894530503118,0.00021871177834978235,0.0,0.0,0.0014231566929098648,0.0,Jackson County,WV
20260918,18013,2,1,100,54109,1,3,1.2722304752177358,0.0,0.0,0.00018740894530503118,0.000196766084084947,0.0,0.0,0.0014231566929098648,0.0023903172077863045,Wyoming County,WV
20260918,18013,2,1,100,54023,1,4,1.5177707683497144,0.0,0.0,0.00018740894530503118,0.0003844042741669417,0.0,0.0,0.0014231566929098648,0.0015931891312470437,Grant County,WV
20260918,18013,2,1,100,18101,1,5,1.678587386604444,0.0,0.0,0.00018740894530503118,0.001491065736182023,0.0,0.0,0.0014231566929098648,0.002667414577749167,Martin County,IN
20260918,18013,2,1,101,54091,4,1,1.0808905641071493,0.0,0.0,9.023262169014378e-05,0.00036191573248602044,0.0,0.0001,0.0010230173647759453,0.007112274631970331,Taylor County,WV
20260918,18013,2,1,101,54035,0,2,1.201660758109107,0.0,0.0,9.023262169014378e-05,0.00023045466160474806,0.0,0.0,0.0010230173647759453,0.0,Jackson County,WV
20260918,18013,2,1,101,54023,1,3,1.549894366866751,0.0,0.0,9.023262169014378e-05,0.00025868436313920693,0.0,0.0,0.0010230173647759453,0.001287629146452592,Grant County,WV
20260918,18013,2,1,101,54109,1,4,1.5534263826098753,0.0,0.0,9.023262169014378e-05,0.00021021222639631523,0.0,0.0,0.0010230173647759453,0.0012591546555446483,Wyoming County,WV
20260918,18013,2,1,101,18101,1,5,1.7558569314951795,0.0,0.0,9.023262169014378e-05,0.0014871557659906695,0.0,0.0,0.0010230173647759453,0.0023481460484560653,Martin County,IN
20260918,18013,2,1,102,54109,1,1,1.2495317047441612,0.0,0.0,0.0001735536617321169,0.00019510017222050733,0.0,0.0,0.0,0.001279198609440337,Wyoming County,WV
20260918,18013,2,1,102,54091,4,2,1.4379156874694399,0.0,0.0,0.0001735536617321169,0.00020261469096450758,0.0,0.0001,0.0,0.007656936212633716,Taylor County,WV
20260918,18013,2,1,102,54023,1,3,1.5813136493089794,0.0,0.0,0.0001735536617321169,0.0,0.0,0.0,0.0,0.0,Grant County,WV
