split_seed,horizon,fipsCode,countyName,stateAbbr,fold,target_hour,origin_hour,N_true,N_raw,N_clipped,N_aligned,P_true,R_true,OSI_true,OSI_pred,P_pred,R_pred,gust_target,last_N,last_P,nbr8_mean_last_N_t,nbr8_max_last_N_t,nbr8_mean_gust_at_t1h,nbr8_max_gust_at_t1h,neighbor_weather_target_hour
20260918,1,18013,Brown County,IN,2,94,93,0.0,0.00036769803801264535,0.00036769803801264535,0.0002230811205092652,0.0,0.0,0.0,0.0018836230570142862,0.0007886507771747366,0.0004106708930028133,19.2,0.0,0.000187248,0.0,0.0,17.0625,23.1,94
20260918,1,18013,Brown County,IN,2,95,94,0.0,0.0003233997908484672,0.0003233997908484672,0.0002007351338417216,0.0,0.0,0.0,0.0014783327970141471,0.0008682904386156751,0.00034513260901088496,19.4,0.0,0.000187248,0.0,0.0,17.737499999999997,25.9,95
20260918,1,18013,Brown County,IN,2,96,95,0.0,0.00031623214243803565,0.00031623214243803565,0.00027621476075376147,0.0,0.0,0.0,0.0012810762196662692,0.0011357614503631787,0.0003035216210873726,18.5,0.0,0.000187248,0.0,0.0,16.9875,22.0,96
20260918,1,18013,Brown County,IN,2,97,96,0.0,0.00011105056767503827,0.00011105056767503827,0.00022676889739690377,0.0,0.0,0.0,0.001294772177965812,0.0010508701332284356,0.000321524944948653,19.0,0.0,0.000187248,0.0,0.0,17.4125,23.1,97
20260918,1,18013,Brown County,IN,2,98,97,0.0,4.809751863372645e-05,4.809751863372645e-05,0.0001872003228312088,0.0,0.0,0.0,0.001193605587500429,0.0009664551228035362,0.0002903507199752415,15.6,0.0,0.000187248,0.0,0.0,14.712499999999999,20.9,98
20260918,1,18013,Brown County,IN,2,99,98,0.0,-7.298065641942956e-05,0.0,0.00021760415425383536,0.0,0.0,0.0,0.0013598274427559433,0.001012917309217953,0.0003113005107051549,12.7,0.0,0.000187248,0.0,0.0,14.100000000000001,21.1,99
20260918,1,18013,Brown County,IN,2,100,99,0.0,-0.00011151404645906721,0.0,0.00018740894530503118,0.0,0.0,0.0,0.0014231566929098648,0.00123716207591164,0.00011817278697604944,11.0,0.0,0.000187248,0.0,0.0,12.950000000000001,17.5,100
20260918,1,18013,Brown County,IN,2,101,100,0.0,-0.00012752327843899811,0.0,9.023262169014378e-05,0.0,0.0,0.0,0.0010230173647759453,0.001353778887480439,0.00010949530631040165,10.7,0.0,0.000187248,0.0,0.0,13.2,20.0,101
20260918,1,18013,Brown County,IN,2,102,101,0.0,0.00024974846248215283,0.00024974846248215283,0.0001735536617321169,0.0,0.0,0.0,0.0,0.0010506590261089462,6.563589545901894e-05,10.8,0.0,0.000187248,0.0,0.0,13.775,19.5,102
20260918,1,18013,Brown County,IN,2,103,102,0.0,9.467537644709189e-06,9.467537644709189e-06,0.00013034613905973935,0.0,0.0,0.0,0.0,0.001291344350296465,0.00012315728629848027,10.5,0.0,0.000187248,0.0,0.0,14.9875,19.3,103
20260918,1,18013,Brown County,IN,2,104,103,0.000967631,0.0008470716231041769,0.0008470716231041769,0.0004553932981345695,0.0,0.0,0.0003,0.0010362674819631502,0.0015428366649489478,1.268382984064737e-05,10.9,0.0,0.000187248,0.0,0.0,15.825000000000003,20.1,104
20260918,1,18013,Brown County,IN,2,105,104,0.000967631,0.0010490302312433804,0.0010490302312433804,0.0007388897147445919,0.002902894,0.000967631,0.0015,0.0,0.001007876647372256,0.00027356975502667837,25.1,0.0,0.000187248,0.0,0.0,23.825,30.9,105
20260918,1,18013,Brown County,IN,2,106,105,0.023691357,0.001198010030471656,0.001198010030471656,0.001368506730968211,0.0,0.000967631,0.0083,0.0016803982576044285,0.0024218523498977717,0.0008257336543193938,34.5,0.0,0.000187248,0.0,0.0,31.824999999999996,37.2,106
20260918,1,18013,Brown County,IN,2,107,106,0.068015108,0.004655989416441147,0.004655989416441147,0.004403520715682782,0.068171177,0.000967631,0.0539,0.006631615510342373,0.01056350464822711,0.0014820338119891502,46.6,0.0,0.000187248,0.0,0.0,44.35,53.1,107
20260918,1,18013,Brown County,IN,2,108,107,0.080875238,0.004977629231023199,0.004977629231023199,0.004643979831338885,0.204045323,0.0,0.1214,0.009953504006103394,0.016948930588517208,0.0014545519889670778,42.4,0.0,0.000187248,0.0,0.0,41.6625,46.7,108
20260918,1,18013,Brown County,IN,2,109,108,0.058151512,0.005893675590734788,0.005893675590734788,0.005490493363540437,0.242625714,0.010269376,0.1379,0.012708099679180627,0.022918555627904555,0.002062981587202368,44.8,0.0,0.000187248,0.0,0.0,45.974999999999994,57.8,109
20260918,1,18013,Brown County,IN,2,110,109,0.01286013,0.004859477349425988,0.004859477349425988,0.006107876718239543,0.211817586,0.014233542,0.1182,0.014101170288013977,0.024542720477574626,0.0022926649649351893,37.0,0.0,0.000187248,0.0,0.0,40.5,48.9,110
20260918,1,18013,Brown County,IN,2,111,110,0.0,0.0032826616822655354,0.0032826616822655354,0.0038764510306128815,0.199925087,0.025220838,0.1161,0.014835953493248625,0.026052919432484906,0.0035145136577816338,34.3,0.0,0.000187248,0.0,0.0,35.824999999999996,42.8,111
20260918,1,18013,Brown County,IN,2,112,111,0.0,0.002098010720630747,0.002098010720630747,0.0016149463973450632,0.166963199,0.036926054,0.1087,0.012724275298820021,0.021380228698786415,0.0034822459091401695,35.9,0.0,0.000187248,0.0,0.0,37.075,45.4,112
20260918,1,18013,Brown County,IN,2,113,112,0.0,0.0006026733799388928,0.0006026733799388928,0.0006102261086780549,0.101039423,0.038830103,0.0835,0.010621646103022775,0.017257961668551734,0.0034474107197846673,35.6,0.0,0.000187248,0.0,0.0,34.400000000000006,40.8,113
20260918,1,18013,Brown County,IN,2,114,113,0.031245123,0.0007803559324072645,0.0007803559324072645,0.0004611016716901775,0.083434779,0.027842807,0.0834,0.009934696419786775,0.015772750925062685,0.0036225558693933394,27.5,0.0,0.000187248,0.0,0.0,29.9625,36.3,114
20260918,1,18013,Brown County,IN,2,115,114,0.031245123,-0.0008284937422934959,0.0,0.00045056142280741255,0.177170147,0.041732996,0.1168,0.008652953866350212,0.013808904031918744,0.003157950348241255,30.0,0.0,0.000187248,0.0,0.0,27.587500000000002,30.4,115
20260918,1,18013,Brown County,IN,2,116,115,0.031245123,-2.7576817550265874e-05,0.0,0.0009653046355471455,0.069575803,0.035895995,0.0684,0.007073545908411215,0.010729351109277292,0.002955879051078291,37.1,0.0,0.000187248,0.0,0.0,30.487500000000004,36.5,116
20260918,1,18013,Brown County,IN,2,117,116,0.0,0.0025783543810264866,0.0025783543810264866,0.0022017066913392522,0.069482161,0.041576927,0.0515,0.0077927667871524,0.011944995495781778,0.0018244592012983663,32.8,0.0,0.000187248,0.0,0.0,34.05,39.0,117
20260918,1,18013,Brown County,IN,2,118,117,0.006367637,0.004731260137668401,0.004731260137668401,0.0030458465830907563,0.052439367,0.005712145,0.0457,0.00510295482634193,0.006286494072012286,0.0010761327375261888,37.8,0.0,0.000187248,0.0,0.0,36.81249999999999,46.9,118
20260918,1,18013,Brown County,IN,2,119,118,0.006991916,0.006342169000588787,0.006342169000588787,0.0040256004087885185,0.071542279,0.005680931,0.0523,0.007383711458306721,0.011152746552129755,0.0014273600140086798,37.3,0.0,0.000187248,0.0,0.0,33.925,39.2,119
20260918,1,18013,Brown County,IN,2,120,119,0.006991916,0.006151515630849599,0.006151515630849599,0.0035587399582067032,0.073415114,0.000405781,0.0532,0.008544254021164793,0.01469742110381434,0.002512530540471165,28.4,0.0,0.000187248,0.0,0.0,24.375000000000004,29.8,120
20260918,1,18013,Brown County,IN,2,121,120,0.000624278,0.004958552969283925,0.004958552969283925,0.002835354867472617,0.072197771,0.00199769,0.0459,0.010377640697804329,0.01753482212368036,0.0025581279503627363,33.8,0.0,0.000187248,0.0,0.0,34.025,38.5,121
20260918,1,18013,Brown County,IN,2,122,121,0.017479789,0.0027274560553968586,0.0027274560553968586,0.0018782358765264322,0.067422043,0.00199769,0.0498,0.009084188348259331,0.014674460830329243,0.0026760719090014643,27.7,0.0,0.000187248,0.0,0.0,28.9125,37.3,122
20260918,1,18013,Brown County,IN,2,123,122,0.018384992,0.0022307529064511463,0.0022307529064511463,0.0011412070935303165,0.11986141,0.001591909,0.0733,0.008294445363830684,0.011865722800210615,0.003118408749455773,26.3,0.0,0.000187248,0.0,0.0,26.9625,32.1,123
20260918,1,18013,Brown County,IN,2,124,123,0.018384992,0.00018535782505732802,0.00018535782505732802,0.0007151981304016594,0.12257702,0.0,0.0774,0.007101961477834412,0.009977935210756732,0.002423610030275646,25.6,0.0,0.000187248,0.0,0.0,28.125,34.8,124
20260918,1,18013,Brown County,IN,2,125,124,0.000905203,-0.00022475965863379583,0.0,0.0006828676415172734,0.12257702,0.019383837,0.0715,0.006484712713117489,0.008634650070321423,0.0022402715231131624,27.8,0.0,0.000187248,0.0,0.0,29.0125,34.2,125
20260918,1,18013,Brown County,IN,2,126,125,0.0,-7.036651731600836e-05,0.0,0.0013087264388161636,0.064425508,0.020632394,0.0474,0.0052947703405609985,0.006956337818898773,0.0017029259149915384,28.2,0.0,0.000187248,0.0,0.0,28.749999999999996,33.4,126
20260918,1,18013,Brown County,IN,2,127,126,0.0,0.0004300142714684628,0.0004300142714684628,0.00163037394047624,0.060679839,0.02431529,0.0451,0.005886997603546277,0.00898513111009974,0.001394004086433774,27.6,0.0,0.000187248,0.0,0.0,29.862499999999997,35.8,127
20260918,1,18013,Brown County,IN,2,128,127,0.000499376,0.0004946067617620769,0.0004946067617620769,0.0034047696164456855,0.049625468,0.004931453,0.042,0.006117650659074796,0.008404219651145933,0.0016756949316225895,29.6,0.0,0.000187248,0.0,0.0,31.25,37.3,128
20260918,1,18013,Brown County,IN,2,129,128,0.000499376,0.0010504204370527122,0.0010504204370527122,0.0036997674366939116,0.051123596,0.008395755,0.0394,0.008446119868100822,0.013431439876261005,0.0025154616783102327,31.1,0.0,0.000187248,0.0,0.0,30.4375,35.3,129
20260918,1,18013,Brown County,IN,2,130,129,0.000499376,0.0006929061215457076,0.0006929061215457076,0.0029865295062198338,0.036985019,0.008270911,0.0302,0.008080024367556643,0.012821566041896852,0.002943712963707823,26.0,0.0,0.000187248,0.0,0.0,28.162499999999998,36.1,130
20260918,1,18013,Brown County,IN,2,131,130,0.002715102,0.00045931155049215,0.00045931155049215,0.0021564188810223295,0.026310861,0.008270911,0.0227,0.006351887650852766,0.010468036962115344,0.0024538378158168563,29.3,0.0,0.000187248,0.0,0.0,30.1625,35.0,131
20260918,1,18013,Brown County,IN,2,132,131,0.002715102,0.0011053710015528732,0.0011053710015528732,0.0025223557337128114,0.034453703,0.006866107,0.0248,0.007042834806633107,0.011438352357133618,0.0022260897009120303,21.7,0.0,0.000187248,0.0,0.0,24.8625,32.0,132
20260918,1,18013,Brown County,IN,2,133,132,0.002715102,0.0004912139063932905,0.0004912139063932905,0.0017476054481099972,0.024529538,0.00677215,0.0194,0.00641626658120905,0.010560663412759949,0.002335423250966286,29.5,0.0,0.000187248,0.0,0.0,29.787499999999998,33.6,133
20260918,1,18013,Brown County,IN,2,134,133,0.0,0.00043092120808197143,0.00043092120808197143,0.0017531144687489718,0.014137253,0.009112755,0.0126,0.005936787328602637,0.009693103631454699,0.0025735630922388624,27.4,0.0,0.000187248,0.0,0.0,29.0125,33.9,134
20260918,1,18013,Brown County,IN,2,135,134,0.0,0.0003548767467880807,0.0003548767467880807,0.0022967894518211673,0.007115439,0.007552352,0.0081,0.005515219729350766,0.008704443781186065,0.0025916241134446255,29.9,0.0,0.000187248,0.0,0.0,29.4125,35.2,135
20260918,1,18013,Brown County,IN,2,136,135,0.001841276,0.0009412772577433731,0.0009412772577433731,0.002048245745850342,0.001872484,0.004088256,0.0055,0.005095424608672904,0.008173382821882211,0.0025169045361422555,26.3,0.0,0.000187248,0.0,0.0,28.3375,33.7,136
20260918,1,18013,Brown County,IN,2,137,136,0.001841276,0.0002481984604330826,0.0002481984604330826,0.0015048879151600305,0.007396311,0.004213089,0.0069,0.0054610402577818665,0.009474984639051132,0.0015115067100388594,30.0,0.0,0.000187248,0.0,0.0,29.1,35.5,137
20260918,1,18013,Brown County,IN,2,138,137,0.001841276,0.0006334563646944294,0.0006334563646944294,0.0012755549724917214,0.0,0.002465437,0.0027,0.004863419138289758,0.008177415864772988,0.0014754334348824226,26.2,0.0,0.000187248,0.0,0.0,27.150000000000002,30.9,138
20260918,1,18013,Brown County,IN,2,139,138,6.24e-05,0.0003653740398559158,0.0003653740398559158,0.000976178348891174,0.0,0.002465437,0.001,0.005273627212679487,0.009800884072014392,0.0021060164824669935,24.6,0.0,0.000187248,0.0,0.0,25.937500000000004,31.9,139
20260918,1,18013,Brown County,IN,2,140,139,0.001966108,0.0005943088081804715,0.0005943088081804715,0.0013233459586427915,0.000187248,0.0,0.0015,0.005437008777534778,0.010028112562510922,0.001927653449003039,26.5,0.0,0.000187248,0.0,0.0,27.849999999999998,34.3,140
20260918,1,18013,Brown County,IN,2,141,140,0.001966108,9.437486435867723e-05,9.437486435867723e-05,0.0011479894546315298,0.005898324,0.0,0.0037,0.004705727149217277,0.008299713658455185,0.00191342477546557,25.6,0.0,0.000187248,0.0,0.0,27.6875,33.0,141
20260918,1,18013,Brown County,IN,2,142,141,0.001903692,0.0005778350984590015,0.0005778350984590015,0.0015665832077661253,0.005898324,0.001903692,0.0036,0.00636838674780859,0.011069149208397916,0.0016744793734265538,21.1,0.0,0.000187248,0.0,0.0,25.5,31.0,142
20260918,1,18013,Brown County,IN,2,143,142,0.0,0.0023751957803786364,0.0023751957803786364,0.0014978013049485625,0.000187248,0.0019349,0.0004,0.0077365335770574915,0.010750914119459703,0.0010552359454038991,29.3,0.0,0.000187248,0.0,0.0,29.037499999999998,34.9,143
20260918,1,18013,Brown County,IN,2,144,143,0.001872484,0.0005781721409748934,0.0005781721409748934,0.0005127143198656735,9.36e-05,0.0019349,0.001,0.00818243347199574,0.012190610496138938,0.0015695621716085401,24.9,0.0,0.000187248,0.0,0.0,26.2,33.6,144
20260918,1,18013,Brown County,IN,2,145,144,0.001872484,0.0005594344507253307,0.0005594344507253307,0.000731137767875225,0.005711076,0.0019349,0.0035,0.007335475852499943,0.010262516565341327,0.0017443087347563686,22.6,0.0,0.000187248,0.0,0.0,23.875,31.1,145
20260918,1,18013,Brown County,IN,2,146,145,0.001872484,0.0007924140936705565,0.0007924140936705565,0.0004053280515823113,0.0,0.001903692,0.0012,0.006668404851258051,0.00889869804883223,0.0017712874617221356,25.3,0.0,0.000187248,0.0,0.0,25.112499999999997,29.6,146
20260918,1,18013,Brown County,IN,2,147,146,0.007209063,-0.0003688035594903738,0.0,0.00018930546869235502,0.0,0.001903692,0.0028,0.006527504108127632,0.009142111817933687,0.00180114181906584,20.1,0.0,0.000187248,0.0,0.0,21.3375,26.7,147
20260918,1,18013,Brown County,IN,2,148,147,0.007240271,-0.00024261682054515065,0.0,0.0002214095893509369,0.021627188,0.0,0.0123,0.008217029772765944,0.011645708741804414,0.0015465903603684025,18.1,0.0,0.000187248,0.0,0.0,18.537499999999998,20.5,148
20260918,1,18013,Brown County,IN,2,149,148,0.007302687,-0.0002205269557288732,0.0,0.00035204509442207654,0.021720813,0.0,0.0133,0.007909574906539506,0.01095972122490808,0.0017052082241459927,18.0,0.0,0.000187248,0.0,0.0,18.4625,21.7,149
20260918,1,18013,Brown County,IN,2,150,149,9.36e-05,-1.6067144894055335e-05,0.0,0.0010686173348124898,0.021908061,0.007302687,0.011,0.00801262538386914,0.010944704151651902,0.0018121623403427702,18.2,0.0,0.000187248,0.0,0.0,19.337500000000002,21.3,150
20260918,1,18013,Brown County,IN,2,151,150,9.36e-05,0.0004972360415132099,0.0004972360415132099,0.0011885098932023297,0.0,0.007302687,0.002,0.008280616408345128,0.011776406710637611,0.001936905514571825,19.4,0.0,0.000187248,0.0,0.0,19.825,22.2,151
20260918,1,18013,Brown County,IN,2,152,151,3.12e-05,0.0004016614238263694,0.0004016614238263694,0.0014767300499293422,9.36e-05,0.007302687,0.002,0.007637884896447188,0.009786937102186248,0.0014556186814488974,16.1,0.0,0.000187248,0.0,0.0,17.924999999999997,22.5,152
20260918,1,18013,Brown County,IN,2,153,152,3.12e-05,0.001121648035711057,0.001121648035711057,0.0014843035974892954,9.36e-05,0.0,0.0028,0.007078431186167029,0.009467083826806617,0.0025674298886557345,15.8,0.0,0.000187248,0.0,0.0,16.7875,18.9,153
20260918,1,18013,Brown County,IN,2,154,153,0.0,0.0010823800375652773,0.0010823800375652773,0.0012218591633546944,9.36e-05,0.0,0.0019,0.006892549140823759,0.008536569127206616,0.002502716102037253,15.7,0.0,0.000187248,0.0,0.0,16.3125,20.0,154
20260918,1,18013,Brown County,IN,2,155,154,0.0,0.0011697094783859744,0.0011697094783859744,0.0014480020704179686,9.36e-05,3.12e-05,0.001,0.006663958694670837,0.007783517270113968,0.0034627904098354536,17.8,0.0,0.000187248,0.0,0.0,16.325,18.5,155
20260918,1,18013,Brown County,IN,2,156,155,0.000374497,0.001121357979951175,0.001121357979951175,0.0010792972695099032,0.0,3.12e-05,0.0001,0.006554687120137969,0.008384904099791955,0.003474444656188635,17.4,0.0,0.000187248,0.0,0.0,16.275,20.3,156
20260918,1,18013,Brown County,IN,2,157,156,0.000905034,0.0012803192803094025,0.0012803192803094025,0.0010529393562678552,0.00112349,3.12e-05,0.0008,0.0072274783792488015,0.009129901496734932,0.00327330477172238,18.6,0.0,0.000187248,0.0,0.0,16.875,22.9,157
20260918,1,18013,Brown County,IN,2,158,157,0.000905034,0.0005471622627103236,0.0005471622627103236,0.0007726223376187286,0.002715102,0.000873826,0.0015,0.0060874925360585724,0.00694597402883841,0.0038464510506895314,11.2,0.0,0.000187248,0.0,0.0,11.5375,14.8,158
20260918,1,18013,Brown County,IN,2,159,158,0.000655381,0.0001029377648478354,0.0001029377648478354,0.00040747039521446017,9.36e-05,0.000873826,0.0004,0.00499844814714332,0.004964267971716179,0.0035818255852798873,12.9,0.0,0.000187248,0.0,0.0,13.524999999999999,16.7,159
20260918,1,18013,Brown County,IN,2,160,159,0.000124844,0.00018079701677869956,0.00018079701677869956,0.00013929769124405056,0.000468165,0.000873826,0.0003,0.003932779618297325,0.0030333575740641404,0.0018193737462972716,11.7,0.0,0.000187248,0.0,0.0,12.4125,15.3,160
20260918,1,18013,Brown County,IN,2,161,160,0.000124844,3.474712249979121e-05,3.474712249979121e-05,8.4290152399185e-05,0.000468165,0.0,0.0004,0.003046350053307336,0.001995272539099675,0.0012295292166845774,10.0,0.0,0.000187248,0.0,0.0,10.6625,14.1,161
20260918,1,18013,Brown County,IN,2,162,161,0.0,3.071355547615548e-05,3.071355547615548e-05,6.757259032516852e-05,0.000468165,3.12e-05,0.0004,0.0025169900431897584,0.002023140466646432,0.0007903555159159778,6.5,0.0,0.000187248,0.0,0.0,7.300000000000001,8.5,162
20260918,1,18013,Brown County,IN,2,163,162,0.0,1.1986746759654639e-05,1.1986746759654639e-05,6.026095540212011e-05,0.000374532,3.12e-05,0.0003,0.0018362692443485253,0.002058950582543181,0.0008981828602808549,6.2,0.0,0.000187248,0.0,0.0,6.512499999999999,7.5,163
20260918,1,18013,Brown County,IN,2,164,163,0.0,9.98197815459284e-07,9.98197815459284e-07,7.859126739864775e-05,0.000374532,3.12e-05,0.0002,0.0017504573565825508,0.0020252886028891,0.0006921158864652821,6.0,0.0,0.000187248,0.0,0.0,7.1499999999999995,11.0,164
20260918,1,18013,Brown County,IN,2,165,164,0.0,-2.8241422860591314e-07,0.0,7.537192062493853e-05,0.000374532,0.0,0.0003,0.0012072301474389934,0.0012019411580393962,0.0007547017317569839,5.3,0.0,0.000187248,0.0,0.0,5.575,6.9,165
20260918,1,18013,Brown County,IN,2,166,165,0.0,0.00076761419678904,0.00076761419678904,0.0002525183582281796,0.000374532,0.0,0.0003,0.001328692829023645,0.001418373511699426,0.0005518608111944954,5.7,0.0,0.000187248,0.0,0.0,6.525,8.0,166
20260918,1,18013,Brown County,IN,2,167,166,0.0,-7.99322450294237e-05,0.0,0.00014063510199180875,0.000374532,0.0,0.0002,0.001370521463857203,0.00168499185995448,0.0006004806621141748,7.1,0.0,0.000187248,0.0,0.0,7.1125,8.0,167
20260918,1,18013,Brown County,IN,2,168,167,0.0,0.00011026154908373801,0.00011026154908373801,8.503187742169897e-05,0.000374532,0.000124844,0.0002,0.0012710041640428436,0.0014710021027571768,0.0004237537474175315,4.8,0.0,0.000187248,0.0,0.0,5.862499999999999,7.3,168
20260918,1,18013,Brown County,IN,2,169,168,0.0,7.614035891649047e-05,7.614035891649047e-05,0.00013431604770804134,0.0,0.000124844,0.0001,0.0010611293392283714,0.0018296418110548176,0.00012812978719604695,4.9,0.0,0.000187248,0.0,0.0,6.050000000000001,8.7,169
20260918,1,18013,Brown County,IN,2,170,169,0.0,7.569143564811484e-05,7.569143564811484e-05,7.208742684341518e-05,0.0,0.000124844,0.0,0.0,0.0013331293592542379,0.00011825887540858491,9.3,0.0,0.000187248,0.0,0.0,8.8375,10.2,170
20260918,1,18013,Brown County,IN,2,171,170,0.0,0.00010045807717425109,0.00010045807717425109,6.773836554992675e-05,0.0,0.0,0.0,0.0,0.0008563640495701252,0.0001234415998525538,9.6,0.0,0.000187248,0.0,0.0,10.274999999999999,12.5,171
20260918,1,18013,Brown County,IN,2,172,171,0.0,0.00023107226017604054,0.00023107226017604054,9.08013097834387e-05,0.0,0.0,0.0,0.0,0.0008290448060921431,7.17673781138091e-05,10.5,0.0,0.000187248,0.0,0.0,11.875,14.8,172
20260918,1,18013,Brown County,IN,2,173,172,0.0,0.00023468715582928578,0.00023468715582928578,0.00010172427708158148,0.0,0.0,0.0,0.0,0.000956851938051664,6.841306791454665e-05,17.1,0.0,0.000187248,0.0,0.0,16.937500000000004,20.8,173
