query_fips,window,feature,query_value,candidate_min,candidate_max,percentile,outside_range
39117,early,gust_mean,15.4375,8.612499999999999,27.6375,0.5549738219895288,False
39117,early,gust_hours_gt30,1.0,0.0,15.0,0.6492146596858639,False
39117,early,tp_sum,0.0,0.0,2.3,0.8167539267015707,False
39117,early,soil_mean,0.35029166666666667,0.2334166666666667,0.47645833333333326,0.5706806282722513,False
39117,early,prior24_gust_max,62.9,24.1,70.0,0.9267015706806283,False
39117,early,prior24_tp_sum,0.6000000000000001,0.0,7.6000000000000005,0.5235602094240838,False
39117,early,customers_at_cutoff,9826.0,1233.0,696427.0,0.2198952879581152,False
39117,early,pop_density,86.0554384555484,8.825519921910285,11939.655837338518,0.43455497382198954,False
39117,early,pct_forest,21.15,0.97,88.72,0.3612565445026178,False
39117,early,n_utilities,5.0,1.0,14.0,0.7801047120418848,False
39117,early,elevation_mean_m,355.76260591120285,33.04425511767178,901.330092256819,0.7486910994764397,False
39117,early,elevation_std_m,40.92315978617296,4.391851881879812,209.8870536950672,0.6230366492146597,False
39117,early,slope_mean_deg,1.7680944153101392,0.3785818275026535,24.395663864676177,0.3089005235602094,False
18013,renewed,last_P_t,0.000187248,0.0,0.824241807,0.3177083333333333,False
18013,renewed,last_D_t,0.094498018,0.0,0.904657711,0.8125,False
18013,renewed,last_N_t,0.0,0.0,0.065400654,0.5572916666666666,False
18013,renewed,last_R_t,0.000187248,0.0,0.058582059,0.5416666666666666,False
18013,renewed,osi_max_72h,0.133,0.0001,0.6505,0.8697916666666666,False
18013,renewed,osi_mean_72h,0.014481944444444443,4.166666666666667e-06,0.2653,0.9114583333333334,False
18013,renewed,osi_trend_last6h,-0.02262857142857143,-0.0558542857142857,0.019237142857142855,0.005208333333333333,False
18013,renewed,gust_max,46.6,20.6,58.3,0.734375,False
18013,renewed,gust_mean,27.433333333333334,12.804166666666667,35.77916666666667,0.5416666666666666,False
18013,renewed,gust_hours_gt30,12.0,0.0,20.0,0.7916666666666666,False
18013,renewed,tp_sum,5.7,0.0,31.8,0.828125,False
18013,renewed,soil_mean,0.43087499999999995,0.18600000000000003,0.46508333333333335,0.9635416666666666,False
18013,renewed,prior24_gust_max,19.4,12.3,47.2,0.13020833333333334,False
18013,renewed,prior24_tp_sum,0.0,0.0,1.5,0.8333333333333334,False
18013,renewed,customers_at_cutoff,10681.0,1233.0,696427.0,0.2760416666666667,False
18013,renewed,pop_density,49.59943762132853,8.369152432816666,11939.655837338518,0.23958333333333334,False
18013,renewed,pct_forest,83.22,0.97,88.72,0.9375,False
18013,renewed,n_utilities,4.0,1.0,11.0,0.6614583333333334,False
18013,renewed,elevation_mean_m,231.5524245049737,33.04425511767178,979.803167582369,0.24479166666666666,False
18013,renewed,elevation_std_m,29.78265041747418,4.978464248696659,238.2069951077493,0.4322916666666667,False
18013,renewed,slope_mean_deg,8.569127647234545,0.3919754385812677,24.80754370623865,0.6666666666666666,False
54015,second_wave,last_P_t,0.0,0.0,0.824241807,0.2198952879581152,False
54015,second_wave,last_D_t,0.014054147,0.0,0.904657711,0.5392670157068062,False
54015,second_wave,last_N_t,0.0,0.0,0.065400654,0.5392670157068062,False
54015,second_wave,last_R_t,0.0,0.0,0.058582059,0.3089005235602094,False
54015,second_wave,osi_max_72h,0.1072,0.0003,0.598,0.837696335078534,False
54015,second_wave,osi_mean_72h,0.008059722222222223,2.0833333333333333e-05,0.0723375,0.774869109947644,False
54015,second_wave,osi_trend_last6h,-0.004228571428571427,-0.0558542857142857,0.019237142857142855,0.13612565445026178,False
54015,second_wave,gust_max,43.1,28.8,53.8,0.774869109947644,False
54015,second_wave,gust_mean,22.989583333333332,17.839583333333334,32.422916666666666,0.23036649214659685,False
54015,second_wave,gust_hours_gt30,6.0,0.0,28.0,0.29842931937172773,False
54015,second_wave,tp_sum,24.7,0.30000000000000004,51.9,0.8691099476439791,False
54015,second_wave,soil_mean,0.38658333333333333,0.2223125,0.4945,0.6492146596858639,False
54015,second_wave,prior24_gust_max,45.8,20.6,58.3,0.6544502617801047,False
54015,second_wave,prior24_tp_sum,0.0,0.0,30.9,0.518324607329843,False
54015,second_wave,customers_at_cutoff,3866.0,1233.0,696427.0,0.005235602094240838,False
54015,second_wave,pop_density,23.54408363285572,8.369152432816666,11939.655837338518,0.03664921465968586,False
54015,second_wave,pct_forest,88.72,0.97,87.8,1.0,True
54015,second_wave,n_utilities,3.0,1.0,14.0,0.450261780104712,False
54015,second_wave,elevation_mean_m,362.4420437334334,33.04425511767178,979.803167582369,0.7539267015706806,False
54015,second_wave,elevation_std_m,63.014656362093454,4.391851881879812,238.2069951077493,0.7539267015706806,False
54015,second_wave,slope_mean_deg,18.72014861161327,0.3785818275026535,24.80754370623865,0.9738219895287958,False
54013,second_wave,last_P_t,0.000697674,0.0,0.824241807,0.4031413612565445,False
54013,second_wave,last_D_t,0.028875969,0.0,0.904657711,0.6282722513089005,False
54013,second_wave,last_N_t,0.0,0.0,0.065400654,0.5392670157068062,False
54013,second_wave,last_R_t,7.75e-05,0.0,0.058582059,0.4293193717277487,False
54013,second_wave,osi_max_72h,0.0342,0.0003,0.598,0.5392670157068062,False
54013,second_wave,osi_mean_72h,0.0019041666666666666,2.0833333333333333e-05,0.0723375,0.42408376963350786,False
54013,second_wave,osi_trend_last6h,-0.00658285714285714,-0.0558542857142857,0.019237142857142855,0.09424083769633508,False
54013,second_wave,gust_max,37.7,28.8,53.8,0.44502617801047123,False
54013,second_wave,gust_mean,23.745833333333334,17.839583333333334,32.422916666666666,0.3036649214659686,False
54013,second_wave,gust_hours_gt30,8.0,0.0,28.0,0.36649214659685864,False
54013,second_wave,tp_sum,22.900000000000002,0.30000000000000004,51.9,0.8429319371727748,False
54013,second_wave,soil_mean,0.36720833333333336,0.2223125,0.4945,0.35602094240837695,False
54013,second_wave,prior24_gust_max,38.0,20.6,58.3,0.3298429319371728,False
54013,second_wave,prior24_tp_sum,0.0,0.0,30.9,0.518324607329843,False
54013,second_wave,customers_at_cutoff,4300.0,1233.0,696427.0,0.015706806282722512,False
54013,second_wave,pop_density,22.305169986066428,8.369152432816666,11939.655837338518,0.02617801047120419,False
54013,second_wave,pct_forest,88.57,0.97,87.8,1.0,True
54013,second_wave,n_utilities,1.0,1.0,14.0,0.11518324607329843,False
54013,second_wave,elevation_mean_m,299.8946562474146,33.04425511767178,979.803167582369,0.5759162303664922,False
54013,second_wave,elevation_std_m,44.104871150158736,4.391851881879812,238.2069951077493,0.6230366492146597,False
54013,second_wave,slope_mean_deg,18.66469214471376,0.3785818275026535,24.80754370623865,0.9738219895287958,False
54007,second_wave,last_P_t,0.0,0.0,0.520106319,0.20418848167539266,False
54007,second_wave,last_D_t,0.001216086,0.0,0.516776701,0.3089005235602094,False
54007,second_wave,last_N_t,0.0,0.0,0.065400654,0.5654450261780105,False
54007,second_wave,last_R_t,0.0,0.0,0.058582059,0.2879581151832461,False
54007,second_wave,osi_max_72h,0.0253,0.0001,0.6505,0.46596858638743455,False
54007,second_wave,osi_mean_72h,0.003701388888888889,4.166666666666667e-06,0.2653,0.5340314136125655,False
54007,second_wave,osi_trend_last6h,-0.0007285714285714284,-0.0558542857142857,0.019237142857142855,0.4293193717277487,False
54007,second_wave,gust_max,40.9,28.8,53.3,0.6649214659685864,False
54007,second_wave,gust_mean,22.79375,18.347916666666666,31.62291666666667,0.20418848167539266,False
54007,second_wave,gust_hours_gt30,8.0,0.0,30.0,0.3717277486910995,False
54007,second_wave,tp_sum,18.5,0.30000000000000004,51.9,0.6649214659685864,False
54007,second_wave,soil_mean,0.37725000000000003,0.2223125,0.4945,0.5130890052356021,False
54007,second_wave,prior24_gust_max,42.2,20.6,58.3,0.4816753926701571,False
54007,second_wave,prior24_tp_sum,0.0,0.0,31.8,0.5235602094240838,False
54007,second_wave,customers_at_cutoff,7949.0,1233.0,696427.0,0.16230366492146597,False
54007,second_wave,pop_density,24.3707792862509,8.825519921910285,11939.655837338518,0.05759162303664921,False
54007,second_wave,pct_forest,86.72,0.97,88.72,0.9633507853403142,False
54007,second_wave,n_utilities,1.0,1.0,14.0,0.11518324607329843,False
54007,second_wave,elevation_mean_m,368.1295729879481,33.04425511767178,901.330092256819,0.7696335078534031,False
54007,second_wave,elevation_std_m,69.45563616211089,4.391851881879812,209.8870536950672,0.7696335078534031,False
54007,second_wave,slope_mean_deg,17.83603816714721,0.3785818275026535,24.395663864676177,0.9528795811518325,False
39115,late,last_P_t,0.074082648,0.0,0.824241807,0.8010471204188482,False
39115,late,last_D_t,0.067889802,0.0,0.904657711,0.7801047120418848,False
39115,late,last_N_t,0.006019215,0.0,0.065400654,0.9476439790575916,False
39115,late,last_R_t,0.005131767,0.0,0.058582059,0.8219895287958116,False
39115,late,osi_max_72h,0.0482,0.0003,0.598,0.6178010471204188,False
39115,late,osi_mean_72h,0.005275,2.0833333333333333e-05,0.0723375,0.6596858638743456,False
39115,late,osi_trend_last6h,0.00026000000000000133,-0.0558542857142857,0.019237142857142855,0.8429319371727748,False
39115,late,gust_max,16.8,12.8,31.2,0.14659685863874344,False
39115,late,gust_mean,11.641666666666667,8.2875,18.245833333333334,0.34554973821989526,False
39115,late,gust_hours_gt30,0.0,0.0,2.0,0.9895287958115183,False
39115,late,tp_sum,0.0,0.0,2.5,0.5759162303664922,False
39115,late,soil_mean,0.3055833333333333,0.221,0.4831666666666667,0.05235602094240838,False
39115,late,prior24_gust_max,33.0,19.2,47.0,0.6649214659685864,False
39115,late,prior24_tp_sum,0.2,0.0,7.2,0.18324607329842932,False
39115,late,customers_at_cutoff,8639.0,1233.0,696427.0,0.15706806282722513,False
39115,late,pop_density,33.14394728226058,8.369152432816666,11939.655837338518,0.07853403141361257,False
39115,late,pct_forest,67.94,0.97,87.8,0.806282722513089,False
39115,late,n_utilities,3.0,1.0,14.0,0.450261780104712,False
39115,late,elevation_mean_m,270.4026124194128,33.04425511767178,979.803167582369,0.45549738219895286,False
39115,late,elevation_std_m,29.414426935589344,4.391851881879812,238.2069951077493,0.44502617801047123,False
39115,late,slope_mean_deg,9.421016000295346,0.3785818275026535,24.80754370623865,0.7329842931937173,False
