split_seed,fipsCode,horizon,target_hour,feature,query_value,donor_mean,donor_std,donor_min,donor_max,outside_support
42,18013,1,76,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,77,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,77,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,77,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,77,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,77,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,77,gust_at_t1h,5.3,19.749479166666674,9.91438347698598,2.4,47.2,False
42,18013,1,77,log_customers,9.276315360899716,10.038797883442069,1.1087805047789527,7.1180162044653335,13.453719692845613,False
42,18013,1,77,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,78,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,78,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,78,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,78,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,78,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,78,gust_at_t1h,10.3,17.470833333333328,9.276644246289829,2.5,38.8,False
42,18013,1,78,log_customers,9.276315360899716,10.038811656161014,1.108786485565052,7.1180162044653335,13.453719692845613,False
42,18013,1,78,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,79,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,79,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,79,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,79,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,79,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,79,gust_at_t1h,12.8,15.639583333333329,8.978237335898523,2.5,38.9,False
42,18013,1,79,log_customers,9.276315360899716,10.039344320994877,1.1082846250531986,7.1180162044653335,13.453719692845613,False
42,18013,1,79,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,80,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,80,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,80,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,80,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,80,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,80,gust_at_t1h,11.1,16.235937499999995,8.510594509948199,2.6,36.0,False
42,18013,1,80,log_customers,9.276221741089696,10.039351792637998,1.108281263056607,7.1180162044653335,13.453719692845613,False
42,18013,1,80,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,81,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,81,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,81,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,81,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,81,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,81,gust_at_t1h,8.6,16.488541666666677,8.75396778837634,2.9,38.6,False
42,18013,1,81,log_customers,9.276221741089696,10.039351792637998,1.108281263056607,7.1180162044653335,13.453719692845613,False
42,18013,1,81,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,82,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,82,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,82,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,82,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,82,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,82,gust_at_t1h,8.8,15.646875000000003,8.63419139628653,2.5,36.8,False
42,18013,1,82,log_customers,9.276221741089696,10.039351792637998,1.108281263056607,7.1180162044653335,13.453719692845613,False
42,18013,1,82,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,83,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,83,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,83,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,83,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,83,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,83,gust_at_t1h,9.0,15.238020833333328,9.535201352509516,2.9,37.9,False
42,18013,1,83,log_customers,9.276221741089696,10.039351792637998,1.108281263056607,7.1180162044653335,13.453719692845613,False
42,18013,1,83,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,84,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,84,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,84,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,84,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,84,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,84,gust_at_t1h,10.5,15.039062500000002,8.739290181192848,2.8,36.6,False
42,18013,1,84,log_customers,9.276221741089696,10.039351792637998,1.108281263056607,7.1180162044653335,13.453719692845613,False
42,18013,1,84,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,85,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,85,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,85,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,85,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,85,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,85,gust_at_t1h,9.2,14.378645833333332,8.641518737056543,2.5,39.8,False
42,18013,1,85,log_customers,9.276221741089696,10.039351792637998,1.108281263056607,7.1180162044653335,13.453719692845613,False
42,18013,1,85,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,86,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,86,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,86,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,86,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,86,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,86,gust_at_t1h,7.4,13.91354166666666,8.201214592359511,3.6,34.6,False
42,18013,1,86,log_customers,9.276221741089696,10.03935158081811,1.108281249547448,7.1180162044653335,13.453719692845613,False
42,18013,1,86,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,87,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,87,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,87,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,87,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,87,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,87,gust_at_t1h,12.4,13.065104166666659,6.839749096091367,3.5,32.9,False
42,18013,1,87,log_customers,9.276221741089696,10.03935120525578,1.1082810673330754,7.1180162044653335,13.453719692845613,False
42,18013,1,87,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,88,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,88,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,88,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,88,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,88,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,88,gust_at_t1h,13.0,12.720312499999997,6.4704741185642956,3.2,32.8,False
42,18013,1,88,log_customers,9.276221741089696,10.039350041639915,1.1082778691614634,7.1180162044653335,13.453719692845613,False
42,18013,1,88,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,89,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,89,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,89,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,89,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,89,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,89,gust_at_t1h,12.8,11.742708333333335,5.538336934339034,3.6,25.3,False
42,18013,1,89,log_customers,9.276221741089696,10.0393668996995,1.1082695000713134,7.1180162044653335,13.453719692845613,False
42,18013,1,89,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,90,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,90,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,90,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,90,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,90,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,90,gust_at_t1h,13.9,11.768229166666664,4.944007419507916,3.6,26.9,False
42,18013,1,90,log_customers,9.276221741089696,10.039367070697198,1.1082695440066324,7.1180162044653335,13.453719692845613,False
42,18013,1,90,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,91,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,91,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,91,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,91,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,91,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,91,gust_at_t1h,10.7,11.743229166666671,4.4043368765891024,2.2,25.0,False
42,18013,1,91,log_customers,9.276221741089696,10.039367070697198,1.1082695440066324,7.1180162044653335,13.453719692845613,False
42,18013,1,91,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,92,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,92,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,92,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,92,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,92,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,92,gust_at_t1h,10.4,12.893229166666663,4.835298378157853,3.0,22.5,False
42,18013,1,92,log_customers,9.276221741089696,10.039367070697198,1.1082695440066324,7.1180162044653335,13.453719692845613,False
42,18013,1,92,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,93,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,93,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,93,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,93,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,93,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,93,gust_at_t1h,18.4,13.875,5.196693660396002,2.3,26.5,False
42,18013,1,93,log_customers,9.276221741089696,10.03936756068575,1.1082692044674627,7.1180162044653335,13.453719692845613,False
42,18013,1,93,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,94,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,94,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,94,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,94,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,94,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,94,gust_at_t1h,19.2,13.829166666666673,5.010466475843896,3.0,27.1,False
42,18013,1,94,log_customers,9.276221741089696,10.039364526410491,1.1082661319144698,7.1180162044653335,13.453719692845613,False
42,18013,1,94,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,95,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,95,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,95,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,95,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,95,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,95,gust_at_t1h,19.4,15.053645833333329,5.693781992188141,3.3,28.6,False
42,18013,1,95,log_customers,9.276221741089696,10.039364526410491,1.1082661319144698,7.1180162044653335,13.453719692845613,False
42,18013,1,95,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,96,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,96,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,96,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,96,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,96,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,96,gust_at_t1h,18.5,15.939062500000011,5.84258657369266,3.0,34.9,False
42,18013,1,96,log_customers,9.276221741089696,10.039364526410491,1.1082661319144698,7.1180162044653335,13.453719692845613,False
42,18013,1,96,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,97,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,97,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,97,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,97,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,97,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,97,gust_at_t1h,19.0,15.809375000000015,5.654562651173091,2.3,29.0,False
42,18013,1,97,log_customers,9.276221741089696,10.039364247066475,1.1082666365630605,7.1180162044653335,13.453719692845613,False
42,18013,1,97,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,98,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,98,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,98,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,98,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,98,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,98,gust_at_t1h,15.6,16.448958333333337,5.879670037362972,3.0,30.1,False
42,18013,1,98,log_customers,9.276221741089696,10.039364247066475,1.1082666365630605,7.1180162044653335,13.453719692845613,False
42,18013,1,98,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,99,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,99,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,99,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,99,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,99,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,99,gust_at_t1h,12.7,16.934375,6.22965569081002,3.6,33.7,False
42,18013,1,99,log_customers,9.276221741089696,10.039364247066475,1.1082666365630605,7.1180162044653335,13.453719692845613,False
42,18013,1,99,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,100,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,100,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,100,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,100,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,100,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,100,gust_at_t1h,11.0,17.309895833333332,6.017990042847858,3.8,30.9,False
42,18013,1,100,log_customers,9.276221741089696,10.039364247066475,1.1082666365630605,7.1180162044653335,13.453719692845613,False
42,18013,1,100,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,101,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,101,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,101,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,101,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,101,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,101,gust_at_t1h,10.7,17.207812499999985,5.416515197201096,5.6,31.3,False
42,18013,1,101,log_customers,9.276221741089696,10.039364113232487,1.1082671455551747,7.1180162044653335,13.453719692845613,False
42,18013,1,101,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,102,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,102,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,102,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,102,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,102,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,102,gust_at_t1h,10.8,17.876562500000002,6.0980292800428915,6.3,39.9,False
42,18013,1,102,log_customers,9.276221741089696,10.039364113232487,1.1082671455551747,7.1180162044653335,13.453719692845613,False
42,18013,1,102,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,103,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,103,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,103,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,103,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,103,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,103,gust_at_t1h,10.5,18.77552083333333,5.898602830648341,6.5,38.9,False
42,18013,1,103,log_customers,9.276221741089696,10.039364113232487,1.1082671455551747,7.1180162044653335,13.453719692845613,False
42,18013,1,103,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,104,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,104,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,104,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,104,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
42,18013,1,104,N_t_max_72h,0.076803046,0.029514273911458364,0.04371143466693474,7.49e-05,0.379164122,False
42,18013,1,104,gust_at_t1h,10.9,20.7921875,6.57612406473933,6.7,41.2,False
42,18013,1,104,log_customers,9.276128112514186,10.039181764051067,1.10815784116644,7.1180162044653335,13.453719692845613,False
42,18013,1,104,pct_forest,83.22,41.958229166666676,28.561101333179526,0.97,88.72,False
42,18013,1,105,last_P_t,0.000187248,0.04546679548958333,0.09921699197858368,0.0,0.824241807,False
42,18013,1,105,last_N_t,0.0,0.001115607307291667,0.005586020096725868,0.0,0.065400654,False
42,18013,1,105,last_R_t,0.000187248,0.003503543942708331,0.007751902208174395,0.0,0.058582059,False
42,18013,1,105,N_t_mean_72h,0.004413243763888889,0.001779990032190393,0.0023136837476968246,3.1208333333333337e-06,0.018623942125,False
