split_seed,fipsCode,fold,horizon,target_hour,candidate_count,out_of_support_features,outside_columns,zero_variance_columns,nearest_distance,fifth_distance,query_true_N,query_pred_N,donor_same_time_N_max,donor_same_time_N_q95,donor_all_training_N_max,donor_all_training_N_q95,query_truth_above_training_max,query_prediction_above_training_max,training_N_empirical_cdf_of_query_prediction
42,18013,1,1,106,192,0,,,1.0558693233988472,1.8752031772028375,0.023691357,0.0026567984981819546,0.095231981,0.004662099949999994,0.243055556,0.0021246515,False,False,0.9573863636363636
42,18013,1,1,107,192,0,,,2.4738222041761215,2.6771997585574168,0.068015108,0.00689707626866096,0.095231981,0.008804134599999989,0.243055556,0.0021246515,False,False,0.9822261072261073
42,18013,1,1,108,192,0,,,1.7239193946706324,2.36066035320346,0.080875238,0.008987197430560668,0.096087999,0.015217157949999987,0.243055556,0.0021246515,False,False,0.9869973776223776
42,18013,1,1,109,192,0,,,1.8691186458448075,2.305877758211276,0.058151512,0.008716317855787081,0.046522922,0.010905914649999984,0.243055556,0.0021246515,False,False,0.9862689393939394
42,18013,1,1,110,192,0,,,1.3395229169759708,1.7207478097591493,0.01286013,0.007189797807981314,0.046182984,0.008910577599999994,0.243055556,0.0021246515,False,False,0.9828088578088578
42,18013,1,1,111,192,0,,,1.043476068476815,1.6168598215617465,0.0,0.004750054191583986,0.036501798,0.008560662899999998,0.243055556,0.0021246515,False,False,0.974541083916084
42,18013,1,1,112,192,0,,,1.0185994752886043,1.6391638443097853,0.0,0.004175240087617596,0.044948775,0.008050806449999991,0.243055556,0.0021246515,False,False,0.9713723776223776
42,18013,1,1,113,192,0,,,0.9804742100444397,1.664441252452038,0.0,0.002729866851437186,0.044948775,0.010668558699999995,0.243055556,0.0021246515,False,False,0.95807837995338
42,18013,1,1,114,192,0,,,1.2180545403732204,1.696861995154508,0.031245123,0.0025008078169113123,0.032876507,0.008806044499999974,0.243055556,0.0021246515,False,False,0.9550553613053613
42,18013,1,1,115,192,0,,,1.1368900248651368,1.5817623535331358,0.031245123,0.00191329185633836,0.022842713,0.005390455399999998,0.243055556,0.0021246515,False,False,0.9459863053613053
42,18013,1,1,116,192,0,,,1.0639653189603993,1.7769590141003933,0.031245123,0.0023561122657852446,0.021076795,0.0031542615499999985,0.243055556,0.0021246515,False,False,0.9529793123543123
42,18013,1,1,117,192,0,,,1.0471353560305199,1.5168533164030185,0.0,0.0020771446375004578,0.060635697,0.005905682249999979,0.243055556,0.0021246515,False,False,0.9494828088578089
42,18013,1,1,118,192,0,,,0.9672517116084567,1.7090762341276646,0.006367637,0.003675027630969092,0.067434211,0.008004606899999982,0.243055556,0.0021246515,False,False,0.9685678904428905
42,18013,1,1,119,192,0,,,0.9745281050663311,1.6770561420890129,0.006991916,0.0028883909585686943,0.067669173,0.008721704999999996,0.243055556,0.0021246515,False,False,0.9598266317016317
42,18013,1,1,120,192,0,,,0.9937216503181996,1.769365569393133,0.006991916,0.003065572276903421,0.060737782,0.006745426099999976,0.243055556,0.0021246515,False,False,0.962157634032634
42,18013,1,1,121,192,0,,,1.2468153904658892,1.6211820120542968,0.000624278,0.0019541032219069026,0.010491268,0.0028056370999999976,0.243055556,0.0021246515,False,False,0.9468968531468531
42,18013,1,1,122,192,0,,,1.2767457139843756,1.5780680982124702,0.017479789,0.0015679904711812579,0.009453953,0.0020616621499999995,0.243055556,0.0021246515,False,False,0.9393210955710956
42,18013,1,1,123,192,0,,,1.0341076511637068,1.5733087824317207,0.018384992,0.0006451644311048625,0.012127635,0.00243231724999999,0.243055556,0.0021246515,False,False,0.9061043123543123
42,18013,1,1,124,192,0,,,1.2123319677389561,1.5987311006620888,0.018384992,0.0006902318469540732,0.021190893,0.0036394471499999904,0.243055556,0.0021246515,False,False,0.9089816433566433
42,18013,1,1,125,192,0,,,1.2563060840699805,1.73404041251172,0.000905203,0.0008201031224557058,0.022708698,0.004372561749999999,0.243055556,0.0021246515,False,False,0.9171765734265734
42,18013,1,1,126,192,0,,,1.0509612348813826,1.598197107988513,0.0,0.001029196334497365,0.070411761,0.003637250999999999,0.243055556,0.0021246515,False,False,0.9261727855477856
42,18013,1,1,127,192,0,,,1.037211077584134,1.6076571641028121,0.0,0.0012653771337848146,0.070544801,0.004603369649999999,0.243055556,0.0021246515,False,False,0.9331293706293706
42,18013,1,1,128,192,0,,,0.9848395529797617,1.5531526376518492,0.000499376,0.0024959661105410386,0.070544801,0.004308681249999996,0.243055556,0.0021246515,False,False,0.9549096736596736
42,18013,1,1,129,192,0,,,1.1009124174661535,1.7246932651348779,0.000499376,0.002353355212184304,0.027275782,0.0049286593499999875,0.243055556,0.0021246515,False,False,0.9529793123543123
42,18013,1,1,130,192,0,,,1.0479522419477407,1.640810862746844,0.000499376,0.0018754165122436542,0.041472668,0.003657981499999996,0.243055556,0.0021246515,False,False,0.9454763986013986
42,18013,1,1,131,192,0,,,1.044740476395217,1.6642771507524747,0.002715102,0.0014548927570360597,0.060613899,0.0045819450999999905,0.243055556,0.0021246515,False,False,0.9369172494172494
42,18013,1,1,132,192,0,,,1.3397320265091868,1.7084708587471913,0.002715102,0.0014035386469419852,0.059924125,0.003026132449999998,0.243055556,0.0021246515,False,False,0.9359702797202797
42,18013,1,1,133,192,0,,,1.059271741935784,1.6362212255025614,0.002715102,0.0014878875365599011,0.019658562,0.003310998999999995,0.243055556,0.0021246515,False,False,0.9378277972027972
42,18013,1,1,134,192,0,,,1.1498924360744094,1.6267571797925497,0.0,0.0012629429957600276,0.018212651,0.0016359545999999976,0.243055556,0.0021246515,False,False,0.9330201048951049
42,18013,1,1,135,192,0,,,1.3138617091899183,1.7606389036323138,0.0,0.0011430397788539143,0.01814296,0.0016659412499999968,0.243055556,0.0021246515,False,False,0.9300335081585082
42,18013,1,1,136,192,0,,,1.0171358736421157,1.7015896098343077,0.001841276,0.0014460716418505416,0.01784266,0.0011290606999999984,0.243055556,0.0021246515,False,False,0.936698717948718
42,18013,1,1,137,192,0,,,1.1358091712474125,1.8427526445229472,0.001841276,0.0015039606543935935,0.031557165,0.005503923649999998,0.243055556,0.0021246515,False,False,0.9380827505827506
42,18013,1,1,138,192,0,,,0.9964884456024731,1.6467086372375466,0.001841276,0.001258643288403261,0.053457493,0.008187193999999988,0.243055556,0.0021246515,False,False,0.9329472610722611
42,18013,1,1,139,192,0,,,1.0453356850787228,1.6969249634789303,6.24e-05,0.001405525359506065,0.106233062,0.009748035899999978,0.243055556,0.0021246515,False,False,0.9360431235431236
42,18013,1,1,140,192,0,,,0.954784654987768,1.7521761874007835,0.001966108,0.0022474288304908012,0.080836237,0.00837030554999999,0.243055556,0.0021246515,False,False,0.951486013986014
42,18013,1,1,141,192,0,,,1.1676470113184048,1.7985278600349215,0.001966108,0.001926081074412904,0.065350368,0.010419472799999989,0.243055556,0.0021246515,False,False,0.946131993006993
42,18013,1,1,142,192,0,,,1.2356456485621172,1.796550677288723,0.001903692,0.0016638396867331025,0.028099984,0.011127659049999997,0.243055556,0.0021246515,False,False,0.9417613636363636
42,18013,1,1,143,192,0,,,0.9563552047142553,1.6288321255194542,0.0,0.0009553514480256523,0.032732069,0.009725395599999988,0.243055556,0.0021246515,False,False,0.9237689393939394
42,18013,1,1,144,192,0,,,1.0090744126069011,1.733279691765322,0.001872484,0.0006297318574551635,0.027914829,0.004433805249999995,0.243055556,0.0021246515,False,False,0.905011655011655
42,18013,1,1,145,192,0,,,1.0029629513436296,1.7287165030785743,0.001872484,0.0008473622940290725,0.026455026,0.0016555548999999986,0.243055556,0.0021246515,False,False,0.9184877622377622
42,18013,1,1,146,192,0,,,1.0440953744053265,1.764269551620843,0.001872484,0.0005655688485873833,0.009955322,0.0015210826999999987,0.243055556,0.0021246515,False,False,0.9005681818181818
42,18013,1,1,147,192,0,,,0.9627301145303417,1.6280333184413711,0.007209063,0.0006149228242625775,0.009955322,0.0008210970499999988,0.243055556,0.0021246515,False,False,0.9040282634032634
42,18013,1,1,148,192,0,,,1.000633542194906,1.7854620900228328,0.007240271,0.00043429881189001876,0.009955322,0.0008096124999999986,0.243055556,0.0021246515,False,False,0.8890952797202797
42,18013,1,1,149,192,0,,,0.9595286378973213,1.7155198388930206,0.007302687,0.000476387065126896,0.003276427,0.0005484427499999992,0.243055556,0.0021246515,False,False,0.8930288461538461
42,18013,1,1,150,192,0,,,0.9571889194427297,1.6877285529707007,9.36e-05,0.0008252552501335341,0.043886877,0.0009410459499999938,0.243055556,0.0021246515,False,False,0.9172858391608392
42,18013,1,1,151,192,0,,,1.0425682333945707,1.7194084005599246,9.36e-05,0.0008821967012100592,0.044145542,0.0006115465999999994,0.243055556,0.0021246515,False,False,0.9208551864801865
42,18013,1,1,152,192,0,,,1.065168483834208,2.0800045887599135,3.12e-05,0.0008768962110181954,0.041041559,0.000889008499999996,0.243055556,0.0021246515,False,False,0.9203088578088578
42,18013,1,1,153,192,0,,,0.9983882802561472,1.8841750284467644,3.12e-05,0.0005565615650755012,0.039501824,0.002351581899999996,0.243055556,0.0021246515,False,False,0.9001311188811189
42,18013,1,1,154,192,0,,,1.0561736719027999,1.8042929662684217,0.0,0.0006286599308472264,0.037722908,0.0044353386999999925,0.243055556,0.0021246515,False,False,0.9048295454545454
42,18013,1,1,155,192,0,,,1.069742748537875,1.6072763978301383,0.0,0.001104889151303069,0.032442896,0.0034691124499999972,0.243055556,0.0021246515,False,False,0.9292686480186481
42,18013,1,1,156,192,0,,,1.117711324777379,1.6607437820256588,0.000374497,0.0008511558073188957,0.032442896,0.0010854117499999973,0.243055556,0.0021246515,False,False,0.918597027972028
42,18013,1,1,157,192,0,,,1.0895622934898082,1.6246703345609057,0.000905034,0.0009319746034433613,0.031329939,0.0007375061499999984,0.243055556,0.0021246515,False,False,0.9228583916083916
42,18013,1,1,158,192,0,,,1.7282471314216445,2.3780618951366286,0.000905034,0.0007975519316346728,0.031329939,0.0014617328999999982,0.243055556,0.0021246515,False,False,0.9156832750582751
42,18013,1,1,159,192,0,,,1.6989096780207253,2.1189172115051016,0.000655381,0.00036845435484661335,0.011396816,0.002110478249999999,0.243055556,0.0021246515,False,False,0.8814831002331003
42,18013,1,1,160,192,0,,,1.671519678580705,2.3854781656383564,0.000124844,0.0002644270521992087,0.011396816,0.002183119499999997,0.243055556,0.0021246515,False,False,0.8647654428904429
42,18013,1,1,161,192,0,,,1.6868230167260199,2.390066590312641,0.000124844,0.0001948076292110233,0.01136542,0.0009350818999999998,0.243055556,0.0021246515,False,False,0.8476471445221445
42,18013,1,1,162,192,0,,,1.6443319582174272,2.341811582598704,0.0,0.00012331571536067088,0.002714454,0.0005151049499999979,0.243055556,0.0021246515,False,False,0.8222974941724942
42,18013,1,1,163,192,0,,,1.687393837353709,2.194225221342216,0.0,0.000123976460517828,0.002723658,0.00026722499999999995,0.243055556,0.0021246515,False,False,0.822333916083916
42,18013,1,1,164,192,0,,,1.6824109744537934,2.0082480620612304,0.0,0.00011046595030562875,0.002723658,0.00019139399999999987,0.243055556,0.0021246515,False,False,0.8145032051282052
42,18013,1,1,165,192,0,,,1.4442078858099339,2.0030597480905117,0.0,0.0001286583277367422,0.002723658,0.00016397554999999977,0.243055556,0.0021246515,False,False,0.8239000582750583
42,18013,1,1,166,192,0,,,1.2976645382629197,1.7956884460415443,0.0,0.00020921548647515162,0.001050354,0.0002054976499999998,0.243055556,0.0021246515,False,False,0.8517992424242424
42,18013,1,1,167,192,0,,,1.0091568949997485,1.6892367636855563,0.0,0.00014800143348551217,0.001057356,0.0001721494999999991,0.243055556,0.0021246515,False,False,0.831402972027972
42,18013,1,1,168,192,0,,,0.9619137976313946,1.6483751216503748,0.0,0.00017022011004848796,0.002170767,0.0001721494999999991,0.243055556,0.0021246515,False,False,0.8410912004662005
42,18013,1,1,169,192,0,,,0.9611468206611706,1.644094266100577,0.0,0.0003178029876561658,0.002170767,6.23299999999999e-05,0.243055556,0.0021246515,False,False,0.8738709207459208
42,18013,1,1,170,192,0,,,1.3426032298163204,1.692616321849517,0.0,0.0002495192994789205,0.002170767,4.492999999999996e-05,0.243055556,0.0021246515,False,False,0.8620702214452215
42,18013,1,1,171,192,0,,,0.9539975444402271,1.6521744609768936,0.0,8.354079772104364e-05,0.003948897,2.101499999999988e-05,0.243055556,0.0021246515,False,False,0.7955638111888111
42,18013,1,1,172,192,0,,,1.0366227933064687,1.6649789023457935,0.0,9.46890871137462e-05,0.003871467,2.633499999999979e-05,0.243055556,0.0021246515,False,False,0.8043050699300699
42,18013,1,1,173,192,0,,,1.7358564792214526,2.411964631213589,0.0,0.0003700603440688253,0.004026326,3.9694999999999985e-05,0.243055556,0.0021246515,False,False,0.8817016317016317
42,18013,1,1,174,192,0,,,1.2829418859785686,1.8764139635653312,0.0,0.000233006838709179,0.00472319,5.2284999999999964e-05,0.243055556,0.0021246515,False,False,0.857736013986014
42,18013,1,1,175,192,0,,,1.204863616425568,1.9019186387781377,0.0,0.00026731901993122986,0.00472319,0.0001456465499999995,0.243055556,0.0021246515,False,False,0.8653117715617715
42,18013,1,1,176,192,0,,,1.0394295000183233,1.6913076041975625,3.12e-05,0.00021513049232486768,0.006579143,0.0006341312499999984,0.243055556,0.0021246515,False,False,0.8529647435897436
42,18013,1,1,177,192,0,,,1.649755434068957,2.112656385288676,6.24e-05,0.00024302956234668763,0.006579143,0.001112060199999997,0.243055556,0.0021246515,False,False,0.8608682983682984
42,18013,1,1,178,192,0,,,1.5071879640285628,1.9668033882369422,6.24e-05,0.00025337038581029153,0.20429983,0.0014110219499999961,0.243055556,0.0021246515,False,False,0.8627622377622378
42,18013,1,1,179,192,0,,,1.4102529151119245,1.8086715741730728,3.12e-05,0.0004328479219642659,0.204145438,0.0009398428499999979,0.243055556,0.0021246515,False,False,0.8889495920745921
42,18013,1,1,180,192,0,,,1.5358122383269703,1.7911830599388825,0.0,0.0005643976981530647,0.200633009,0.0006275519999999976,0.243055556,0.0021246515,False,False,0.9005317599067599
42,18013,1,1,181,192,0,,,1.514063688085772,1.836724813836845,0.0,0.0003063574700105161,0.002069322,0.0005554610999999994,0.243055556,0.0021246515,False,False,0.8713213869463869
42,18013,1,1,182,192,0,,,1.5978155839029822,1.8311053625297904,3.12e-05,0.00032218546071038944,0.002069322,0.0003455801,0.243055556,0.0021246515,False,False,0.8742715617715617
42,18013,1,1,183,192,0,,,1.6729396645151646,1.8298063900417207,3.12e-05,0.00039338713922302534,0.001983101,0.0003025455499999997,0.243055556,0.0021246515,False,False,0.8846882284382285
42,18013,1,1,184,192,0,,,2.0170201905711314,2.266265535249311,3.12e-05,0.00025869596900391755,0.00203252,0.0003007508999999996,0.243055556,0.0021246515,False,False,0.8640005827505828
42,18013,1,1,185,192,0,,,1.3197190081026124,1.7788961067377556,0.0,0.00033809585915958864,0.00174216,0.00022422454999999935,0.243055556,0.0021246515,False,False,0.876638986013986
42,18013,1,1,186,192,0,,,1.0123991685313574,1.67454702281789,0.0,2.6546147141926823e-05,0.00174216,0.00016067984999999994,0.243055556,0.0021246515,False,False,0.709280303030303
42,18013,1,1,187,192,0,,,1.043730610534795,1.7729492688437616,0.0,3.311101471464295e-05,0.021208709,0.00012423044999999996,0.243055556,0.0021246515,False,False,0.7235576923076923
42,18013,1,1,188,192,0,,,1.0832987358715287,1.8584508758600657,0.0,3.0680299774381206e-05,0.021208709,0.0001000954999999997,0.243055556,0.0021246515,False,False,0.7194784382284383
42,18013,1,1,189,192,0,,,1.5402888613412806,1.784485098218442,0.0,1.3520703160812142e-05,0.020457958,6.353499999999976e-05,0.243055556,0.0021246515,False,False,0.666958041958042
42,18013,1,1,190,192,0,,,1.6643771033377455,1.886761580480303,0.0,0.00012978869099806745,0.003788444,2.5954999999999954e-05,0.243055556,0.0021246515,False,False,0.8241185897435898
42,18013,1,1,191,192,0,,,1.104959103100012,1.7038385054456886,0.0,0.00036963371579280645,0.002501764,1.1200499999999941e-05,0.243055556,0.0021246515,False,False,0.8816287878787878
42,18013,1,1,192,192,0,,,1.0649850874192366,1.7650641483055853,0.0,0.00016789880124491851,0.002501764,7.430499999999969e-06,0.243055556,0.0021246515,False,False,0.8399985431235432
42,18013,1,1,193,192,0,,,1.0810642063509623,1.7720393410156527,0.0,0.00012426323025417998,0.002501764,8.685999999999937e-06,0.243055556,0.0021246515,False,False,0.8224067599067599
42,18013,1,1,194,192,0,,,1.1198024890189981,1.759799555142254,0.0,0.00010748134519739122,0.002501764,1.4469999999999948e-05,0.243055556,0.0021246515,False,False,0.8120629370629371
42,18013,1,1,195,192,0,,,1.012334674725108,1.9479477769546907,0.0,0.00010710358739520784,0.002501764,1.2354999999999844e-05,0.243055556,0.0021246515,False,False,0.8119172494172494
42,18013,1,1,196,192,0,,,1.0794284037947401,1.9780275969849304,0.0,0.00010634735848163719,0.00349113,2.245499999999989e-05,0.243055556,0.0021246515,False,False,0.8114073426573427
42,18013,1,1,197,192,0,,,0.9932426736594239,1.9478228053439584,0.0,0.00011724863600919763,0.00349113,3.098499999999994e-05,0.243055556,0.0021246515,False,False,0.818291083916084
42,18013,1,1,198,192,0,,,1.0645395022191027,1.7224962006678715,0.0,0.00012895784249475882,0.011357417,7.89978499999995e-05,0.243055556,0.0021246515,False,False,0.8239000582750583
42,18013,1,1,199,192,0,,,1.0104390698178376,1.7543530750987395,0.0,0.0001336489984678173,0.011357417,0.00015942669999999994,0.243055556,0.0021246515,False,False,0.8269230769230769
42,18013,1,1,200,192,0,,,1.1396910200787596,2.0876383512385024,0.0,0.00014970430701387243,0.011357417,0.00036134794999999987,0.243055556,0.0021246515,False,False,0.831840034965035
42,18013,1,1,201,192,0,,,1.0587481475349931,1.6869863025147898,6.24e-05,0.00015441060005627426,0.008871778,0.0006517127499999975,0.243055556,0.0021246515,False,False,0.8340253496503497
42,18013,1,1,202,192,0,,,1.21801174863314,2.095708451968236,6.24e-05,0.00015960841209250348,0.008871778,0.0007590564499999981,0.243055556,0.0021246515,False,False,0.8369026806526807
42,18013,1,1,203,192,0,,,1.3248459559265173,1.976838768726126,6.24e-05,0.0002673091872219315,0.008843879,0.0007565404999999992,0.243055556,0.0021246515,False,False,0.8653117715617715
42,18013,1,1,204,192,0,,,1.5973725565200425,1.9815930910420465,0.0,0.00043953612450640424,0.002390238,0.00044998279999999895,0.243055556,0.0021246515,False,False,0.8896416083916084
42,18013,1,1,205,192,0,,,1.0030727637824572,1.7247007871589048,0.0,0.00034820630299126803,0.002258779,0.0003622124499999997,0.243055556,0.0021246515,False,False,0.879115675990676
42,18013,1,1,206,192,0,,,1.0118054435501713,1.7919418814403814,0.0,0.00040217382006583607,0.00273224,0.00037609225,0.243055556,0.0021246515,False,False,0.8858901515151515
42,18013,1,1,207,192,0,,,0.95503125475163,1.6027753409199685,0.0,0.0001403489000588818,0.002609443,0.0002970766999999996,0.243055556,0.0021246515,False,False,0.8289991258741258
42,18013,1,1,208,192,0,,,0.9774806685914342,1.6540263848135608,0.0,0.00020695299576810777,0.002609443,0.00023388574999999947,0.243055556,0.0021246515,False,False,0.8508522727272727
42,18013,1,1,209,192,0,,,1.117695793815771,1.688440390522457,0.0,0.00013664192806025132,0.002109228,0.00011814829999999995,0.243055556,0.0021246515,False,False,0.8280157342657343
42,18013,1,1,210,192,0,,,0.9910568291605252,1.6126577897295273,0.0,2.3688350318900568e-05,0.002109228,0.00014084754999999996,0.243055556,0.0021246515,False,False,0.7029428904428905
42,18013,1,1,211,192,0,,,1.036944047522513,1.6880061499552044,0.0,7.283244122461615e-05,0.003361723,0.00012972544999999974,0.243055556,0.0021246515,False,False,0.7840909090909091
42,18013,1,1,212,192,0,,,1.0001635449730206,1.6786807783121445,0.0,9.087217062618875e-05,0.003361723,0.00013761189999999995,0.243055556,0.0021246515,False,False,0.8020833333333334
42,18013,1,1,213,192,0,,,1.1648382108505095,1.700732376530938,0.0,7.618128159333226e-05,0.003361723,7.710999999999993e-05,0.243055556,0.0021246515,False,False,0.787004662004662
42,18013,1,1,214,192,0,,,1.150811925323606,1.7204880584781685,0.0,7.558884177523184e-05,0.003284535,3.193999999999998e-05,0.243055556,0.0021246515,False,False,0.7866040209790209
42,18013,1,1,215,192,0,,,1.518095967044761,1.8557772214159478,0.0,0.0001285494339267108,0.004926802,1.7549999999999898e-05,0.243055556,0.0021246515,False,False,0.8238636363636364
42,39115,2,1,73,191,0,,,1.3709477722753525,1.5158637666815296,0.000192924,0.0008478528435995429,0.195755633,0.0066795399999999994,0.243055556,0.002005013,False,False,0.9176582579723941
42,39115,2,1,74,191,0,,,1.1731235247936087,1.4308692280730866,0.00408998,0.0007309222005630102,0.242472805,0.005249512499999999,0.243055556,0.002005013,False,False,0.9112510526123092
42,39115,2,1,75,191,0,,,1.3385510615365228,1.4356593965979816,0.003974225,0.0009931614679534364,0.243055556,0.0042968634999999995,0.243055556,0.002005013,False,False,0.924761102771574
42,39115,2,1,76,191,0,,,1.1565111802093084,1.4740657242831907,0.003897056,0.00017593475774929453,0.112130925,0.0042877065,0.243055556,0.002005013,False,False,0.8423095229377952
42,39115,2,1,77,191,0,,,1.3589311436267855,1.4762555716084382,0.0,0.0010260645068318622,0.04496892,0.0027842795,0.243055556,0.002005013,False,False,0.9258228682312452
42,39115,2,1,78,191,0,,,1.2980707376986296,1.529708539164244,0.0,0.0012643832403774215,0.044386169,0.002305006,0.243055556,0.002005013,False,False,0.9333650642551166
42,39115,2,1,79,191,0,,,1.2845536921901997,1.4599740386266797,0.0,0.0011157923725632626,0.036823587,0.0018205180000000001,0.243055556,0.002005013,False,False,0.9291180024164317
