split_seed,fipsCode,fold,horizon,target_hour,donor_fipsCode,donor_fold,rank,distance,query_true_N,donor_true_N,query_pred_N,donor_pred_N,query_true_OSI,donor_true_OSI,query_pred_OSI,donor_pred_OSI,donor_countyName,donor_stateAbbr
42,18013,1,1,77,54109,3,1,1.142377005370463,0.0,0.0,0.002344575304450886,0.0012351065577102598,0.0,0.0,0.008385607607425983,0.0,Wyoming County,WV
42,18013,1,1,77,54015,2,2,1.298901702765851,0.0,0.0,0.002344575304450886,0.002372252132281197,0.0,0.0,0.008385607607425983,0.006822682381541555,Clay County,WV
42,18013,1,1,77,18101,4,3,1.6451074218795754,0.0,0.0,0.002344575304450886,0.0,0.0,0.0,0.008385607607425983,0.0,Martin County,IN
42,18013,1,1,77,54035,0,4,1.6868478213856355,0.0,6.15e-05,0.002344575304450886,0.0,0.0,0.0015,0.008385607607425983,0.002437188358205373,Jackson County,WV
42,18013,1,1,77,54087,0,5,2.0029735023450606,0.0,0.000162772,0.002344575304450886,0.0006387586686345874,0.0,0.0001,0.008385607607425983,0.00118399970069177,Roane County,WV
42,18013,1,1,78,54035,0,1,0.9683846399080969,0.0,6.15e-05,0.0018198381765323437,0.0006892531288274087,0.0,0.0016,0.009490497617348256,0.0018756609135173127,Jackson County,WV
42,18013,1,1,78,54109,3,2,1.0184454793132602,0.0,0.0,0.0018198381765323437,0.0005168891730157408,0.0,0.0,0.009490497617348256,0.0,Wyoming County,WV
42,18013,1,1,78,54015,2,3,1.0505192172373665,0.0,0.0,0.0018198381765323437,0.002337361356762492,0.0,0.0,0.009490497617348256,0.00660698075837074,Clay County,WV
42,18013,1,1,78,54087,0,4,1.626835967140744,0.0,0.00011909,0.0018198381765323437,0.0003969491703486402,0.0,0.0003,0.009490497617348256,0.0,Roane County,WV
42,18013,1,1,78,39163,2,5,1.6969019578368134,0.0,3.76e-05,0.0018198381765323437,0.0012316427210601175,0.0,0.0045,0.009490497617348256,0.008148712776862875,Vinton County,OH
42,18013,1,1,79,54035,0,1,0.9675253388088936,3.12e-05,0.000635741,0.00166146920576565,0.0009110858551857445,0.0,0.0017,0.009995069800095796,0.0011558961819451855,Jackson County,WV
42,18013,1,1,79,54015,2,2,1.1971576118791956,3.12e-05,0.0,0.00166146920576565,0.0012656802728206002,0.0,0.0,0.009995069800095796,0.006927923704325185,Clay County,WV
42,18013,1,1,79,54109,3,3,1.2556346667428944,3.12e-05,0.0,0.00166146920576565,0.0007676495005364088,0.0,0.0,0.009995069800095796,0.0,Wyoming County,WV
42,18013,1,1,79,54087,0,4,1.598937084053126,3.12e-05,0.00011909,0.00166146920576565,0.0006687516178441683,0.0,0.0002,0.009995069800095796,0.0,Roane County,WV
42,18013,1,1,79,39163,2,5,1.7813414503988252,3.12e-05,0.000225887,0.00166146920576565,0.0011532714074714429,0.0,0.0046,0.009995069800095796,0.007726486259520537,Vinton County,OH
42,18013,1,1,80,54109,3,1,1.0128573372486531,3.12e-05,0.0,0.0015010947178380849,0.001188971064382636,0.0001,0.0,0.010174824528849049,0.0,Wyoming County,WV
42,18013,1,1,80,54035,0,2,1.0202631930432957,3.12e-05,0.000574218,0.0015010947178380849,0.0009106737786939954,0.0001,0.0024,0.010174824528849049,0.0015563752381684056,Jackson County,WV
42,18013,1,1,80,54015,2,3,1.0480312977115571,3.12e-05,0.04845663,0.0015010947178380849,0.0011682355970577699,0.0001,0.017,0.010174824528849049,0.005615242441310108,Clay County,WV
42,18013,1,1,80,54087,0,4,1.6197285232595342,3.12e-05,0.00011909,0.0015010947178380849,0.0007873086542892878,0.0001,0.0002,0.010174824528849049,0.0013928903492189599,Roane County,WV
42,18013,1,1,80,18101,4,5,1.6772834921354902,3.12e-05,0.0,0.0015010947178380849,0.0004139051146986078,0.0001,0.0,0.010174824528849049,0.002913099523175777,Martin County,IN
42,18013,1,1,81,54035,0,1,1.1110770588498518,6.24e-05,0.000574218,0.0016863937367734218,0.0009378576228884001,0.0001,0.0018,0.007888567703045638,0.0012451769963166292,Jackson County,WV
42,18013,1,1,81,54015,2,2,1.111491845595021,6.24e-05,0.05138817,0.0016863937367734218,0.0018690833942705365,0.0001,0.0822,0.007888567703045638,0.005964407859858366,Clay County,WV
42,18013,1,1,81,54109,3,3,1.1629861537572277,6.24e-05,0.0,0.0016863937367734218,0.0008819627337398354,0.0001,0.0,0.007888567703045638,0.0010076311623781421,Wyoming County,WV
42,18013,1,1,81,54087,0,4,1.6708584143928593,6.24e-05,0.00011909,0.0016863937367734218,0.0006184504164299396,0.0001,0.0004,0.007888567703045638,0.0014113896797567896,Roane County,WV
42,18013,1,1,81,18101,4,5,1.6729518012101476,6.24e-05,0.0,0.0016863937367734218,0.0004368507348857724,0.0001,0.0,0.007888567703045638,0.00285791239957928,Martin County,IN
42,18013,1,1,82,54035,0,1,1.010479523773041,3.12e-05,0.0,0.0014168705113719112,0.001331234658646228,0.0001,0.0016,0.004405689204260405,0.0019593524310174437,Jackson County,WV
42,18013,1,1,82,54109,3,2,1.0769513888842344,3.12e-05,0.0,0.0014168705113719112,0.0007206821188793283,0.0001,0.0,0.004405689204260405,0.0,Wyoming County,WV
42,18013,1,1,82,54015,2,3,1.159421090545641,3.12e-05,0.05138817,0.0014168705113719112,0.001720478313722388,0.0001,0.0921,0.004405689204260405,0.004348606067274261,Clay County,WV
42,18013,1,1,82,54087,0,4,1.662861347806108,3.12e-05,0.00011909,0.0014168705113719112,0.001960864695447265,0.0001,0.0004,0.004405689204260405,0.0029975480878726515,Roane County,WV
42,18013,1,1,82,18101,4,5,1.6786692455825125,3.12e-05,0.0,0.0014168705113719112,0.00155607159767252,0.0001,0.0,0.004405689204260405,0.002975966345140587,Martin County,IN
42,18013,1,1,83,54035,0,1,0.9558487875831478,3.12e-05,0.0,0.0004508537852112894,0.0006378573754810832,0.0001,0.0015,0.004031962416112165,0.0,Jackson County,WV
42,18013,1,1,83,54015,2,2,1.0466909196266159,3.12e-05,0.00293154,0.0004508537852112894,0.0007163456209082764,0.0001,0.0765,0.004031962416112165,0.0037807985949306843,Clay County,WV
42,18013,1,1,83,54109,3,3,1.1085757457144203,3.12e-05,0.0,0.0004508537852112894,0.0008048212136809608,0.0001,0.0,0.004031962416112165,0.0,Wyoming County,WV
42,18013,1,1,83,54087,0,4,1.6037587327121343,3.12e-05,0.000158787,0.0004508537852112894,0.00010778574539372768,0.0001,0.0001,0.004031962416112165,0.0,Roane County,WV
42,18013,1,1,83,18101,4,5,1.6473522383125117,3.12e-05,0.0,0.0004508537852112894,0.0017842093442505293,0.0001,0.0,0.004031962416112165,0.003619569214672211,Martin County,IN
42,18013,1,1,84,54035,0,1,1.0018519831200263,0.0,0.0,0.00047819209575685124,0.0006284916567290772,0.0,0.0005,0.003467695239886008,0.0,Jackson County,WV
42,18013,1,1,84,54109,3,2,1.1575928350077074,0.0,0.0,0.00047819209575685124,0.0007724446069718006,0.0,0.0,0.003467695239886008,0.0,Wyoming County,WV
42,18013,1,1,84,54015,2,3,1.2288055650266183,0.0,0.0,0.00047819209575685124,0.0015109793399291174,0.0,0.0138,0.003467695239886008,0.004336347507981555,Clay County,WV
42,18013,1,1,84,54087,0,4,1.6204634624602534,0.0,0.000158787,0.00047819209575685124,0.0,0.0,0.0003,0.003467695239886008,0.0,Roane County,WV
42,18013,1,1,84,18101,4,5,1.64018315363242,0.0,0.0,0.00047819209575685124,0.0018985768598583615,0.0,0.0,0.003467695239886008,0.003391401937634767,Martin County,IN
42,18013,1,1,85,54035,0,1,0.9926685900956972,0.0,0.0,0.00011069998690686196,0.0006786402478152054,0.0,0.0004,0.003082157517413545,0.0,Jackson County,WV
42,18013,1,1,85,54109,3,2,0.998411935687076,0.0,0.0,0.00011069998690686196,0.0004002584245873191,0.0,0.0,0.003082157517413545,0.0,Wyoming County,WV
42,18013,1,1,85,54015,2,3,1.1802951778285389,0.0,0.0,0.00011069998690686196,0.0005934329746612038,0.0,0.0138,0.003082157517413545,0.0032132951647291827,Clay County,WV
42,18013,1,1,85,54087,0,4,1.6504650155566196,0.0,0.000158787,0.00011069998690686196,0.0,0.0,0.0004,0.003082157517413545,0.0,Roane County,WV
42,18013,1,1,85,18101,4,5,1.6631764064092507,0.0,0.0,0.00011069998690686196,0.0016064528307181268,0.0,0.0,0.003082157517413545,0.0033623783367882363,Martin County,IN
42,18013,1,1,86,54035,0,1,0.9533374358519257,0.0,0.0,0.00011871210472211631,0.00043895709008422433,0.0,0.0003,0.0033152104367523486,0.0,Jackson County,WV
42,18013,1,1,86,54109,3,2,0.9932644262238689,0.0,0.0,0.00011871210472211631,0.00028480155499797477,0.0,0.0,0.0033152104367523486,0.0010681916043130126,Wyoming County,WV
42,18013,1,1,86,54015,2,3,1.1714955433318543,0.0,0.0,0.00011871210472211631,0.00027304107544875143,0.0,0.0189,0.0033152104367523486,0.0029227624147181355,Clay County,WV
42,18013,1,1,86,54087,0,4,1.610419918910648,0.0,0.0,0.00011871210472211631,0.0,0.0,0.0003,0.0033152104367523486,0.0,Roane County,WV
42,18013,1,1,86,18101,4,5,1.6616203045497435,0.0,0.0,0.00011871210472211631,0.0013410433454942704,0.0,0.0,0.0033152104367523486,0.0035980951953390144,Martin County,IN
42,18013,1,1,87,54015,2,1,1.1189945167915363,0.0,8.62e-05,2.3141109755206077e-05,7.950232634556763e-05,0.0,0.0129,0.00289375417685361,0.001559979778331307,Clay County,WV
42,18013,1,1,87,54035,0,2,1.4091859133072935,0.0,0.0,2.3141109755206077e-05,0.0003354233729308021,0.0,0.0002,0.00289375417685361,0.0,Jackson County,WV
42,18013,1,1,87,54071,0,3,1.423357558226687,0.0,0.0,2.3141109755206077e-05,0.0,0.0,0.0003,0.00289375417685361,0.001017146328950421,Pendleton County,WV
42,18013,1,1,87,54109,3,4,1.5231660578635098,0.0,0.000131752,2.3141109755206077e-05,0.00033328323488653565,0.0,0.0,0.00289375417685361,0.0,Wyoming County,WV
42,18013,1,1,87,18101,4,5,1.6421686065610843,0.0,0.0,2.3141109755206077e-05,0.0014045698334056603,0.0,0.0,0.00289375417685361,0.0026987739856042465,Martin County,IN
42,18013,1,1,88,54071,0,1,1.3207657279258487,0.0,0.0,8.1436500246773e-05,2.248219465576987e-05,0.0,0.0002,0.00305347468335139,0.0,Pendleton County,WV
42,18013,1,1,88,54015,2,2,1.3345632388023538,0.0,8.62e-05,8.1436500246773e-05,0.00027303873466470995,0.0,0.0066,0.00305347468335139,0.00132154736818942,Clay County,WV
42,18013,1,1,88,54035,0,3,1.5125687161346615,0.0,0.0,8.1436500246773e-05,0.0003348097802782665,0.0,0.0001,0.00305347468335139,0.0011003575712504546,Jackson County,WV
42,18013,1,1,88,54023,4,4,1.541680623828647,0.0,4.03e-05,8.1436500246773e-05,4.011350332492652e-05,0.0,0.0,0.00305347468335139,0.0013369268918774556,Grant County,WV
42,18013,1,1,88,42059,3,5,1.6503584153952944,0.0,6.93e-05,8.1436500246773e-05,0.0003037036332924664,0.0,0.0152,0.00305347468335139,0.010170393105816201,Greene County,PA
42,18013,1,1,89,54035,0,1,1.3639658645678365,0.0,0.0,0.00026166572689993825,0.00040769272608977205,0.0,0.0,0.0034734620183790397,0.0013287355965779328,Jackson County,WV
42,18013,1,1,89,54071,0,2,1.3735183205299815,0.0,0.0,0.00026166572689993825,0.0,0.0,0.0001,0.0034734620183790397,0.0,Pendleton County,WV
42,18013,1,1,89,54023,4,3,1.4965979438950034,0.0,4.03e-05,0.00026166572689993825,1.2872948147307887e-05,0.0,0.0001,0.0034734620183790397,0.0014404632080308412,Grant County,WV
42,18013,1,1,89,54015,2,4,1.6099960095718742,0.0,0.000172444,0.00026166572689993825,0.00030653307915745484,0.0,0.0002,0.0034734620183790397,0.0012950652719919981,Clay County,WV
42,18013,1,1,89,18101,4,5,1.6407202827491347,0.0,0.0,0.00026166572689993825,0.0011283304062873957,0.0,0.0,0.0034734620183790397,0.002781090222602149,Martin County,IN
42,18013,1,1,90,54035,0,1,1.5119478983013737,0.0,0.0,3.899127253120127e-05,0.00013063798161691375,0.0,0.0,0.0031694720910396598,0.0,Jackson County,WV
42,18013,1,1,90,18101,4,2,1.6398258633577403,0.0,0.0,3.899127253120127e-05,0.0009960739252738648,0.0,0.0,0.0031694720910396598,0.002546864785736294,Martin County,IN
42,18013,1,1,90,54109,3,3,1.7961833352494703,0.0,0.0,3.899127253120127e-05,0.0003141097832573347,0.0,0.0,0.0031694720910396598,0.0,Wyoming County,WV
42,18013,1,1,90,39163,2,4,1.9150276954263126,0.0,0.0,3.899127253120127e-05,8.731585703830458e-05,0.0,0.0009,0.0031694720910396598,0.0022698466702255967,Vinton County,OH
42,18013,1,1,90,54023,4,5,1.9625562291176792,0.0,4.03e-05,3.899127253120127e-05,9.022714680445432e-05,0.0,0.0001,0.0031694720910396598,0.001401030724874519,Grant County,WV
42,18013,1,1,91,54035,0,1,0.9984270894284645,0.0,0.0,3.466218033242494e-05,0.00018210700704292558,0.0,0.0,0.002499605105670436,0.0,Jackson County,WV
42,18013,1,1,91,54015,2,2,1.057153613241554,0.0,8.62e-05,3.466218033242494e-05,0.0002529709383677569,0.0,0.0003,0.002499605105670436,0.0,Clay County,WV
42,18013,1,1,91,54109,3,3,1.3610861680136714,0.0,0.0,3.466218033242494e-05,2.2774328889542315e-05,0.0,0.0,0.002499605105670436,0.0,Wyoming County,WV
42,18013,1,1,91,54023,4,4,1.5648040997940214,0.0,0.0,3.466218033242494e-05,5.9660195277631963e-05,0.0,0.0001,0.002499605105670436,0.0,Grant County,WV
42,18013,1,1,91,54087,0,5,1.59761116793549,0.0,0.0,3.466218033242494e-05,0.0,0.0,0.0001,0.002499605105670436,0.0,Roane County,WV
42,18013,1,1,92,54109,3,1,1.1392028140634236,0.0,0.0,6.135618048958398e-06,0.0,0.0,0.0,0.0016821993455188855,0.0,Wyoming County,WV
42,18013,1,1,92,54015,2,2,1.4387612673048833,0.0,0.0,6.135618048958398e-06,0.00039820887144268716,0.0,0.0002,0.0016821993455188855,0.0010252111515492047,Clay County,WV
42,18013,1,1,92,54071,0,3,1.4947996674198398,0.0,0.0,6.135618048958398e-06,0.00010517321352265545,0.0,0.0,0.0016821993455188855,0.0,Pendleton County,WV
42,18013,1,1,92,54023,4,4,1.5436707829355043,0.0,0.0,6.135618048958398e-06,5.8535059291245654e-05,0.0,0.0,0.0016821993455188855,0.0,Grant County,WV
42,18013,1,1,92,18101,4,5,1.640999173652527,0.0,0.0,6.135618048958398e-06,0.0006771095888631271,0.0,0.0,0.0016821993455188855,0.0030852735505038855,Martin County,IN
42,18013,1,1,93,54035,0,1,0.9538003886450164,0.0,0.0,6.053289263050589e-05,9.453387939825192e-05,0.0,0.0,0.0016571621731354157,0.0,Jackson County,WV
42,18013,1,1,93,54015,2,2,1.110269691130695,0.0,0.0,6.053289263050589e-05,0.00038949198687816014,0.0,0.0001,0.0016571621731354157,0.0,Clay County,WV
42,18013,1,1,93,54087,0,3,1.604368470875656,0.0,0.000158711,6.053289263050589e-05,0.0,0.0,0.0003,0.0016571621731354157,0.0,Roane County,WV
42,18013,1,1,93,54085,3,4,1.7875085813507157,0.0,0.0,6.053289263050589e-05,0.0,0.0,0.0,0.0016571621731354157,0.0015855746880131813,Ritchie County,WV
42,18013,1,1,93,39163,2,5,1.7975380005156731,0.0,0.000225887,6.053289263050589e-05,0.0,0.0,0.0008,0.0016571621731354157,0.0014333447792866925,Vinton County,OH
42,18013,1,1,94,54035,0,1,1.0264177195179196,0.0,0.0,0.0,0.0007415369162447774,0.0,0.0,0.0012790301040046343,0.0,Jackson County,WV
42,18013,1,1,94,54109,3,2,1.4654390565458877,0.0,0.0,0.0,0.0,0.0,0.0,0.0012790301040046343,0.0,Wyoming County,WV
42,18013,1,1,94,54087,0,3,1.6562281539459587,0.0,0.000158711,0.0,0.00026836765626067833,0.0,0.0003,0.0012790301040046343,0.0,Roane County,WV
42,18013,1,1,94,54103,3,4,1.7487081237674882,0.0,0.0,0.0,0.00012796172294868933,0.0,0.0006,0.0012790301040046343,0.0063955120995812745,Wetzel County,WV
42,18013,1,1,94,54085,3,5,1.8147134866237946,0.0,0.0,0.0,0.0,0.0,0.0,0.0012790301040046343,0.0026135052379130646,Ritchie County,WV
42,18013,1,1,95,54035,0,1,1.057475623536344,0.0,0.0,2.1613645952673886e-06,0.0001846136691565439,0.0,0.0,0.0011855865257574113,0.0,Jackson County,WV
42,18013,1,1,95,54109,3,2,1.1003847718184343,0.0,0.0,2.1613645952673886e-06,0.00014608636437733524,0.0,0.0,0.0011855865257574113,0.0,Wyoming County,WV
42,18013,1,1,95,42059,3,3,1.6842407847230163,0.0,0.0,2.1613645952673886e-06,0.0002839379616255602,0.0,0.0049,0.0011855865257574113,0.004510739163690801,Greene County,PA
42,18013,1,1,95,54103,3,4,1.6888453347840342,0.0,0.0,2.1613645952673886e-06,0.00010075634458813046,0.0,0.0005,0.0011855865257574113,0.006208950677076917,Wetzel County,WV
42,18013,1,1,95,54085,3,5,1.761581437562428,0.0,0.0,2.1613645952673886e-06,0.0,0.0,0.0,0.0011855865257574113,0.00239362665079363,Ritchie County,WV
42,18013,1,1,96,54035,0,1,1.0318455186242115,0.0,0.0,0.00043170424906544257,0.0002828329415386632,0.0,0.0,0.0015416949815988588,0.0,Jackson County,WV
42,18013,1,1,96,54109,3,2,1.4162378221840901,0.0,0.0,0.00043170424906544257,0.00046318295971467207,0.0,0.0,0.0015416949815988588,0.0013343483323920023,Wyoming County,WV
42,18013,1,1,96,42059,3,3,1.7005296222418074,0.0,0.0,0.00043170424906544257,9.127721538780213e-05,0.0,0.0047,0.0015416949815988588,0.004029020607693133,Greene County,PA
42,18013,1,1,96,54103,3,4,1.701990401225328,0.0,0.0,0.00043170424906544257,0.00028145392270959306,0.0,0.0005,0.0015416949815988588,0.004942408149103466,Wetzel County,WV
42,18013,1,1,96,54085,3,5,1.766109186831809,0.0,0.0,0.00043170424906544257,0.0,0.0,0.0,0.0015416949815988588,0.0011097238480208826,Ritchie County,WV
42,18013,1,1,97,54035,0,1,1.2088973277863815,0.0,0.0,0.00010531039414837502,0.00029206455349035893,0.0,0.0,0.0012741216596138171,0.0,Jackson County,WV
42,18013,1,1,97,54109,3,2,1.685317222538782,0.0,0.0,0.00010531039414837502,0.00011845260252004461,0.0,0.0,0.0012741216596138171,0.0,Wyoming County,WV
42,18013,1,1,97,54103,3,3,1.6907164825542942,0.0,0.0,0.00010531039414837502,0.0003643868532170784,0.0,0.0005,0.0012741216596138171,0.004514145226668722,Wetzel County,WV
42,18013,1,1,97,54015,2,4,1.7003084118863254,0.0,0.0,0.00010531039414837502,0.0,0.0,0.0,0.0012741216596138171,0.0,Clay County,WV
42,18013,1,1,97,54087,0,5,1.8428197628684098,0.0,0.0,0.00010531039414837502,0.00029904722020320017,0.0,0.0,0.0012741216596138171,0.0,Roane County,WV
42,18013,1,1,98,54109,3,1,1.049611878695973,0.0,0.0,0.00012283455567847033,0.00020145732023969147,0.0,0.0,0.0013107848469757857,0.0,Wyoming County,WV
42,18013,1,1,98,54035,0,2,1.0737815008290432,0.0,0.0,0.00012283455567847033,0.00019139767410887955,0.0,0.0,0.0013107848469757857,0.0,Jackson County,WV
42,18013,1,1,98,54015,2,3,1.2824196321719654,0.0,0.0,0.00012283455567847033,2.5992919411909698e-05,0.0,0.0,0.0013107848469757857,0.0,Clay County,WV
42,18013,1,1,98,54087,0,4,1.6027515479817296,0.0,0.0,0.00012283455567847033,0.00019764341450671764,0.0,0.0,0.0013107848469757857,0.0,Roane County,WV
42,18013,1,1,98,42059,3,5,1.6637763478996022,0.0,0.000121281,0.00012283455567847033,9.164971856011736e-05,0.0,0.0045,0.0013107848469757857,0.0038403287672900623,Greene County,PA
42,18013,1,1,99,54035,0,1,0.9672142117502434,0.0,0.0,0.00010407624627649929,0.0,0.0,0.0,0.0,0.0,Jackson County,WV
42,18013,1,1,99,54071,0,2,1.2940844286359638,0.0,0.0,0.00010407624627649929,0.0005246017675068674,0.0,0.0,0.0,0.002286568841336141,Pendleton County,WV
42,18013,1,1,99,54109,3,3,1.4287811128390362,0.0,0.0,0.00010407624627649929,8.33262000326324e-05,0.0,0.0,0.0,0.0,Wyoming County,WV
42,18013,1,1,99,54023,4,4,1.5330017456254217,0.0,0.0,0.00010407624627649929,0.0,0.0,0.0,0.0,0.0011428532466678536,Grant County,WV
42,18013,1,1,99,42059,3,5,1.6700882587638188,0.0,0.000121281,0.00010407624627649929,0.00011534334758806072,0.0,0.0045,0.0,0.003986403347913848,Greene County,PA
42,18013,1,1,100,54035,0,1,1.1085711477789153,0.0,0.0,0.0001235032709489157,0.0,0.0,0.0,0.0,0.0,Jackson County,WV
42,18013,1,1,100,54109,3,2,1.2736400163291182,0.0,0.0,0.0001235032709489157,0.0,0.0,0.0,0.0,0.0,Wyoming County,WV
42,18013,1,1,100,54071,0,3,1.339759024373214,0.0,0.0,0.0001235032709489157,0.00024406619824793077,0.0,0.0,0.0,0.001342337090695349,Pendleton County,WV
42,18013,1,1,100,54023,4,4,1.4826570341050556,0.0,0.0,0.0001235032709489157,0.0005443230536087662,0.0,0.0,0.0,0.0016770247333328014,Grant County,WV
42,18013,1,1,100,18101,4,5,1.6466317585802417,0.0,0.0,0.0001235032709489157,0.0008578096970666277,0.0,0.0,0.0,0.0020884083273009007,Martin County,IN
42,18013,1,1,101,54035,0,1,1.2176618202681273,0.0,0.0,0.000136437639339936,0.0,0.0,0.0,0.0,0.0,Jackson County,WV
42,18013,1,1,101,54071,0,2,1.3136123711726846,0.0,0.0,0.000136437639339936,0.00014284253762755303,0.0,0.0,0.0,0.0011951524625836874,Pendleton County,WV
42,18013,1,1,101,54023,4,3,1.520606832321411,0.0,0.0,0.000136437639339936,8.076105462257424e-05,0.0,0.0,0.0,0.0020371831817025867,Grant County,WV
42,18013,1,1,101,54109,3,4,1.6006430737840498,0.0,0.0,0.000136437639339936,9.760574475245784e-05,0.0,0.0,0.0,0.0,Wyoming County,WV
42,18013,1,1,101,39163,2,5,1.6972756814757781,0.0,0.0,0.000136437639339936,8.42779520340194e-05,0.0,0.0003,0.0,0.0015030422296162269,Vinton County,OH
42,18013,1,1,102,54109,3,1,1.2371499193359243,0.0,0.0,7.301986393568231e-05,0.0006977009575429551,0.0,0.0,0.0,0.0,Wyoming County,WV
42,18013,1,1,102,54071,0,2,1.3637151594966426,0.0,0.0,7.301986393568231e-05,1.7378552428007587e-05,0.0,0.0,0.0,0.001478720550064673,Pendleton County,WV
42,18013,1,1,102,54023,4,3,1.5498602427733956,0.0,0.0,7.301986393568231e-05,0.0,0.0,0.0,0.0,0.0012749504109922749,Grant County,WV
42,18013,1,1,102,18101,4,4,1.6661812158212215,0.0,0.0,7.301986393568231e-05,0.0010077063050958318,0.0,0.0,0.0,0.0013656326350750627,Martin County,IN
42,18013,1,1,102,39163,2,5,1.7134170201889403,0.0,0.0,7.301986393568231e-05,0.00011378291544387884,0.0,0.0003,0.0,0.0014199200486547333,Vinton County,OH
42,18013,1,1,103,54109,3,1,1.2120707807163162,0.0,0.0,0.000247507025849901,0.0009476880731431762,0.0,0.0,0.0,0.0,Wyoming County,WV
42,18013,1,1,103,54071,0,2,1.3939851136632835,0.0,0.0,0.000247507025849901,1.9758391978020994e-05,0.0,0.0,0.0,0.0013653318166652695,Pendleton County,WV
42,18013,1,1,103,54023,4,3,1.5603124823985197,0.0,0.0,0.000247507025849901,0.0,0.0,0.0,0.0,0.0010733104541561442,Grant County,WV
42,18013,1,1,103,39163,2,4,1.7803367362599445,0.0,7.53e-05,0.000247507025849901,0.00015048388523985904,0.0,0.0003,0.0,0.0014909718802962016,Vinton County,OH
42,18013,1,1,103,54035,0,5,1.8137742194971276,0.0,2.05e-05,0.000247507025849901,0.00011844384968845769,0.0,0.0,0.0,0.0,Jackson County,WV
42,18013,1,1,104,54109,3,1,1.318053670677427,0.000967631,0.000131752,0.00030281635986420606,0.0013596384140939152,0.0003,0.0,0.0,0.001027818672931001,Wyoming County,WV
