split_seed,horizon,fipsCode,countyName,stateAbbr,fold,target_hour,origin_hour,N_true,N_raw,N_clipped,N_aligned,P_true,R_true,OSI_true,OSI_pred,P_pred,R_pred,gust_target,last_N,last_P,nbr8_mean_last_N_t,nbr8_max_last_N_t,nbr8_mean_gust_at_t1h,nbr8_max_gust_at_t1h,neighbor_weather_target_hour
42,1,18013,Brown County,IN,1,83,82,3.12e-05,0.0005507104642107282,0.0005507104642107282,0.0004508537852112894,9.36e-05,6.24e-05,0.0001,0.004031962416112165,0.005184161977518251,0.0030000861064737963,9.0,0.0,0.000187248,0.0,0.0,9.1375,9.9,83
42,1,18013,Brown County,IN,1,84,83,0.0,0.0008152981431907186,0.0008152981431907186,0.00047819209575685124,0.0,6.24e-05,0.0,0.003467695239886008,0.003642606498337721,0.0033359609497264514,10.5,0.0,0.000187248,0.0,0.0,10.2375,10.8,84
42,1,18013,Brown County,IN,1,85,84,0.0,-1.8310840032476453e-05,0.0,0.00011069998690686196,0.0,3.12e-05,0.0,0.003082157517413545,0.0030575823556304826,0.004210083462542138,9.2,0.0,0.000187248,0.0,0.0,9.375,10.5,85
42,1,18013,Brown County,IN,1,86,85,0.0,-3.5817382267658106e-05,0.0,0.00011871210472211631,0.0,0.0,0.0,0.0033152104367523486,0.003480466513201927,0.0038683842123347365,7.4,0.0,0.000187248,0.0,0.0,8.762500000000001,10.3,86
42,1,18013,Brown County,IN,1,87,86,0.0,-4.857458955023447e-05,0.0,2.3141109755206077e-05,0.0,0.0,0.0,0.00289375417685361,0.0036843692259088522,0.0037847200531855333,12.4,0.0,0.000187248,0.0,0.0,13.200000000000001,15.9,87
42,1,18013,Brown County,IN,1,88,87,0.0,-7.936172210290636e-05,0.0,8.1436500246773e-05,0.0,0.0,0.0,0.00305347468335139,0.003198916634357012,0.0040281306502607615,13.0,0.0,0.000187248,0.0,0.0,13.712499999999999,18.5,88
42,1,18013,Brown County,IN,1,89,88,0.0,0.000247747533538013,0.000247747533538013,0.00026166572689993825,0.0,0.0,0.0,0.0034734620183790397,0.004215368804018493,0.0033066560811650415,12.8,0.0,0.000187248,0.0,0.0,14.299999999999999,17.5,89
42,1,18013,Brown County,IN,1,90,89,0.0,7.798254506240253e-05,7.798254506240253e-05,3.899127253120127e-05,0.0,0.0,0.0,0.0031694720910396598,0.0035319593539671628,0.0028624081489867547,13.9,0.0,0.000187248,0.0,0.0,15.312499999999998,18.1,90
42,1,18013,Brown County,IN,1,91,90,0.0,6.932436066484988e-05,6.932436066484988e-05,3.466218033242494e-05,0.0,0.0,0.0,0.002499605105670436,0.0029035326455253445,0.00283519440821014,10.7,0.0,0.000187248,0.0,0.0,13.525,18.2,91
42,1,18013,Brown County,IN,1,92,91,0.0,1.2271236097916796e-05,1.2271236097916796e-05,6.135618048958398e-06,0.0,0.0,0.0,0.0016821993455188855,0.0015341056591315115,0.0024155977588319532,10.4,0.0,0.000187248,0.0,0.0,14.074999999999998,18.8,92
42,1,18013,Brown County,IN,1,93,92,0.0,0.00012106578526101178,0.00012106578526101178,6.053289263050589e-05,0.0,0.0,0.0,0.0016571621731354157,0.0015316191042271106,0.0017876887898493664,18.4,0.0,0.000187248,0.0,0.0,17.025000000000002,21.8,93
42,1,18013,Brown County,IN,1,94,93,0.0,-0.00015044926471887102,0.0,0.0,0.0,0.0,0.0,0.0012790301040046343,0.0008374981436498848,0.0012840654579023428,19.2,0.0,0.000187248,0.0,0.0,17.0625,23.1,94
42,1,18013,Brown County,IN,1,95,94,0.0,4.322729190534777e-06,4.322729190534777e-06,2.1613645952673886e-06,0.0,0.0,0.0,0.0011855865257574113,0.0006441046303374817,0.0006913930536940515,19.4,0.0,0.000187248,0.0,0.0,17.737499999999997,25.9,95
42,1,18013,Brown County,IN,1,96,95,0.0,-3.5313899261295005e-05,0.0,0.00043170424906544257,0.0,0.0,0.0,0.0015416949815988588,0.00181149719841019,0.0007399485336672998,18.5,0.0,0.000187248,0.0,0.0,16.9875,22.0,96
42,1,18013,Brown County,IN,1,97,96,0.0,-0.0002951076444716162,0.0,0.00010531039414837502,0.0,0.0,0.0,0.0012741216596138171,0.0013058978845151487,0.000756622938648137,19.0,0.0,0.000187248,0.0,0.0,17.4125,23.1,97
42,1,18013,Brown County,IN,1,98,97,0.0,-0.00032383081868214806,0.0,0.00012283455567847033,0.0,0.0,0.0,0.0013107848469757857,0.0017757561393136544,0.0008049287372028717,15.6,0.0,0.000187248,0.0,0.0,14.712499999999999,20.9,98
42,1,18013,Brown County,IN,1,99,98,0.0,-0.00025688960481966364,0.0,0.00010407624627649929,0.0,0.0,0.0,0.0,0.0008040047039993293,0.0007862705606679352,12.7,0.0,0.000187248,0.0,0.0,14.100000000000001,21.1,99
42,1,18013,Brown County,IN,1,100,99,0.0,-0.0002215544786085587,0.0,0.0001235032709489157,0.0,0.0,0.0,0.0,0.001150736126283861,0.0005935750399843612,11.0,0.0,0.000187248,0.0,0.0,12.950000000000001,17.5,100
42,1,18013,Brown County,IN,1,101,100,0.0,-0.00013834401459065723,0.0,0.000136437639339936,0.0,0.0,0.0,0.0,0.0012324071113492636,0.0008448407485764339,10.7,0.0,0.000187248,0.0,0.0,13.2,20.0,101
42,1,18013,Brown County,IN,1,102,101,0.0,-0.00010227800288455827,0.0,7.301986393568231e-05,0.0,0.0,0.0,0.0,0.0015318258345899099,0.000768008074793307,10.8,0.0,0.000187248,0.0,0.0,13.775,19.5,102
42,1,18013,Brown County,IN,1,103,102,0.0,-0.00011082833783435254,0.0,0.000247507025849901,0.0,0.0,0.0,0.0,0.0016614450579814921,0.0007197192165801109,10.5,0.0,0.000187248,0.0,0.0,14.9875,19.3,103
42,1,18013,Brown County,IN,1,104,103,0.000967631,-4.513940384818878e-05,0.0,0.00030281635986420606,0.0,0.0,0.0003,0.0,0.0018823064260614128,0.0005341698678677657,10.9,0.0,0.000187248,0.0,0.0,15.825000000000003,20.1,104
42,1,18013,Brown County,IN,1,105,104,0.000967631,7.27987638584188e-05,7.27987638584188e-05,0.0002703969858143216,0.002902894,0.000967631,0.0015,0.0015630141155166897,0.002776238190273315,0.0008667668007817537,25.1,0.0,0.000187248,0.0,0.0,23.825,30.9,105
42,1,18013,Brown County,IN,1,106,105,0.023691357,0.0028760270766373325,0.0028760270766373325,0.0026567984981819546,0.0,0.000967631,0.0083,0.004021838827253193,0.006263791437362308,0.0011283046588804796,34.5,0.0,0.000187248,0.0,0.0,31.824999999999996,37.2,106
42,1,18013,Brown County,IN,1,107,106,0.068015108,0.006589906149428277,0.006589906149428277,0.00689707626866096,0.068171177,0.000967631,0.0539,0.009733765335450126,0.014952161536624028,0.0025484577940159993,46.6,0.0,0.000187248,0.0,0.0,44.35,53.1,107
42,1,18013,Brown County,IN,1,108,107,0.080875238,0.009951635723370506,0.009951635723370506,0.008987197430560668,0.204045323,0.0,0.1214,0.01220550886259034,0.01850285411878778,0.004017539353754558,42.4,0.0,0.000187248,0.0,0.0,41.6625,46.7,108
42,1,18013,Brown County,IN,1,109,108,0.058151512,0.011449220294208775,0.011449220294208775,0.008716317855787081,0.242625714,0.010269376,0.1379,0.014636342634157968,0.02357533454498899,0.004415090877022114,44.8,0.0,0.000187248,0.0,0.0,45.974999999999994,57.8,109
42,1,18013,Brown County,IN,1,110,109,0.01286013,0.006282870716385748,0.006282870716385748,0.007189797807981314,0.211817586,0.014233542,0.1182,0.012496854089070794,0.018425063972610237,0.004564463983400225,37.0,0.0,0.000187248,0.0,0.0,40.5,48.9,110
42,1,18013,Brown County,IN,1,111,110,0.0,0.003981055476311925,0.003981055476311925,0.004750054191583986,0.199925087,0.025220838,0.1161,0.01244507877988251,0.019333597089530304,0.006072012915854106,34.3,0.0,0.000187248,0.0,0.0,35.824999999999996,42.8,111
42,1,18013,Brown County,IN,1,112,111,0.0,0.004358485477185642,0.004358485477185642,0.004175240087617596,0.166963199,0.036926054,0.1087,0.011121301790400598,0.015912330994103177,0.005745862570305428,35.9,0.0,0.000187248,0.0,0.0,37.075,45.4,112
42,1,18013,Brown County,IN,1,113,112,0.0,0.003354831416805087,0.003354831416805087,0.002729866851437186,0.101039423,0.038830103,0.0835,0.009562114003556813,0.012040383215727597,0.004854223507729647,35.6,0.0,0.000187248,0.0,0.0,34.400000000000006,40.8,113
42,1,18013,Brown County,IN,1,114,113,0.031245123,0.002850860055866369,0.002850860055866369,0.0025008078169113123,0.083434779,0.027842807,0.0834,0.009495468421294227,0.011844799364231356,0.004575399154658547,27.5,0.0,0.000187248,0.0,0.0,29.9625,36.3,114
42,1,18013,Brown County,IN,1,115,114,0.031245123,0.00139670792209038,0.00139670792209038,0.00191329185633836,0.177170147,0.041732996,0.1168,0.007774872052151709,0.009099563620888913,0.0038511814201769843,30.0,0.0,0.000187248,0.0,0.0,27.587500000000002,30.4,115
42,1,18013,Brown County,IN,1,116,115,0.031245123,0.0016996953478943966,0.0016996953478943966,0.0023561122657852446,0.069575803,0.035895995,0.0684,0.006339567845080529,0.007333579183645469,0.0037564841664219292,37.1,0.0,0.000187248,0.0,0.0,30.487500000000004,36.5,116
42,1,18013,Brown County,IN,1,117,116,0.0,0.001340124475714222,0.001340124475714222,0.0020771446375004578,0.069482161,0.041576927,0.0515,0.005769103135396071,0.006853570516939442,0.002673940525500113,32.8,0.0,0.000187248,0.0,0.0,34.05,39.0,117
42,1,18013,Brown County,IN,1,118,117,0.006367637,0.003631796798475455,0.003631796798475455,0.003675027630969092,0.052439367,0.005712145,0.0457,0.005742189036813392,0.006123295520410105,0.0018672950621476767,37.8,0.0,0.000187248,0.0,0.0,36.81249999999999,46.9,118
42,1,18013,Brown County,IN,1,119,118,0.006991916,0.0033768587182248415,0.0033768587182248415,0.0028883909585686943,0.071542279,0.005680931,0.0523,0.0060187165858345175,0.008157336655285731,0.001742868705081914,37.3,0.0,0.000187248,0.0,0.0,33.925,39.2,119
42,1,18013,Brown County,IN,1,120,119,0.006991916,0.00497302956719577,0.00497302956719577,0.003065572276903421,0.073415114,0.000405781,0.0532,0.008470500529306499,0.013973786736279501,0.00256544503446687,28.4,0.0,0.000187248,0.0,0.0,24.375000000000004,29.8,120
42,1,18013,Brown County,IN,1,121,120,0.000624278,0.002179297625027245,0.002179297625027245,0.0019541032219069026,0.072197771,0.00199769,0.0459,0.009170228769077533,0.015412891708902813,0.0027070389741221924,33.8,0.0,0.000187248,0.0,0.0,34.025,38.5,121
42,1,18013,Brown County,IN,1,122,121,0.017479789,0.002609688234384152,0.002609688234384152,0.0015679904711812579,0.067422043,0.00199769,0.0498,0.0080162845687416,0.013168619257069906,0.003149892237888412,27.7,0.0,0.000187248,0.0,0.0,28.9125,37.3,122
42,1,18013,Brown County,IN,1,123,122,0.018384992,-2.06837247628116e-07,0.0,0.0006451644311048625,0.11986141,0.001591909,0.0733,0.00783506240780422,0.01048148610501905,0.00328144944486387,26.3,0.0,0.000187248,0.0,0.0,26.9625,32.1,123
42,1,18013,Brown County,IN,1,124,123,0.018384992,-0.0003077862711162203,0.0,0.0006902318469540732,0.12257702,0.0,0.0774,0.007251594071865432,0.010265278846510696,0.0023974458794732,25.6,0.0,0.000187248,0.0,0.0,28.125,34.8,124
42,1,18013,Brown County,IN,1,125,124,0.000905203,0.0002981651389742946,0.0002981651389742946,0.0008201031224557058,0.12257702,0.019383837,0.0715,0.007786242170073152,0.01111505459352422,0.0023266035589043217,27.8,0.0,0.000187248,0.0,0.0,29.0125,34.2,125
42,1,18013,Brown County,IN,1,126,125,0.0,0.00014582945675276838,0.00014582945675276838,0.001029196334497365,0.064425508,0.020632394,0.0474,0.006200353550180357,0.008487780586049898,0.0022601624579807523,28.2,0.0,0.000187248,0.0,0.0,28.749999999999996,33.4,126
42,1,18013,Brown County,IN,1,127,126,0.0,0.0007431444638609127,0.0007431444638609127,0.0012653771337848146,0.060679839,0.02431529,0.0451,0.007100528194696428,0.010115874028132854,0.001876711164738366,27.6,0.0,0.000187248,0.0,0.0,29.862499999999997,35.8,127
42,1,18013,Brown County,IN,1,128,127,0.000499376,0.0009468101271374209,0.0009468101271374209,0.0024959661105410386,0.049625468,0.004931453,0.042,0.008591306587172203,0.012514711917424143,0.0015749827229293992,29.6,0.0,0.000187248,0.0,0.0,31.25,37.3,128
42,1,18013,Brown County,IN,1,129,128,0.000499376,0.0009950142139172869,0.0009950142139172869,0.002353355212184304,0.051123596,0.008395755,0.0394,0.010196592321292872,0.015507987840475674,0.0026273069078829644,31.1,0.0,0.000187248,0.0,0.0,30.4375,35.3,129
42,1,18013,Brown County,IN,1,130,129,0.000499376,0.0005675663439166416,0.0005675663439166416,0.0018754165122436542,0.036985019,0.008270911,0.0302,0.009491608894700949,0.01342580038822165,0.0024884652397553523,26.0,0.0,0.000187248,0.0,0.0,28.162499999999998,36.1,130
42,1,18013,Brown County,IN,1,131,130,0.002715102,0.000944390020921525,0.000944390020921525,0.0014548927570360597,0.026310861,0.008270911,0.0227,0.009152540349290385,0.013355100314837531,0.0021798401554966335,29.3,0.0,0.000187248,0.0,0.0,30.1625,35.0,131
42,1,18013,Brown County,IN,1,132,131,0.002715102,0.0004791880767323222,0.0004791880767323222,0.0014035386469419852,0.034453703,0.006866107,0.0248,0.010455963508375904,0.015249052330377528,0.002410282319716389,21.7,0.0,0.000187248,0.0,0.0,24.8625,32.0,132
42,1,18013,Brown County,IN,1,133,132,0.002715102,0.0010816029629741916,0.0010816029629741916,0.0014878875365599011,0.024529538,0.00677215,0.0194,0.010604469422864683,0.015849125447222518,0.0023501356979305638,29.5,0.0,0.000187248,0.0,0.0,29.787499999999998,33.6,133
42,1,18013,Brown County,IN,1,134,133,0.0,0.0007783430182448579,0.0007783430182448579,0.0012629429957600276,0.014137253,0.009112755,0.0126,0.009450296054002412,0.014502317016905393,0.0026326345451367804,27.4,0.0,0.000187248,0.0,0.0,29.0125,33.9,134
42,1,18013,Brown County,IN,1,135,134,0.0,0.0009171703874205487,0.0009171703874205487,0.0011430397788539143,0.007115439,0.007552352,0.0081,0.009295565728138845,0.013794476476137223,0.002073671180916399,29.9,0.0,0.000187248,0.0,0.0,29.4125,35.2,135
42,1,18013,Brown County,IN,1,136,135,0.001841276,0.001336035891990137,0.001336035891990137,0.0014460716418505416,0.001872484,0.004088256,0.0055,0.010260652421692815,0.015578704312996905,0.002908500399990155,26.3,0.0,0.000187248,0.0,0.0,28.3375,33.7,136
42,1,18013,Brown County,IN,1,137,136,0.001841276,0.0012716827789255598,0.0012716827789255598,0.0015039606543935935,0.007396311,0.004213089,0.0069,0.010098027950854613,0.014810894575768205,0.002004691278106412,30.0,0.0,0.000187248,0.0,0.0,29.1,35.5,137
42,1,18013,Brown County,IN,1,138,137,0.001841276,0.0004644458232220162,0.0004644458232220162,0.001258643288403261,0.0,0.002465437,0.0027,0.009528844609139503,0.013451963089234664,0.0019468147122249464,26.2,0.0,0.000187248,0.0,0.0,27.150000000000002,30.9,138
42,1,18013,Brown County,IN,1,139,138,6.24e-05,0.0013341798990911158,0.0013341798990911158,0.001405525359506065,0.0,0.002465437,0.001,0.010191343458935494,0.013771903327271538,0.002381419566678134,24.6,0.0,0.000187248,0.0,0.0,25.937500000000004,31.9,139
42,1,18013,Brown County,IN,1,140,139,0.001966108,0.0017224706401638673,0.0017224706401638673,0.0022474288304908012,0.000187248,0.0,0.0015,0.011844379457095766,0.01858828005715428,0.002296694766453913,26.5,0.0,0.000187248,0.0,0.0,27.849999999999998,34.3,140
42,1,18013,Brown County,IN,1,141,140,0.001966108,0.0011977048806198142,0.0011977048806198142,0.001926081074412904,0.005898324,0.0,0.0037,0.012066289515962841,0.019393176384651704,0.002266146640052064,25.6,0.0,0.000187248,0.0,0.0,27.6875,33.0,141
42,1,18013,Brown County,IN,1,142,141,0.001903692,0.0015936106477855013,0.0015936106477855013,0.0016638396867331025,0.005898324,0.001903692,0.0036,0.013998797266642854,0.021127630922272003,0.0026503597161612433,21.1,0.0,0.000187248,0.0,0.0,25.5,31.0,142
42,1,18013,Brown County,IN,1,143,142,0.0,0.0013265530445222687,0.0013265530445222687,0.0009553514480256523,0.000187248,0.0019349,0.0004,0.014971728052912482,0.021434562931152448,0.0024117486925376054,29.3,0.0,0.000187248,0.0,0.0,29.037499999999998,34.9,143
42,1,18013,Brown County,IN,1,144,143,0.001872484,0.0010339253232611132,0.0010339253232611132,0.0006297318574551635,9.36e-05,0.0019349,0.001,0.012822191738216394,0.019241882574126963,0.0029943265686958676,24.9,0.0,0.000187248,0.0,0.0,26.2,33.6,144
42,1,18013,Brown County,IN,1,145,144,0.001872484,0.0008186359703248092,0.0008186359703248092,0.0008473622940290725,0.005711076,0.0019349,0.0035,0.012375836788707455,0.018315634929301678,0.0028951345777540535,22.6,0.0,0.000187248,0.0,0.0,23.875,31.1,145
42,1,18013,Brown County,IN,1,146,145,0.001872484,0.0006099365752461778,0.0006099365752461778,0.0005655688485873833,0.0,0.001903692,0.0012,0.010679898817406379,0.015352900782083272,0.0027755671477871094,25.3,0.0,0.000187248,0.0,0.0,25.112499999999997,29.6,146
42,1,18013,Brown County,IN,1,147,146,0.007209063,0.0005697024248871632,0.0005697024248871632,0.0006149228242625775,0.0,0.001903692,0.0028,0.010700737536392058,0.014961465253107186,0.002530711272861831,20.1,0.0,0.000187248,0.0,0.0,21.3375,26.7,147
42,1,18013,Brown County,IN,1,148,147,0.007240271,0.0002915452610941512,0.0002915452610941512,0.00043429881189001876,0.021627188,0.0,0.0123,0.012016257193130028,0.018130673310890244,0.0015666739207878164,18.1,0.0,0.000187248,0.0,0.0,18.537499999999998,20.5,148
42,1,18013,Brown County,IN,1,149,148,0.007302687,-6.189903694088674e-05,0.0,0.000476387065126896,0.021720813,0.0,0.0133,0.01123223849297414,0.016641688666959115,0.0020437857555643084,18.0,0.0,0.000187248,0.0,0.0,18.4625,21.7,149
42,1,18013,Brown County,IN,1,150,149,9.36e-05,-2.016155666433793e-06,0.0,0.0008252552501335341,0.021908061,0.007302687,0.011,0.011228285696961219,0.01664392886770636,0.0020883603546522304,18.2,0.0,0.000187248,0.0,0.0,19.337500000000002,21.3,150
42,1,18013,Brown County,IN,1,151,150,9.36e-05,0.000784107075690401,0.000784107075690401,0.0008821967012100592,0.0,0.007302687,0.002,0.011123827864784316,0.01697407676876778,0.0022707328763688713,19.4,0.0,0.000187248,0.0,0.0,19.825,22.2,151
42,1,18013,Brown County,IN,1,152,151,3.12e-05,0.0008904040120147991,0.0008904040120147991,0.0008768962110181954,9.36e-05,0.007302687,0.002,0.010148505660378927,0.01489667417576505,0.0013227932547177053,16.1,0.0,0.000187248,0.0,0.0,17.924999999999997,22.5,152
42,1,18013,Brown County,IN,1,153,152,3.12e-05,0.0008148906467816989,0.0008148906467816989,0.0005565615650755012,9.36e-05,0.0,0.0028,0.009689347122294164,0.014858283558544433,0.001924249741006019,15.8,0.0,0.000187248,0.0,0.0,16.7875,18.9,153
42,1,18013,Brown County,IN,1,154,153,0.0,0.00038008160275322016,0.00038008160275322016,0.0006286599308472264,9.36e-05,0.0,0.0019,0.009608916130866979,0.014869840228492142,0.0016751496180570566,15.7,0.0,0.000187248,0.0,0.0,16.3125,20.0,154
42,1,18013,Brown County,IN,1,155,154,0.0,0.0011823636527921533,0.0011823636527921533,0.001104889151303069,9.36e-05,3.12e-05,0.001,0.010551354821818069,0.016045987744293465,0.0027951295652745324,17.8,0.0,0.000187248,0.0,0.0,16.325,18.5,155
42,1,18013,Brown County,IN,1,156,155,0.000374497,0.0011630243961324367,0.0011630243961324367,0.0008511558073188957,0.0,3.12e-05,0.0001,0.00958387072506775,0.014496233487427632,0.002368054123935466,17.4,0.0,0.000187248,0.0,0.0,16.275,20.3,156
42,1,18013,Brown County,IN,1,157,156,0.000905034,0.001173241848553222,0.001173241848553222,0.0009319746034433613,0.00112349,3.12e-05,0.0008,0.009402232678002321,0.014248962315013505,0.0022487492495771293,18.6,0.0,0.000187248,0.0,0.0,16.875,22.9,157
42,1,18013,Brown County,IN,1,158,157,0.000905034,0.0011672160437459173,0.0011672160437459173,0.0007975519316346728,0.002715102,0.000873826,0.0015,0.007895969033099696,0.011588376522232222,0.002580505572386254,11.2,0.0,0.000187248,0.0,0.0,11.5375,14.8,158
42,1,18013,Brown County,IN,1,159,158,0.000655381,0.0006905509795979858,0.0006905509795979858,0.00036845435484661335,9.36e-05,0.000873826,0.0004,0.0049833529051601325,0.005492579115046967,0.002986651072569811,12.9,0.0,0.000187248,0.0,0.0,13.524999999999999,16.7,159
42,1,18013,Brown County,IN,1,160,159,0.000124844,0.00043084562813496414,0.00043084562813496414,0.0002644270521992087,0.000468165,0.000873826,0.0003,0.0043865197412110025,0.004714688119201294,0.0019093092181008528,11.7,0.0,0.000187248,0.0,0.0,12.4125,15.3,160
42,1,18013,Brown County,IN,1,161,160,0.000124844,0.00046231795459778793,0.00046231795459778793,0.0001948076292110233,0.000468165,0.0,0.0004,0.0032195538501271943,0.003083191071210113,0.0014489721384966716,10.0,0.0,0.000187248,0.0,0.0,10.6625,14.1,161
42,1,18013,Brown County,IN,1,162,161,0.0,0.00045704014527993194,0.00045704014527993194,0.00012331571536067088,0.000468165,3.12e-05,0.0004,0.0022893962930124615,0.0021751928181441816,0.0014286407332478,6.5,0.0,0.000187248,0.0,0.0,7.300000000000001,8.5,162
42,1,18013,Brown County,IN,1,163,162,0.0,0.0004587395387204834,0.0004587395387204834,0.000123976460517828,0.000374532,3.12e-05,0.0003,0.0011947563076617454,0.0017132252110259752,0.0011435119719698504,6.2,0.0,0.000187248,0.0,0.0,6.512499999999999,7.5,163
42,1,18013,Brown County,IN,1,164,163,0.0,0.00040564792554105707,0.00040564792554105707,0.00011046595030562875,0.000374532,3.12e-05,0.0002,0.0018001776932466448,0.003968561235763353,0.000915042709251276,6.0,0.0,0.000187248,0.0,0.0,7.1499999999999995,11.0,164
42,1,18013,Brown County,IN,1,165,164,0.0,0.0004901938176905151,0.0004901938176905151,0.0001286583277367422,0.000374532,0.0,0.0003,0.0017159615817048336,0.003960876573989998,0.0007662457497546102,5.3,0.0,0.000187248,0.0,0.0,5.575,6.9,165
42,1,18013,Brown County,IN,1,166,165,0.0,0.0008126476686209136,0.0008126476686209136,0.00020921548647515162,0.000374532,0.0,0.0003,0.0018063189769931644,0.003989395576295013,0.000836950152873339,5.7,0.0,0.000187248,0.0,0.0,6.525,8.0,166
42,1,18013,Brown County,IN,1,167,166,0.0,0.0004399757081048562,0.0004399757081048562,0.00014800143348551217,0.000374532,0.0,0.0002,0.002005940869465841,0.004379902841885549,0.0007211363042994502,7.1,0.0,0.000187248,0.0,0.0,7.1125,8.0,167
42,1,18013,Brown County,IN,1,168,167,0.0,0.0005256015773580106,0.0005256015773580106,0.00017022011004848796,0.000374532,0.000124844,0.0002,0.0018718021697549964,0.003957845841708961,0.00048111486240089466,4.8,0.0,0.000187248,0.0,0.0,5.862499999999999,7.3,168
42,1,18013,Brown County,IN,1,169,168,0.0,0.00036999702962144305,0.00036999702962144305,0.0003178029876561658,0.0,0.000124844,0.0001,0.0,0.0007983099060126275,0.0003243562454227837,4.9,0.0,0.000187248,0.0,0.0,6.050000000000001,8.7,169
42,1,18013,Brown County,IN,1,170,169,0.0,0.0003817026668635964,0.0003817026668635964,0.0002495192994789205,0.0,0.000124844,0.0,0.0,0.0011555545219617551,0.0003201985087309556,9.3,0.0,0.000187248,0.0,0.0,8.8375,10.2,170
42,1,18013,Brown County,IN,1,171,170,0.0,0.0003341631908841746,0.0003341631908841746,8.354079772104364e-05,0.0,0.0,0.0,0.0,0.0007813086120023989,0.0004227347725837871,9.6,0.0,0.000187248,0.0,0.0,10.274999999999999,12.5,171
42,1,18013,Brown County,IN,1,172,171,0.0,0.0003787563484549848,0.0003787563484549848,9.46890871137462e-05,0.0,0.0,0.0,0.0,0.0008138090770918312,0.0002519621266096236,10.5,0.0,0.000187248,0.0,0.0,11.875,14.8,172
42,1,18013,Brown County,IN,1,173,172,0.0,0.0008007932171771188,0.0008007932171771188,0.0003700603440688253,0.0,0.0,0.0,0.0,0.0014757548949240332,0.00029064028856214515,17.1,0.0,0.000187248,0.0,0.0,16.937500000000004,20.8,173
42,1,18013,Brown County,IN,1,174,173,0.0,0.000795982989473194,0.000795982989473194,0.000233006838709179,0.0,0.0,0.0,0.0,0.0012083127229528426,8.092173707176985e-05,13.2,0.0,0.000187248,0.0,0.0,13.012500000000001,15.8,174
42,1,18013,Brown County,IN,1,175,174,0.0,0.0008103694673897753,0.0008103694673897753,0.00026731901993122986,0.0,0.0,0.0,0.0,0.0001725735685790699,5.009850452931865e-05,15.4,0.0,0.000187248,0.0,0.0,14.687499999999998,17.8,175
