kind,split_seed,horizon,space,fipsCode,low_activity,true_peak,pred_peak,true_peak_hour,pred_peak_hour,peak_hour_difference,prediction_at_true_peak,amplitude_ratio,true_peak_ties,prediction_peak_ties,lag,common_start,common_end,correlation,n,rmse,mae,sse,bias
peak,42,1,model_raw,18065,False,0.010122079,0.0031368498143364404,121.0,109.0,-12.0,0.00263152041712632,0.25997825319544726,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18067,False,0.008659168,0.00270358763998396,121.0,119.0,-2.0,0.0006144414255787453,0.07095848302963348,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18069,False,0.003667992,0.0035394268018000665,107.0,120.0,13.0,0.0007506549576225303,0.20465010763996494,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18071,False,0.005904338,0.018092323486778143,109.0,108.0,-1.0,0.01684655541394555,2.8532505107169595,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18073,True,0.000415747,0.00913856092589581,112.0,118.0,,0.001895829065416583,,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18077,False,0.018941434,0.01031932309049208,110.0,108.0,-2.0,0.007620962043161,0.4023434573729212,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18083,False,0.004733888,0.00787431739955714,108.0,108.0,0.0,0.00787431739955714,1.663393261428479,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18085,False,0.002058642,0.004570987423861585,209.0,120.0,-89.0,3.59781358465939e-07,0.00017476635493978023,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18087,False,0.002255894,0.003998578726580745,112.0,119.0,7.0,0.0017327546203666957,0.7681010811530575,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18089,True,0.000888146,0.004128986157539235,118.0,112.0,,0.001041098500803627,,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18091,False,0.003557745,0.00247587084468745,135.0,117.0,-18.0,0.0004045024302673238,0.11369629646512713,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18093,False,0.040320706,0.012126342838267365,118.0,108.0,-10.0,0.004280409933496146,0.10615910181473871,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18095,False,0.008630422,0.0038447311566459402,110.0,120.0,10.0,0.0024231330035145884,0.2807664565550315,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18097,False,0.003395849,0.003529488144656965,110.0,109.0,-1.0,0.0028661153123656405,0.8440055233214553,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18099,False,0.037722908,0.004724432274349038,153.0,120.0,-33.0,5.56655861840349e-05,0.0014756440883092815,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18101,False,0.021096317,0.018955052636506167,108.0,119.0,11.0,0.007912019729724298,0.37504270199031886,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18103,False,0.004432968,0.007500918145230639,111.0,118.0,7.0,0.0007447377032211611,0.1679997922884084,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18105,False,0.011888581,0.009132854362774046,119.0,108.0,-11.0,0.003994108925842733,0.335961787688769,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18107,False,0.003899111,0.0037265252939021913,108.0,107.0,-1.0,0.002482224800087537,0.6366130125783895,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18109,False,0.004961355,0.011682330329920056,108.0,109.0,1.0,0.011416818738491347,2.3011493308766147,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18111,False,0.009647853,0.005806123688062557,118.0,120.0,2.0,0.003900228601563156,0.40425870932767693,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18113,True,0.000555854,0.002392154019568116,209.0,110.0,,1.3246338389596215e-05,,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18117,False,0.070601852,0.009948490675437979,107.0,108.0,1.0,0.007209066491136816,0.10210874484052933,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18121,False,0.049544141,0.007457149232205463,108.0,107.0,-1.0,0.0069044878099521695,0.13936032940710727,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18123,False,0.00250169,0.025746291060878786,108.0,107.0,-1.0,0.025529000635697772,10.204701875811061,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18125,False,0.009704356,0.01966340298212099,109.0,108.0,-1.0,0.012749867484704457,1.3138293241410821,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18127,True,0.000744452,0.00340296058379111,120.0,117.0,,0.00316250098604686,,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18129,False,0.006160895,0.01434641768043494,108.0,108.0,0.0,0.01434641768043494,2.3286255780101657,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18131,False,0.060635697,0.0063183730596849536,117.0,121.0,4.0,0.0025421294790429487,0.04192463523661563,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18133,False,0.008114989,0.008289171057451902,109.0,110.0,1.0,0.0040295628140306836,0.4965580130830348,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18135,False,0.003302783,0.004616857151019518,152.0,110.0,-42.0,-0.00013198983975357944,-0.03996321882290766,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18137,False,0.018419217,0.012866572473428753,108.0,108.0,0.0,0.012866572473428753,0.6985406857104052,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18139,False,0.021076795,0.00659564605887555,115.0,109.0,-6.0,0.0003057866674930446,0.01450821472112077,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18141,False,0.003072644,0.002918149569212006,116.0,112.0,-4.0,0.0007333540516615287,0.23867198792360217,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18143,False,0.013126709,0.008100467333380903,110.0,108.0,-2.0,0.0072178912124022075,0.5498629711683414,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18145,False,0.005585878,0.0031321700071407837,129.0,109.0,-20.0,6.48114858750907e-06,0.0011602739242620535,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18147,False,0.005233805,0.007819512697764298,108.0,110.0,2.0,0.0046375282096948345,0.886072027844911,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18149,False,0.005568096,0.007106425501324855,136.0,119.0,-17.0,0.0016710640980382105,0.3001140961000332,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18151,False,0.01346622,0.004713170528807309,119.0,110.0,-9.0,0.0017067595974141446,0.12674377794319006,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18153,False,0.009877705,0.012333075385160973,108.0,108.0,0.0,0.012333075385160973,1.2485770110730148,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18155,False,0.002435985,0.01483529667546623,120.0,109.0,-11.0,0.0033625138687080817,1.3803508103326096,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18157,False,0.002003897,0.002260908794367037,117.0,108.0,-9.0,0.001237848166511103,0.6177204549490832,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18159,False,0.026455026,0.007623177068767584,143.0,119.0,-24.0,0.0005778717871649416,0.02184355393054392,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18161,False,0.006273234,0.00843696843435195,123.0,109.0,-14.0,0.0036024076261480034,0.5742504784849415,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18163,False,0.004495093,0.005766111632620763,109.0,108.0,-1.0,0.005009812336672865,1.1145069382708799,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18165,False,0.067669173,0.011835392034874697,119.0,108.0,-11.0,0.0016047969379836431,0.023715332504265173,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18167,False,0.009350575,0.005933193234087557,107.0,108.0,1.0,0.003562159414461163,0.3809561887329028,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18169,False,0.006479272,0.004752990118186778,107.0,120.0,13.0,0.0006624093499782069,0.10223515079752893,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18171,False,0.01784266,0.014250562524472528,135.0,116.0,-19.0,0.00021653900801904492,0.012136027252609472,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,18173,False,0.008406969,0.007596028311112155,108.0,108.0,0.0,0.007596028311112155,0.9035394695891176,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18175,False,0.027684783,0.018443821556139342,108.0,109.0,1.0,0.01060826588682804,0.3831803878263391,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18177,False,0.001905092,0.003727488639139151,123.0,111.0,-12.0,0.00043618850668571547,0.2289592873655002,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18179,False,0.01924749,0.004993632912801802,128.0,120.0,-8.0,0.000963219871434658,0.050043921126061534,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,18181,False,0.002569798,0.006962183336567321,73.0,117.0,44.0,0.0002764419784290367,0.10757342733905026,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,18183,False,0.014877589,0.003199609318113753,118.0,120.0,2.0,0.001055740492882765,0.07096179985095469,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39017,False,0.0024494,0.002927287072975062,121.0,110.0,-11.0,0.0011916222665220317,0.48649557708909597,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39023,False,0.002541752,0.0024444783575632272,123.0,110.0,-13.0,0.0015410002771400696,0.6062748360737278,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39025,False,0.008249595,0.003474743652655569,112.0,111.0,-1.0,0.002279657517966474,0.27633568896006094,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39027,False,0.004218951,0.002463598709436247,110.0,112.0,2.0,0.0008674977442577055,0.20561929831792441,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39029,False,0.010949851,0.0020777073423637747,155.0,112.0,-43.0,0.00022113773302677347,0.020195501566804285,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39031,False,0.004529151,0.002900911732749833,81.0,111.0,30.0,0.0009495599393848227,0.20965517364839958,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39033,False,0.010448996,0.005008943272619351,73.0,110.0,37.0,0.0018280973439403388,0.1749543538862814,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39035,False,0.009372136,0.0035819481267601073,122.0,73.0,-49.0,0.0007438407049397025,0.07936725469409561,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39037,True,0.000825394,0.0029814156173019217,112.0,110.0,,0.0010159236632822867,,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39039,False,0.006654245,0.007646972111158881,76.0,93.0,17.0,0.00016974314946504237,0.025509002067859297,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39045,False,0.004269751,0.0023278393557507092,143.0,111.0,-32.0,0.0002639742210885538,0.061824265885423724,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39049,False,0.002441677,0.0032436215922837996,127.0,178.0,51.0,0.00083436059979695,0.34171620562300004,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39051,False,0.001976155,0.0017545787203826762,111.0,122.0,11.0,0.0013291845717224747,0.6726114964273929,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39053,False,0.011396816,0.003967120218401074,159.0,107.0,-52.0,7.796143584276183e-05,0.006840633019148667,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39055,False,0.038962018,0.015206296491902036,92.0,73.0,-19.0,0.00012585914260671236,0.003230303487019393,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39059,False,0.003850996,0.004215590908805855,118.0,114.0,-4.0,0.0003914418686229343,0.10164691644004155,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39061,True,0.000737604,0.004069530473719504,117.0,112.0,,0.001516587879690819,,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39063,True,0.000207051,0.0037826164876337493,96.0,109.0,,-2.5912889200888656e-05,,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39065,False,0.004561317,0.006109631005344167,76.0,110.0,34.0,0.0002964376073472415,0.06498947723809625,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39069,False,0.012321405,0.004030006650490376,109.0,109.0,0.0,0.004030006650490376,0.3270736292241328,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39073,False,0.003860112,0.005868895701130008,129.0,108.0,-21.0,-0.0003312633792212975,-0.08581703826761955,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39075,False,0.002543657,0.004368339978229414,73.0,129.0,56.0,0.0007724918008167148,0.3036933835091425,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39077,False,0.005799407,0.0019377048570499583,108.0,124.0,16.0,0.001443043974624812,0.24882612560643044,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39081,False,0.007180994,0.001751494142733515,83.0,113.0,30.0,0.0005237297209189733,0.07293276124711612,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39085,False,0.006509069,0.006838427699515456,118.0,73.0,-45.0,0.002382074228582377,0.36596235630354773,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39087,False,0.017305239,0.002301358084539033,109.0,124.0,15.0,0.0006904097437046554,0.03989599587180826,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39089,False,0.017906701,0.002201146109924048,86.0,111.0,25.0,0.00042067965084422273,0.023492861741770454,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39091,False,0.031160644,0.006736717137081707,73.0,110.0,37.0,0.00262747392224834,0.0843202702180462,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39093,False,0.005208372,0.0030173623540771734,113.0,112.0,-1.0,0.0023542654560998765,0.45201561180727423,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39095,False,0.001986128,0.00135179663232262,101.0,73.0,-28.0,0.000450424971016292,0.22678546952476977,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39097,False,0.021291199,0.005326448028109724,80.0,110.0,30.0,0.0003689933216749672,0.01733079107827451,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39099,False,0.00992561,0.003552497499728624,73.0,128.0,55.0,0.0022267319110981787,0.2243420717818027,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39101,False,0.012127635,0.005067069944549871,123.0,73.0,-50.0,0.0008361734519333652,0.0689477752202606,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39103,False,0.011151128,0.004218804174156427,118.0,178.0,60.0,0.0016576269747198519,0.14865105796649916,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39105,False,0.010016373,0.0038663128996166383,137.0,137.0,0.0,0.0038663128996166383,0.3859992933187131,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39107,False,0.036823587,0.005501475177908134,79.0,110.0,31.0,0.0021233291054898974,0.05766220182433334,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39109,False,0.001533144,0.0031796797996325264,109.0,113.0,4.0,0.0028298187951867424,1.845761908331339,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39111,False,0.011002816,0.006198403964226395,142.0,131.0,-11.0,0.003229289773573365,0.2934966624519909,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39113,False,0.004853858,0.0020588667763717103,122.0,98.0,-24.0,0.000766043416316697,0.15782155479552493,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39115,False,0.20429983,0.006972928254751134,178.0,107.0,-71.0,0.00014489569522223213,0.0007092306206139875,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39117,False,0.044948775,0.004289825337543035,112.0,130.0,18.0,0.0038483772152863994,0.08561695430601611,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39119,False,0.005256008,0.00697757698091557,127.0,178.0,51.0,0.0012315249226111029,0.23430803807968,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39121,False,0.003440313,0.006457227454080306,110.0,178.0,68.0,0.002792935070374926,0.8118258630464512,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39123,False,0.008886576,0.005464268048329908,101.0,73.0,-28.0,3.411965114955957e-05,0.0038394597817606652,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39125,False,0.051444105,0.005004083978756414,124.0,109.0,-15.0,0.0016494351392845779,0.03206266566955685,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39127,False,0.002192744,0.0054640679484027795,78.0,108.0,30.0,0.0010086724069853109,0.4600046366494725,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39129,False,0.003305212,0.0028347682247350813,109.0,112.0,3.0,0.000652457345235471,0.1974025706173979,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39131,False,0.016049874,0.005715290151358598,114.0,112.0,-2.0,0.002372441066433342,0.14781680319941093,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39133,False,0.004951792,0.006486184940044142,117.0,112.0,-5.0,0.0007154399757525685,0.1444810233855882,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39135,False,0.007777847,0.0024501568719277633,113.0,122.0,9.0,0.0013375071873923958,0.1719636793308477,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39137,False,0.004932791,0.007246835742676804,139.0,127.0,-12.0,0.00043463015185292333,0.08811039264645985,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39139,False,0.027275782,0.005628445693254185,129.0,112.0,-17.0,-0.0002153722928723617,-0.007896099656184439,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39141,False,0.002584776,0.004234322468299576,129.0,111.0,-18.0,0.0007654921771191312,0.29615416466228844,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39143,False,0.002149654,0.0021719436613657737,121.0,74.0,-47.0,0.0006418940267831469,0.298603415611604,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39145,False,0.00278882,0.004845686323493194,152.0,124.0,-28.0,-5.953478618588265e-05,-0.021347661801723542,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39147,False,0.004115531,0.0028151020176991576,123.0,109.0,-14.0,0.0010132135537047604,0.24619266716852828,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39149,False,0.031329939,0.006556778909747986,156.0,109.0,-47.0,0.00020854770236394175,0.0066564988321216245,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,39151,False,0.004809873,0.003829211017285969,127.0,73.0,-54.0,0.001282454227265616,0.2666295403778054,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39153,False,0.007765195,0.00477633854623149,82.0,113.0,31.0,0.00031208503795330806,0.04019023835889608,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39155,False,0.030102478,0.004556798277807779,113.0,73.0,-40.0,0.0015373667343993088,0.05107110233248269,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39157,False,0.018488282,0.0028687418624021954,127.0,126.0,-1.0,0.0009642989577655037,0.05215730470605671,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39159,False,0.005275921,0.0048273508890594365,108.0,111.0,3.0,0.001181992829602254,0.22403535413101408,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39161,False,0.013218723,0.003971179051077558,129.0,123.0,-6.0,0.0007189816702573729,0.05439115943781959,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39163,False,0.005797101,0.004853000661728792,141.0,73.0,-68.0,0.0036253599946308506,0.625374647540357,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39165,False,0.002395035,0.0035595012400285613,110.0,111.0,1.0,0.0012128785655645942,0.5064137123526772,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39167,False,0.013413694,0.0026239490798836166,138.0,138.0,0.0,0.0026239490798836166,0.1956171864278115,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39169,False,0.003179886,0.002126903309440254,124.0,138.0,14.0,0.0008316350834856283,0.2615298421030277,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39171,True,0.000677797,0.007242053045104248,115.0,110.0,,0.0026516469704232267,,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,39173,False,0.002417268,0.007762007430259319,78.0,93.0,15.0,0.0020274106729185155,0.8387198576734212,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,39175,False,0.011046357,0.005540250553394247,73.0,110.0,37.0,0.001991891224493405,0.18032109812252178,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42005,False,0.010132313,0.007204141061856641,77.0,74.0,-3.0,0.0008236541121630771,0.08128984094382763,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,42007,False,0.008009621,0.005473248473853067,82.0,73.0,-9.0,0.0009011616197263016,0.11250989525300904,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42009,False,0.003358423,0.0028871476697041668,74.0,183.0,109.0,0.0012232221573380468,0.36422516083830025,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42013,True,0.000413609,0.0047653532285335115,160.0,74.0,,0.000207415746816832,,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42015,False,0.007283697,0.005252003961397621,118.0,113.0,-5.0,0.0009462308369624417,0.12991079076497028,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42019,False,0.011065332,0.006563079724349076,75.0,75.0,0.0,0.006563079724349076,0.5931209044924342,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42021,False,0.017297384,0.008689887598270057,112.0,75.0,-37.0,0.0033929843083128045,0.19615592209277452,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,42023,False,0.036171647,0.0166339090431884,112.0,75.0,-37.0,0.0062271280000003905,0.17215494776890836,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42025,False,0.00545691,0.005036997405751415,140.0,143.0,3.0,0.0008896904256171654,0.16303923385527072,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42027,False,0.003855893,0.00817548051615952,143.0,75.0,-68.0,0.0017054245841485747,0.4422904328902733,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42029,False,0.032049953,0.008618452772821738,142.0,81.0,-61.0,0.003802509536850885,0.11864321725685167,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42031,False,0.054550048,0.01662457703123489,74.0,73.0,-1.0,0.014763111213014683,0.27063424789313995,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42033,False,0.007012067,0.021957112269012112,201.0,74.0,-127.0,0.00010999275759555937,0.01568621029941091,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42035,False,0.005319555,0.006474732163668032,83.0,143.0,60.0,0.000988420429049914,0.18580885601331576,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,42039,False,0.026173324,0.00541667652565864,127.0,113.0,-14.0,0.0012688134531918908,0.04847735248269921,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42041,False,0.004459678,0.005428490770016611,141.0,144.0,3.0,0.004053799989796431,0.908989391116675,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42043,False,0.006256365,0.005888911114664931,140.0,140.0,0.0,0.005888911114664931,0.9412671918382209,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42045,False,0.001780368,0.012227428490840148,142.0,143.0,1.0,0.010328348668725867,5.801243714066905,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,42047,False,0.040032268,0.012489903352764434,107.0,74.0,-33.0,0.003198461777330446,0.07989709144958877,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42049,False,0.018704803,0.010519381837383499,117.0,74.0,-43.0,0.0037521694153544232,0.20059924797681233,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42051,False,0.002188204,0.004841174842235228,120.0,140.0,20.0,0.0015962996247642573,0.7295021966709947,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42053,False,0.243055556,0.01777385730251702,75.0,74.0,-1.0,0.012680955997197926,0.05217307600735498,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42055,False,0.003343969,0.00353166850298256,141.0,143.0,2.0,0.0006900187450482566,0.20634723140323868,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42057,False,0.002292383,0.005108650190657949,73.0,142.0,69.0,0.002310115336712214,1.0077353290057613,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42059,False,0.019612939,0.003648849864549857,140.0,138.0,-2.0,0.003307650497213824,0.16864634602768225,2.0,1.0,,,,,,,,,
peak,42,1,model_raw,42061,False,0.002758621,0.007198942978505828,141.0,75.0,-66.0,0.0007656358591841642,0.27754296773067566,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,42063,False,0.021062584,0.020925476419196808,73.0,75.0,2.0,0.01620893806918969,0.7695607561346552,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42065,False,0.018250474,0.02724948588800509,106.0,74.0,-32.0,0.0032723684344641395,0.17930320245184533,1.0,1.0,,,,,,,,,
peak,42,1,model_raw,42067,False,0.002987434,0.008775894146544257,133.0,78.0,-55.0,0.0003450433525048244,0.11549823443959745,3.0,1.0,,,,,,,,,
peak,42,1,model_raw,42069,False,0.002465556,0.0152802299593821,141.0,80.0,-61.0,0.004397892262658979,1.7837324573682283,2.0,1.0,,,,,,,,,
