fipsCode,timestamp_et,hour_idx,fold,horizon,target_timestamp,target_hour,actual,prediction,C1_prediction,historical_prediction,sse,historical_sse
18013,2026-03-14 21:00:00,93,1,1,2026-03-14 22:00:00,94,0.0,0.0015497484396521854,0.0012254205747026094,0.0015455287113833019,2.4017202262043832e-06,2.3886589977101295e-06
18013,2026-03-14 22:00:00,94,1,1,2026-03-14 23:00:00,95,0.0,0.0017113599879016435,0.0019227871255914314,0.0015042152178105655,2.9287530081907133e-06,2.262663421492887e-06
18013,2026-03-14 23:00:00,95,1,1,2026-03-15 00:00:00,96,0.0,0.0018144907036749993,0.002579705778441975,0.0023693461410874907,3.292376513722994e-06,5.613801136286183e-06
18013,2026-03-15 00:00:00,96,1,1,2026-03-15 01:00:00,97,0.0,0.0013261712878745117,0.001138374992633651,0.001910318683089227,1.758730284782741e-06,3.649317470959758e-06
18013,2026-03-15 01:00:00,97,1,1,2026-03-15 02:00:00,98,0.0,0.0013094304499213392,0.0,0.0020238371124206133,1.7146081031812008e-06,4.095916657611006e-06
18013,2026-03-15 02:00:00,98,1,1,2026-03-15 03:00:00,99,0.0,0.0,0.0,0.0014267002765541773,0.0,2.035473679119766e-06
18013,2026-03-15 03:00:00,99,1,1,2026-03-15 04:00:00,100,0.0,0.0,0.0,0.0015064586053918803,0.0,2.2694175297592488e-06
18013,2026-03-15 04:00:00,100,1,1,2026-03-15 05:00:00,101,0.0,0.0,0.0,0.0017244219929203972,0.0,2.9736312096675545e-06
18013,2026-03-15 05:00:00,101,1,1,2026-03-15 06:00:00,102,0.0,0.0,0.0,0.0017040515681680493,0.0,2.903791746975988e-06
18013,2026-03-15 06:00:00,102,1,1,2026-03-15 07:00:00,103,0.0,0.0010382966421166899,0.0010473719780112003,0.0018924186368198552,1.0780599170307935e-06,3.581248296983119e-06
18013,2026-03-15 07:00:00,103,1,1,2026-03-15 08:00:00,104,0.0003,0.0011602432156199477,0.0010343694948355753,0.0019810476229659237,7.40018390020148e-07,2.8259211106793827e-06
18013,2026-03-15 08:00:00,104,1,1,2026-03-15 09:00:00,105,0.0015,0.0014418711762119387,0.0011612960011373784,0.0021893522469110865,3.37896015498349e-09,4.752065203213635e-07
18013,2026-03-15 09:00:00,105,1,1,2026-03-15 10:00:00,106,0.0083,0.0033534210951442728,0.002486407714772608,0.003603718351878772,2.446864286196368e-05,2.2055061318480243e-05
18013,2026-03-15 10:00:00,106,1,1,2026-03-15 11:00:00,107,0.0539,0.009331750214054,0.008413894677794126,0.007181528949395415,0.0019863288889824765,0.002182615537306179
18013,2026-03-15 11:00:00,107,1,1,2026-03-15 12:00:00,108,0.1214,0.011762171979121527,0.012468993105056067,0.009148086925187652,0.012020453333135724,0.012600491988955227
18013,2026-03-15 12:00:00,108,1,1,2026-03-15 13:00:00,109,0.1379,0.013272016675004676,0.014493425484255695,0.0104785792420998,0.01553213422765531,0.01623621846796184
18013,2026-03-15 13:00:00,109,1,1,2026-03-15 14:00:00,110,0.1182,0.013281657256129512,0.012623378161804555,0.00981251126818115,0.011007858644120282,0.011747847713590158
18013,2026-03-15 14:00:00,110,1,1,2026-03-15 15:00:00,111,0.1161,0.012697031998546542,0.011465390627462504,0.008982074785139123,0.010692173791509609,0.011474249902336526
18013,2026-03-15 15:00:00,111,1,1,2026-03-15 16:00:00,112,0.1087,0.011359512007791546,0.011287007140085056,0.008896542423375687,0.009475170602561278,0.00996073014424905
18013,2026-03-15 16:00:00,112,1,1,2026-03-15 17:00:00,113,0.0835,0.009264881281953713,0.008283648377621772,0.007564815846078058,0.005510852851082427,0.005766152192490039
18013,2026-03-15 17:00:00,113,1,1,2026-03-15 18:00:00,114,0.0834,0.008437350510838184,0.006946519325414246,0.007276641688089255,0.005619398818434932,0.0057947656806835515
18013,2026-03-15 18:00:00,114,1,1,2026-03-15 19:00:00,115,0.1168,0.007356162766252944,0.006294175377640663,0.006370384369184217,0.011977953508446918,0.012194700008369714
18013,2026-03-15 19:00:00,115,1,1,2026-03-15 20:00:00,116,0.0684,0.006192526801348347,0.005555254897647315,0.005586435844983848,0.0038697697217609643,0.0039455438418563304
18013,2026-03-15 20:00:00,116,1,1,2026-03-15 21:00:00,117,0.0515,0.0057967901819037685,0.005943325737278826,0.005464554211286428,0.0020887833876769278,0.0021192622689655857
18013,2026-03-15 21:00:00,117,1,1,2026-03-15 22:00:00,118,0.0457,0.005412945474468694,0.00587169290803145,0.005794645540785788,0.0016230467623431321,0.0015924373145155277
18013,2026-03-15 22:00:00,118,1,1,2026-03-15 23:00:00,119,0.0523,0.006118013483304837,0.005845985285721031,0.005755052919427673,0.0021327758786282135,0.0021664320987332788
18013,2026-03-15 23:00:00,119,1,1,2026-03-16 00:00:00,120,0.0532,0.009027910823500948,0.013032245740356559,0.007501588390308035,0.0019511734622165845,0.0020883448236488295
18013,2026-03-16 00:00:00,120,1,1,2026-03-16 01:00:00,121,0.0459,0.010150306597024915,0.013946339924080146,0.00770600582802285,0.0012780405784067206,0.0014587811908090245
18013,2026-03-16 01:00:00,121,1,1,2026-03-16 02:00:00,122,0.0498,0.00883790728346061,0.013950826385301564,0.007507358716889133,0.0016778930397183692,0.0017886675067018936
18013,2026-03-16 02:00:00,122,1,1,2026-03-16 03:00:00,123,0.0733,0.008776420687797458,0.016338549396563658,0.007343384051268576,0.004163292287258091,0.004350275187408452
18013,2026-03-16 03:00:00,123,1,1,2026-03-16 04:00:00,124,0.0774,0.008143878136339601,0.013994640867310618,0.006476293078183137,0.00479641041559418,0.005030172203531773
18013,2026-03-16 04:00:00,124,1,1,2026-03-16 05:00:00,125,0.0715,0.008674051460507677,0.013598873281520077,0.006811754511023068,0.003947099809886937,0.004184569104442142
18013,2026-03-16 05:00:00,125,1,1,2026-03-16 06:00:00,126,0.0474,0.007083560880908281,0.007462708469610008,0.005338455442354138,0.001625415263243429,0.001769173530574828
18013,2026-03-16 06:00:00,126,1,1,2026-03-16 07:00:00,127,0.0451,0.00820496400447546,0.009804909211923975,0.0063553463545365655,0.0013612436811110517,0.0015011481861069232
18013,2026-03-16 07:00:00,127,1,1,2026-03-16 08:00:00,128,0.042,0.009577086520378343,0.009345554298560906,0.007599337709336141,0.0010512453185070319,0.0011834055660363025
18013,2026-03-16 08:00:00,128,1,1,2026-03-16 09:00:00,129,0.0394,0.011232964082903113,0.011500822681614472,0.008442576447014453,0.000793381912355026,0.0009583620730389441
18013,2026-03-16 09:00:00,129,1,1,2026-03-16 10:00:00,130,0.0302,0.010504010841483726,0.011808329944660937,0.008250497875559728,0.00038793198893239056,0.0004817806435108081
18013,2026-03-16 10:00:00,130,1,1,2026-03-16 11:00:00,131,0.0227,0.010069627464130614,0.009340762062946914,0.007995059849109015,0.0001595263103948437,0.00021623526484128584
18013,2026-03-16 11:00:00,131,1,1,2026-03-16 12:00:00,132,0.0248,0.011435205630653441,0.011471913409933397,0.009448043007066195,0.00017861772853491745,0.00023568258351288916
18013,2026-03-16 12:00:00,132,1,1,2026-03-16 13:00:00,133,0.0194,0.011369516883761576,0.009578828603091841,0.009013585163392445,6.44886590801904e-05,0.00010787761315810156
18013,2026-03-16 13:00:00,133,1,1,2026-03-16 14:00:00,134,0.0126,0.01015492295846483,0.006658702338192837,0.008746842218366283,5.978401739042379e-06,1.4846824890164469e-05
18013,2026-03-16 14:00:00,134,1,1,2026-03-16 15:00:00,135,0.0081,0.010262836213659192,0.007799685281048012,0.009052435171813525,4.677860487115632e-06,9.071327565074588e-07
18013,2026-03-16 15:00:00,135,1,1,2026-03-16 16:00:00,136,0.0055,0.010712629404555434,0.006800595504868135,0.008949520545211058,2.717150530923594e-05,1.1899191991833194e-05
18013,2026-03-16 16:00:00,136,1,1,2026-03-16 17:00:00,137,0.0069,0.010830062772213446,0.006831367261026555,0.009074081367572972,1.5445393393538033e-05,4.726629792827962e-06
18013,2026-03-16 17:00:00,137,1,1,2026-03-16 18:00:00,138,0.0027,0.010757934439370318,0.008990209732941802,0.009533527912100267,6.493030742919022e-05,4.669710372545343e-05
18013,2026-03-16 18:00:00,138,1,1,2026-03-16 19:00:00,139,0.001,0.011434121241051769,0.011330683096954931,0.010297247756387325,0.00010887088607296773,8.643881584364916e-05
18013,2026-03-16 19:00:00,139,1,1,2026-03-16 20:00:00,140,0.0015,0.013215008113335848,0.012086371779386772,0.01067856253190797,0.00013724141509552476,8.424601015214485e-05
18013,2026-03-16 20:00:00,140,1,1,2026-03-16 21:00:00,141,0.0037,0.012233558029504564,0.010617224106022099,0.01030803202450124,7.282161264292181e-05,4.3666087236833946e-05
18013,2026-03-16 21:00:00,141,1,1,2026-03-16 22:00:00,142,0.0036,0.014442460052963537,0.013609919626229958,0.011220404152111438,0.00011755894000011009,5.8070559441517246e-05
18013,2026-03-16 22:00:00,142,1,1,2026-03-16 23:00:00,143,0.0004,0.016290577387928933,0.02459403667698945,0.012881096478152198,0.00025251044972175827,0.00015577776929694322
18013,2026-03-16 23:00:00,143,1,1,2026-03-17 00:00:00,144,0.001,0.014569563222115082,0.0176244959243346,0.011298945831026079,0.00018413304603897827,0.00010606828523040943
18013,2026-03-17 00:00:00,144,1,1,2026-03-17 01:00:00,145,0.0035,0.012601814901482681,0.0117952591072262,0.00928915583995603,8.28430345008522e-05,3.351432533929702e-05
18013,2026-03-17 01:00:00,145,1,1,2026-03-17 02:00:00,146,0.0012,0.012274167817986823,0.014501703842351317,0.009705815685681497,0.00012263719286093505,7.23489004787854e-05
18013,2026-03-17 02:00:00,146,1,1,2026-03-17 03:00:00,147,0.0028,0.011447371792469805,0.011240284304473831,0.0091494292311907,7.477703891720243e-05,4.031525156189893e-05
18013,2026-03-17 03:00:00,147,1,1,2026-03-17 04:00:00,148,0.0123,0.01384677663654325,0.014358040263273834,0.011633632347368023,2.3925179633560495e-06,4.4404584847425156e-07
18013,2026-03-17 04:00:00,148,1,1,2026-03-17 05:00:00,149,0.0133,0.013050093553638594,0.01411560093902134,0.010997094906557084,6.245323193298608e-08,5.303371869405325e-06
18013,2026-03-17 05:00:00,149,1,1,2026-03-17 06:00:00,150,0.011,0.012976567145920982,0.013512080010721397,0.010706523617056854,3.906817682334217e-06,8.612838734539152e-08
18013,2026-03-17 06:00:00,150,1,1,2026-03-17 07:00:00,151,0.002,0.012947888293332438,0.013113206186411944,0.011020209226147533,0.00011985625808328543,8.136417448347707e-05
18013,2026-03-17 07:00:00,151,1,1,2026-03-17 08:00:00,152,0.002,0.012171361336819285,0.014288493162494436,0.010593149015864708,0.00010345659144414219,7.384221000885661e-05
18013,2026-03-17 08:00:00,152,1,1,2026-03-17 09:00:00,153,0.0028,0.011448080064070524,0.014132501394057825,0.009870887959407073,7.478928879457403e-05,4.999745653448792e-05
18013,2026-03-17 09:00:00,153,1,1,2026-03-17 10:00:00,154,0.0019,0.011028451842404,0.012487070427302708,0.009569679069305908,8.332863303908898e-05,5.8823977026149135e-05
18013,2026-03-17 10:00:00,154,1,1,2026-03-17 11:00:00,155,0.001,0.012550734512527615,0.017056118390373933,0.010986342875768412,0.00013341946777889653,9.97270440324105e-05
18013,2026-03-17 11:00:00,155,1,1,2026-03-17 12:00:00,156,0.0001,0.012208733346537583,0.017796209080122454,0.01075177611251052,0.00014662142325755126,0.00011346033435104972
18013,2026-03-17 12:00:00,156,1,1,2026-03-17 13:00:00,157,0.0008,0.011702280210664374,0.016130412576570757,0.010445189812223388,0.00011885971379184401,9.302968651381783e-05
18013,2026-03-17 13:00:00,157,1,1,2026-03-17 14:00:00,158,0.0015,0.009906705307149297,0.01402405925826037,0.009029508057493805,7.067269412125217e-05,5.669349158786414e-05
18013,2026-03-17 14:00:00,158,1,1,2026-03-17 15:00:00,159,0.0004,0.006155383848734666,0.010216529749349855,0.005940682739885146,3.3124443246275854e-05,3.069916522406117e-05
18013,2026-03-17 15:00:00,159,1,1,2026-03-17 16:00:00,160,0.0003,0.005335501230089303,0.009815137601445144,0.005360240808341053,2.5356272638230882e-05,2.560603703840011e-05
18013,2026-03-17 16:00:00,160,1,1,2026-03-17 17:00:00,161,0.0004,0.00397372866293842,0.008730647066682593,0.004336941486764686,1.2771536556307623e-05,1.5499508270208936e-05
18013,2026-03-17 17:00:00,161,1,1,2026-03-17 18:00:00,162,0.0004,0.0025612832961461316,0.006057196713890589,0.003104271631131915,4.671145486200286e-06,7.3130850549448675e-06
18013,2026-03-17 18:00:00,162,1,1,2026-03-17 19:00:00,163,0.0003,0.0,0.0026955735562009847,0.0017967186446048223,8.999999999999999e-08,2.240166701107697e-06
18013,2026-03-17 19:00:00,163,1,1,2026-03-17 20:00:00,164,0.0002,0.0,0.0,0.0013262950181693186,4e-08,1.2685404679530255e-06
18013,2026-03-17 20:00:00,164,1,1,2026-03-17 21:00:00,165,0.0003,0.0,0.0023252461218875556,0.0014312730727157933,8.999999999999999e-08,1.2797787650518327e-06
18013,2026-03-17 21:00:00,165,1,1,2026-03-17 22:00:00,166,0.0003,0.0,0.00150168465112167,0.0013377237749251161,8.999999999999999e-08,1.0768706330448331e-06
18013,2026-03-17 22:00:00,166,1,1,2026-03-17 23:00:00,167,0.0002,0.0,0.002528134226367751,0.0017019130860687617,4e-08,2.2557429181045915e-06
18013,2026-03-17 23:00:00,167,1,1,2026-03-18 00:00:00,168,0.0002,0.0,0.0031277037479330405,0.0019467793894151634,4e-08,3.0512382352856106e-06
18013,2026-03-18 00:00:00,168,1,1,2026-03-18 01:00:00,169,0.0001,0.0,0.0,0.0010334866915728904,1e-08,8.713974033437006e-07
18013,2026-03-18 01:00:00,169,1,1,2026-03-18 02:00:00,170,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 02:00:00,170,1,1,2026-03-18 03:00:00,171,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 03:00:00,171,1,1,2026-03-18 04:00:00,172,0.0,0.0,0.0,0.0010231439240013785,0.0,1.0468234892209384e-06
18013,2026-03-18 04:00:00,172,1,1,2026-03-18 05:00:00,173,0.0,0.0,0.0,0.0012324520196104808,0.0,1.5189379806419528e-06
18013,2026-03-18 05:00:00,173,1,1,2026-03-18 06:00:00,174,0.0,0.0,0.0,0.0010402150951006955,0.0,1.082047444075349e-06
18013,2026-03-18 06:00:00,174,1,1,2026-03-18 07:00:00,175,0.0,0.0,0.0,0.0010666177751167305,0.0,1.1376734781949644e-06
18013,2026-03-18 07:00:00,175,1,1,2026-03-18 08:00:00,176,0.0,0.0,0.0,0.0011123832633928915,0.0,1.237396524676619e-06
18013,2026-03-18 08:00:00,176,1,1,2026-03-18 09:00:00,177,0.0001,0.0,0.0,0.0010372193921893004,1e-08,8.783801890956815e-07
18013,2026-03-18 09:00:00,177,1,1,2026-03-18 10:00:00,178,0.0001,0.0,0.0,0.0011027825278292975,1e-08,1.0055727981197158e-06
18013,2026-03-18 10:00:00,178,1,1,2026-03-18 11:00:00,179,0.0001,0.0,0.0,0.0010776448063811765,1e-08,9.557893674440878e-07
18013,2026-03-18 11:00:00,179,1,1,2026-03-18 12:00:00,180,0.0001,0.0,0.0,0.0011016143595340303,1e-08,1.0032313252247655e-06
18013,2026-03-18 12:00:00,180,1,1,2026-03-18 13:00:00,181,0.0001,0.0,0.0,0.0010482067364237218,1e-08,8.990960149993253e-07
18013,2026-03-18 13:00:00,181,1,1,2026-03-18 14:00:00,182,0.0001,0.0,0.0,0.0010051567201829791,1e-08,8.193086880924079e-07
18013,2026-03-18 14:00:00,182,1,1,2026-03-18 15:00:00,183,0.0001,0.0,0.0,0.001051779084072759,1e-08,9.0588342487838e-07
18013,2026-03-18 15:00:00,183,1,1,2026-03-18 16:00:00,184,0.0001,0.0,0.0,0.001035955752615302,1e-08,8.760131708536763e-07
18013,2026-03-18 16:00:00,184,1,1,2026-03-18 17:00:00,185,0.0,0.0,0.0,0.0010989739413753742,0.0,1.2077437238221245e-06
18013,2026-03-18 17:00:00,185,1,1,2026-03-18 18:00:00,186,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 18:00:00,186,1,1,2026-03-18 19:00:00,187,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 19:00:00,187,1,1,2026-03-18 20:00:00,188,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 20:00:00,188,1,1,2026-03-18 21:00:00,189,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 21:00:00,189,1,1,2026-03-18 22:00:00,190,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 22:00:00,190,1,1,2026-03-18 23:00:00,191,0.0,0.0,0.0,0.0010667853338917335,0.0,1.1380309486064974e-06
18013,2026-03-18 23:00:00,191,1,1,2026-03-19 00:00:00,192,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 00:00:00,192,1,1,2026-03-19 01:00:00,193,0.0,0.0,0.0,0.001030452042629048,0.0,1.0618314121583771e-06
18013,2026-03-19 01:00:00,193,1,1,2026-03-19 02:00:00,194,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 02:00:00,194,1,1,2026-03-19 03:00:00,195,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 03:00:00,195,1,1,2026-03-19 04:00:00,196,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 04:00:00,196,1,1,2026-03-19 05:00:00,197,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 05:00:00,197,1,1,2026-03-19 06:00:00,198,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 06:00:00,198,1,1,2026-03-19 07:00:00,199,0.0,0.0,0.0,0.0010206983228449214,0.0,1.0418250662584353e-06
18013,2026-03-19 07:00:00,199,1,1,2026-03-19 08:00:00,200,0.0,0.0,0.0,0.001008543871807513,0.0,1.0171607413604894e-06
18013,2026-03-19 08:00:00,200,1,1,2026-03-19 09:00:00,201,0.0,0.0,0.0,0.0010429540446202778,0.0,1.0877531391897963e-06
18013,2026-03-19 09:00:00,201,1,1,2026-03-19 10:00:00,202,0.0001,0.0,0.0,0.0010500384750283262,1e-08,9.025731040341476e-07
18013,2026-03-19 10:00:00,202,1,1,2026-03-19 11:00:00,203,0.0001,0.0,0.0,0.001084949540773049,1e-08,9.7012559786904e-07
18013,2026-03-19 11:00:00,203,1,1,2026-03-19 12:00:00,204,0.0,0.0,0.0,0.0011667106068066738,0.0,1.3612136400351969e-06
18013,2026-03-19 12:00:00,204,1,1,2026-03-19 13:00:00,205,0.0,0.0,0.0,0.0010366707509947637,0.0,1.0746862459680475e-06
18013,2026-03-19 13:00:00,205,1,1,2026-03-19 14:00:00,206,0.0,0.0,0.0010552314556706657,0.001446588866544721,0.0,2.0926193488111403e-06
18013,2026-03-19 14:00:00,206,1,1,2026-03-19 15:00:00,207,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 15:00:00,207,1,1,2026-03-19 16:00:00,208,0.0,0.0,0.0,0.0010167618513457868,0.0,1.0338046623521117e-06
18013,2026-03-19 16:00:00,208,1,1,2026-03-19 17:00:00,209,0.0,0.0,0.0,0.0010397389372348111,0.0,1.0810570576021747e-06
18013,2026-03-19 17:00:00,209,1,1,2026-03-19 18:00:00,210,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 18:00:00,210,1,1,2026-03-19 19:00:00,211,0.0,0.0,0.0,0.0010057650565171467,0.0,1.0115633489109393e-06
18013,2026-03-19 19:00:00,211,1,1,2026-03-19 20:00:00,212,0.0,0.0,0.0,0.0010078584719886853,0.0,1.0157786995593674e-06
18013,2026-03-19 20:00:00,212,1,1,2026-03-19 21:00:00,213,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 21:00:00,213,1,1,2026-03-19 22:00:00,214,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 22:00:00,214,1,1,2026-03-19 23:00:00,215,0.0,0.0,0.0,0.0010216090214405214,0.0,1.0436849926886596e-06
39115,2026-03-14 00:00:00,72,2,1,2026-03-14 01:00:00,73,0.0388,0.05027565384589613,0.05027565384589613,0.05036385182944528,0.00013169063119083057,0.00013372266913336486
39115,2026-03-14 01:00:00,73,2,1,2026-03-14 02:00:00,74,0.0403,0.049459046769490984,0.049459046769490984,0.04958791066438653,8.38881377257232e-05,8.626528450962501e-05
39115,2026-03-14 02:00:00,74,2,1,2026-03-14 03:00:00,75,0.0452,0.048302053896386365,0.048302053896386365,0.04841601954898453,9.62273837608585e-06,1.0342781739450673e-05
39115,2026-03-14 03:00:00,75,2,1,2026-03-14 04:00:00,76,0.0403,0.046125735540730003,0.046125735540730003,0.046195405692627776,3.393919459052468e-05,3.4755808280667964e-05
39115,2026-03-14 04:00:00,76,2,1,2026-03-14 05:00:00,77,0.0381,0.04480461191817748,0.04480461191817748,0.044779229113220985,4.495182097336748e-05,4.461210154689876e-05
39115,2026-03-14 05:00:00,77,2,1,2026-03-14 06:00:00,78,0.0382,0.03712089028665992,0.043145212368964,0.037555826560669525,1.1644777734249016e-06,4.1495941993885017e-07
39115,2026-03-14 06:00:00,78,2,1,2026-03-14 07:00:00,79,0.0381,0.03655696455583084,0.04099042248162188,0.03669757389477203,2.3809583819623318e-06,1.9667989806248944e-06
39115,2026-03-14 07:00:00,79,2,1,2026-03-14 08:00:00,80,0.0363,0.0357763457872359,0.03966008797785462,0.035551403846732894,2.742137345455855e-07,5.603962006863063e-07
39115,2026-03-14 08:00:00,80,2,1,2026-03-14 09:00:00,81,0.0241,0.03328005281224284,0.038045171247444345,0.0327118168589079,8.427336963556768e-05,7.416338961137035e-05
39115,2026-03-14 09:00:00,81,2,1,2026-03-14 10:00:00,82,0.0222,0.02966692978411207,0.03219495692097004,0.02912544405904937,5.575504040085989e-05,4.79617754150222e-05
39115,2026-03-14 10:00:00,82,2,1,2026-03-14 11:00:00,83,0.0219,0.026153073263639318,0.02810110593154441,0.02595030280561746,1.8088632185883602e-05,1.640495281719267e-05
39115,2026-03-14 11:00:00,83,2,1,2026-03-14 12:00:00,84,0.0202,0.024333326983086424,0.02545488521932795,0.023973651972251167,1.708439194911032e-05,1.4240449207675129e-05
39115,2026-03-14 12:00:00,84,2,1,2026-03-14 13:00:00,85,0.0178,0.01921613599392788,0.019836744254208175,0.018748791157554456,2.0054411532981043e-06,9.002046606535255e-07
39115,2026-03-14 13:00:00,85,2,1,2026-03-14 14:00:00,86,0.0166,0.017213096365154217,0.01873810481281591,0.016754472900279736,3.758871529653122e-07,2.3861876920833084e-08
39115,2026-03-14 14:00:00,86,2,1,2026-03-14 15:00:00,87,0.0165,0.01458118482937389,0.016128387993715746,0.014294179306374263,3.6818516590249124e-06,4.865644932427529e-06
39115,2026-03-14 15:00:00,87,2,1,2026-03-14 16:00:00,88,0.0163,0.012292527644644159,0.012809635620514327,0.01197832277856949,1.6059834678941283e-05,1.8676894006231324e-05
39115,2026-03-14 16:00:00,88,2,1,2026-03-14 17:00:00,89,0.0162,0.010660955655801798,0.011668899702467784,0.010304823117874057,3.068101224699408e-05,3.4753110471552144e-05
39115,2026-03-14 17:00:00,89,2,1,2026-03-14 18:00:00,90,0.0161,0.009327215746998335,0.01005855789307595,0.0089493640488468,4.587060653770733e-05,5.1131594505924635e-05
39115,2026-03-14 18:00:00,90,2,1,2026-03-14 19:00:00,91,0.0158,0.00801823558861278,0.008652733499273894,0.007945355466050984,6.05558573543327e-05,6.169544075469519e-05
39115,2026-03-14 19:00:00,91,2,1,2026-03-14 20:00:00,92,0.0112,0.00692878262413115,0.00848824080609048,0.00683271109514247,1.8243297871923983e-05,1.907321237849168e-05
39115,2026-03-14 20:00:00,92,2,1,2026-03-14 21:00:00,93,0.0107,0.007257268004730682,0.009652741832521712,0.007073935316109463,1.1852403591251056e-05,1.3148345091758175e-05
