fipsCode,timestamp_et,hour_idx,fold,actual_osi_target_t01h,pred_F0_v18_rule_osi_target_t01h,pred_F1_v18_rule_osi_target_t01h,pred_F2_v18_rule_osi_target_t01h,official_P,p71,F0_pred_P,F0_a_P_contribution,F0_b_P_contribution,F1_pred_P,F1_a_P_contribution,F1_b_P_contribution,F2_pred_P,F2_a_P_contribution,F2_b_P_contribution
18013,2026-03-14 10:00:00,82,1,0.0001,0.004223091058497373,0.004200105808380861,0.004031962416112165,9.36e-05,0.000187248,0.00100286161642651,6.37386571930663e-05,0.0009391229592334436,0.0008879353658439526,3.6376177425159226e-05,0.0008515591884187934,4.721840450046853e-05,4.721840450046853e-05,0.0
18013,2026-03-14 11:00:00,83,1,0.0,0.0035743358006950147,0.003468232474739496,0.003467695239886008,0.0,0.000187248,0.0005604345529808758,3.537315501753098e-05,0.0005250613979633448,2.9917923203281104e-05,2.9917923203281104e-05,0.0,2.7231748935841404e-05,2.7231748935841404e-05,0.0
18013,2026-03-14 12:00:00,84,1,0.0,0.0031618471544290192,0.0031701394192730228,0.003082157517413545,0.0,0.000187248,0.00042718387395894697,3.639368978991276e-05,0.0003907901841690342,0.0004686451981789641,3.308332060646628e-05,0.0004355618775724978,2.8735688881573372e-05,2.8735688881573372e-05,0.0
18013,2026-03-14 13:00:00,85,1,0.0,0.0033948653727994983,0.003400748674855008,0.0033152104367523486,0.0,0.000187248,0.00042479674414554436,3.400655997651013e-05,0.0003907901841690342,0.0004542132544230927,3.0389033852826382e-05,0.0004238242205702663,2.6522063909796872e-05,2.6522063909796872e-05,0.0
18013,2026-03-14 14:00:00,86,1,0.0,0.002973888773696835,0.002979678291536416,0.00289375417685361,0.0,0.000187248,0.00042642035386625027,3.563016969721608e-05,0.0003907901841690342,0.00045536794306415664,3.15437224938903e-05,0.0004238242205702663,2.574736965012631e-05,2.574736965012631e-05,0.0
18013,2026-03-14 15:00:00,87,1,0.0,0.0031154475921234665,0.003110553655701887,0.00305347468335139,0.0,0.000187248,0.00034795971515359304,4.589277509934175e-05,0.00030206694005425127,0.00032349003304569537,3.0204054914087736e-05,0.0002932859781316076,3.8095171293207666e-05,3.8095171293207666e-05,0.0
18013,2026-03-14 16:00:00,88,1,0.0,0.003315964843972348,0.003260415961777525,0.0034734620183790397,0.0,0.000187248,0.00044439558995451795,4.149110452726945e-05,0.0004029044854272485,0.00016665117898040287,3.453833235478094e-05,0.00013211284662562194,0.001231881461987976,4.5273342726531906e-05,0.0011866081192614443
18013,2026-03-14 17:00:00,89,1,0.0,0.003058587958153128,0.002975248918603463,0.0031694720910396598,0.0,0.000187248,0.0004506268341750594,3.9080475105596004e-05,0.0004115463590694634,3.393163642673763e-05,3.393163642673763e-05,0.0,0.0010050474986077196,4.543121331985448e-05,0.000959616285287865
18013,2026-03-14 18:00:00,90,1,0.0,0.0023743179969182193,0.0023480594187563035,0.002499605105670436,0.0,0.000187248,0.00044817581012064807,3.662945105118469e-05,0.0004115463590694634,0.0003168829193110684,3.60598577687643e-05,0.0002808230615423041,0.001074611353881731,3.74714186510995e-05,0.0010371399352306315
18013,2026-03-14 19:00:00,91,1,0.0,0.0016833700498229325,0.0016835660591319036,0.0016821993455188855,0.0,0.000187248,2.6810658588897613e-05,2.6810658588897613e-05,0.0,2.7790705133754717e-05,2.7790705133754717e-05,0.0,2.0957137068663006e-05,2.0957137068663006e-05,0.0
18013,2026-03-14 20:00:00,92,1,0.0,0.0016586355105540278,0.0016577914256392014,0.0016571621731354157,0.0,0.000187248,2.4888209497867004e-05,2.4888209497867004e-05,0.0,2.0667784923734717e-05,2.0667784923734717e-05,0.0,1.7521522404806825e-05,1.7521522404806825e-05,0.0
18013,2026-03-14 21:00:00,93,1,0.0,0.0012801781192508296,0.0012806545167046593,0.0012790301040046343,0.0,0.000187248,2.030894696659017e-05,2.030894696659017e-05,0.0,2.2690934235738346e-05,2.2690934235738346e-05,0.0,1.4568870735614442e-05,1.4568870735614442e-05,0.0
18013,2026-03-14 22:00:00,94,1,0.0,0.0011868657010469757,0.0011877170096582566,0.0011855865257574113,0.0,0.000187248,1.7516041652313268e-05,1.7516041652313268e-05,0.0,2.1772584708717585e-05,2.1772584708717585e-05,0.0,1.1120165204490862e-05,1.1120165204490862e-05,0.0
18013,2026-03-14 23:00:00,95,1,0.0,0.0013536908778103694,0.0013318177421921663,0.0015416949815988588,0.0,0.000187248,0.00026330165827563557,1.6954593072791958e-05,0.0002463470652028436,9.925314113911436e-05,2.0187097338267026e-05,7.906604380084733e-05,0.001673332436689307,9.246585342033137e-06,0.0016640858513472738
18013,2026-03-15 00:00:00,96,1,0.0,0.0012753534492917205,0.0012755948044907205,0.0012741216596138171,0.0,0.000187248,1.9028875313303892e-05,1.9028875313303892e-05,0.0,2.08390393058048e-05,2.08390393058048e-05,0.0,9.790452729030056e-06,9.790452729030056e-06,0.0
18013,2026-03-15 01:00:00,97,1,0.0,0.0013121895410403554,0.0013119289909224363,0.0013107848469757857,0.0,0.000187248,2.0693183392621916e-05,2.0693183392621916e-05,0.0,1.8739057508228456e-05,1.8739057508228456e-05,0.0,1.0157977908350423e-05,1.0157977908350423e-05,0.0
18013,2026-03-15 02:00:00,98,1,0.0,0.0,0.0,0.0,0.0,0.000187248,2.1299475950317478e-05,2.1299475950317478e-05,0.0,1.786095542827707e-05,1.786095542827707e-05,0.0,8.764158751699421e-06,8.764158751699421e-06,0.0
18013,2026-03-15 03:00:00,99,1,0.0,0.0,0.0,0.0,0.0,0.000187248,1.95665859864324e-05,1.95665859864324e-05,0.0,1.8403901752256887e-05,1.8403901752256887e-05,0.0,9.007131078988796e-06,9.007131078988796e-06,0.0
18013,2026-03-15 04:00:00,100,1,0.0,0.0,0.0,0.0,0.0,0.000187248,2.0735361056809807e-05,2.0735361056809807e-05,0.0,1.780205982207127e-05,1.780205982207127e-05,0.0,6.133669286156384e-06,6.133669286156384e-06,0.0
18013,2026-03-15 05:00:00,101,1,0.0,0.0,0.0,0.0,0.0,0.000187248,0.00014855467443084962,1.774275379832236e-05,0.00013081192063252726,2.1911985987474925e-05,2.1911985987474925e-05,0.0,9.778285883159163e-06,9.778285883159163e-06,0.0
18013,2026-03-15 06:00:00,102,1,0.0,0.0,0.0,0.0,0.0,0.000187248,4.8387642474712194e-05,2.0064137981808287e-05,2.8323504492903907e-05,2.2583766569419395e-05,2.2583766569419395e-05,0.0,9.83436688725804e-06,9.83436688725804e-06,0.0
18013,2026-03-15 07:00:00,103,1,0.0003,0.001064608588361693,0.0,0.0,0.0,0.000187248,0.000591732555784383,2.2236176639434598e-05,0.0005694963791449485,2.5234943167074547e-05,2.5234943167074547e-05,0.0,5.928872063695491e-06,5.928872063695491e-06,0.0
18013,2026-03-15 08:00:00,104,1,0.0015,0.0013551751978965977,0.0012767332076720574,0.0015630141155166897,0.002902894,0.000187248,0.0006152681594946569,1.974966447114853e-05,0.0005955184950235084,2.6953232810604993e-05,2.6953232810604993e-05,0.0,0.0021740600416453484,6.345183051174342e-06,0.002167714858594174
18013,2026-03-15 09:00:00,105,1,0.0083,0.004183186927967167,0.004021614341549094,0.004021838827253194,0.0,0.000187248,0.008570918189131865,1.5409720782624383e-05,0.008555508468349241,0.007359123790996321,2.1018344442321034e-05,0.007338105446554,0.007360807433777061,4.95872350847797e-06,0.0073558487102685826
18013,2026-03-15 10:00:00,106,1,0.0539,0.009917611718719362,0.009677811514301348,0.009733765335450126,0.068171177,0.000187248,0.01641737360198489,2.1894473989456148e-05,0.016395479127995435,0.014618872068849783,2.504962878428548e-05,0.014593822440065497,0.01503852572746562,1.1932980508508965e-05,0.01502659274695711
18013,2026-03-15 11:00:00,107,1,0.1214,0.013105451664736312,0.012317809306678732,0.01220550886259034,0.204045323,0.000187248,0.028376678330920616,2.2896147572727535e-05,0.02835378218334789,0.022469360645488757,2.643374277639002e-05,0.02244292690271237,0.02162710731482581,1.3901387513879797e-05,0.021613205927311932
18013,2026-03-15 12:00:00,108,1,0.1379,0.014957923819623745,0.014510264683136407,0.014636342634157966,0.242625714,0.000187248,0.034145535994726604,2.6339739329746858e-05,0.03411919625539686,0.030788092471071567,2.8231373892479218e-05,0.030759861097179087,0.03173367710373326,1.581683145864781e-05,0.03171786027227461
18013,2026-03-15 13:00:00,109,1,0.1182,0.012926596159862021,0.012543157039786021,0.012496854089070794,0.211817586,0.000187248,0.017026540441175426,3.0515021772901548e-05,0.016996025419402525,0.014150747040605429,3.0328885833641207e-05,0.014120418154771788,0.013803474910241226,1.6391685154021415e-05,0.013787083225087204
18013,2026-03-15 14:00:00,110,1,0.1161,0.013100634329616612,0.012385416373513165,0.012445078779882511,0.199925087,0.000187248,0.021732120451683976,3.1971252304587056e-05,0.02170014919937939,0.01636798578090811,3.312435268869736e-05,0.016334861428219414,0.0168154538286782,2.165180969562248e-05,0.016793802018982576
18013,2026-03-15 15:00:00,111,1,0.1087,0.01172874812369554,0.011381650576997863,0.011121301790400598,0.166963199,0.000187248,0.019273300894021992,3.236292904986454e-05,0.019240937964972126,0.016670069293789405,2.734565471367707e-05,0.016642723639075728,0.014717453394309908,1.9306403510890247e-05,0.014698146990799018
18013,2026-03-15 16:00:00,112,1,0.0835,0.009471225424302381,0.009579617532116733,0.009562114003556813,0.101039423,0.000187248,0.010851217597030715,3.840896312848449e-05,0.01081280863390223,0.011664158405638354,3.62948306491289e-05,0.011627863574989225,0.011532881941438942,2.2169619569591602e-05,0.011510712321869352
18013,2026-03-15 17:00:00,113,1,0.0834,0.009149158182149592,0.009120396400521003,0.009495468421294227,0.083434779,0.000187248,0.011044155747954544,3.242016533003552e-05,0.011011735582624508,0.010828442385740124,2.520231541789445e-05,0.01080324007032223,0.013641482541539312,2.057478328158725e-05,0.013620907758257724
18013,2026-03-15 18:00:00,114,1,0.1168,0.007918187920573605,0.00794945859151244,0.007774872052151709,0.177170147,0.000187248,0.009876676274938987,1.411058853327867e-05,0.009862565686405709,0.010111206306980237,9.939596902234318e-06,0.010101266710078003,0.00880180726177476,6.613930686392397e-06,0.008795193331088368
18013,2026-03-15 19:00:00,115,1,0.0684,0.006485745953697434,0.006424408449460068,0.006339567845080529,0.069575803,0.000187248,0.008337431310970277,1.5767036694917334e-05,0.008321664274275359,0.007877400029190029,1.2298912916396492e-05,0.007865101116273632,0.007241095496343484,5.714570662106645e-06,0.0072353809256813775
18013,2026-03-15 20:00:00,116,1,0.0515,0.006045573456515516,0.005822227790464865,0.005769103135396071,0.069482161,0.000187248,0.009713964489445115,1.8382216412653946e-05,0.00969558227303246,0.008038871994065229,1.3844845895357027e-05,0.008025027148169873,0.007640437081049275,8.172770046914855e-06,0.00763226431100236
18013,2026-03-15 21:00:00,117,1,0.0457,0.005812018132021657,0.005667544858434221,0.005742189036813392,0.052439367,0.000187248,0.00906763789149967,1.1743196050041972e-05,0.009055894695449627,0.007984088339593902,1.0516036778774315e-05,0.007973572302815127,0.008543919677437674,5.378326663264078e-06,0.00853854135077441
18013,2026-03-15 22:00:00,118,1,0.0523,0.00603892641813013,0.00605398034988915,0.0060187165858345175,0.071542279,0.000187248,0.008820536281267905,2.2891305681818235e-05,0.008797644975586086,0.008933440769460555,1.664690405854274e-05,0.008916793865402013,0.008668962539050813,9.663045502847726e-06,0.008659299493547965
18013,2026-03-15 23:00:00,119,1,0.0532,0.008449013082039894,0.008143512846542947,0.008470500529306499,0.073415114,0.000187248,0.019633748308929663,2.202401482869184e-05,0.01961172429410097,0.016578745953960205,1.686698197186225e-05,0.016561878971988343,0.01984862278159571,1.099387617991942e-05,0.01983762890541579
18013,2026-03-16 00:00:00,120,1,0.0459,0.009360137396182234,0.008764328022989331,0.009170228769077533,0.072197771,0.000187248,0.019442598306701687,1.8090464970737773e-05,0.01942450784173095,0.01348450457477267,1.2835938381451538e-05,0.013471668636391218,0.01754351203565469,5.062832281249449e-06,0.01753844920337344
18013,2026-03-16 01:00:00,121,1,0.0498,0.00779837842465546,0.007330604449353462,0.0080162845687416,0.067422043,0.000187248,0.017247139418869784,2.3735635090356585e-05,0.01722340378377943,0.012569399665849808,1.3785246621976251e-05,0.012555614419227831,0.019426200859731187,9.07016366813734e-06,0.01941713069606305
18013,2026-03-16 02:00:00,122,1,0.0733,0.007714779152584696,0.007327928572337732,0.007835062407804218,0.11986141,0.000187248,0.013480023844500014,1.663498792836081e-05,0.013463388856571654,0.009611518042030363,1.1512581622585266e-05,0.009600005460407778,0.014682856396695237,5.09761177861547e-06,0.014677758784916622
18013,2026-03-16 03:00:00,123,1,0.0774,0.007197521427913328,0.006974177597571921,0.007251594071865432,0.12257702,0.000187248,0.012897277388512296,1.5623065288744313e-05,0.012881654323223551,0.010663839085098215,1.1819839745814873e-05,0.0106520192453524,0.013438003828033335,6.166848719652757e-06,0.013431836979313683
18013,2026-03-16 04:00:00,124,1,0.0715,0.0075359904943171595,0.007488229956464626,0.007786242170073154,0.12257702,0.000187248,0.012189943998702567,1.5401193717088113e-05,0.01217454280498548,0.011712338620177237,1.1728707964387173e-05,0.01170060991221285,0.01469246075626251,8.83512115157071e-06,0.01468362563511094
18013,2026-03-16 05:00:00,125,1,0.0474,0.006246254381802579,0.006359774150320097,0.006200353550180357,0.064425508,0.000187248,0.0042989571385313105,1.7403162937988127e-05,0.004281553975593323,0.005434154823706493,1.0289340137763269e-05,0.005423865483568729,0.0038399488223090808,8.966382293558126e-06,0.003830982440015523
18013,2026-03-16 06:00:00,126,1,0.0451,0.006902150274220206,0.006999992256693053,0.007100528194696428,0.060679839,0.000187248,0.004632576767737324,1.4304524761823034e-05,0.0046182722429755005,0.005610996592465793,1.0271021182401289e-05,0.005600725571283391,0.006616355972499542,8.83512115157071e-06,0.006607520851347971
18013,2026-03-16 07:00:00,127,1,0.042,0.008560658419960045,0.008565390615349546,0.008591306587172203,0.049625468,0.000187248,0.005498781455464569,1.4121359700401994e-05,0.005484660095764167,0.005546103409359588,1.0703131061026861e-05,0.0055354002782985615,0.005805263127586167,7.123794598624027e-06,0.005798139332987543
18013,2026-03-16 08:00:00,128,1,0.0394,0.009938671050756437,0.010214719398148445,0.010196592321292872,0.051123596,0.000187248,0.004783798768316035,1.4139224400383501e-05,0.004769659543915651,0.007544282242236111,1.1343628159433674e-05,0.007532938614076677,0.007363011473680391,7.431947942756216e-06,0.007355579525737635
18013,2026-03-16 09:00:00,129,1,0.0302,0.009367967562350197,0.009595412031830794,0.009491608894700949,0.036985019,0.000187248,0.004912211027465117,1.624405720775355e-05,0.004895966970257363,0.0071866557222710886,1.121835288316701e-05,0.007175437369387922,0.0061486243509726365,7.255321304514196e-06,0.006141369029668122
18013,2026-03-16 10:00:00,130,1,0.0227,0.009510476905383529,0.009684208376896538,0.009152540349290385,0.026310861,0.000187248,0.006903392361054657,1.3820680143764e-05,0.006889571680910893,0.008640707076184743,8.01117697392779e-06,0.008632695899210816,0.0033240268001232297,9.584130326483024e-06,0.0033144426697967466
18013,2026-03-16 11:00:00,131,1,0.0248,0.01047067668264238,0.010561652673254011,0.010455963508375904,0.034453703,0.000187248,0.006163545028692099,1.5691186256483208e-05,0.006147853842435616,0.007073304934808426,9.210516914806045e-06,0.00706409441789362,0.006016413286027349,8.158313967726689e-06,0.006008254972059622
18013,2026-03-16 12:00:00,132,1,0.0194,0.010783296785271596,0.011028572510959787,0.010604469422864683,0.024529538,0.000187248,0.006511855130318395,1.612483002546347e-05,0.006495730300292932,0.008964612387200319,1.173007543617592e-05,0.008952882311764143,0.004723581506249266,8.971055627918805e-06,0.004714610450621347
18013,2026-03-16 13:00:00,133,1,0.0126,0.00951567096893788,0.009790121421567202,0.00945029605400241,0.014137253,0.000187248,0.004486519787378948,1.754828241474597e-05,0.004468971504964202,0.007231024313672141,1.279054175572012e-05,0.007218233771916421,0.0038327706380242455,8.800553957642114e-06,0.0038239700840666034
18013,2026-03-16 14:00:00,134,1,0.0081,0.00938143157093476,0.009557222911221476,0.009295565728138845,0.007115439,0.000187248,0.004458336149567371,1.5975941793304458e-05,0.004442360207774066,0.006216249552434528,1.280299129618738e-05,0.00620344656113834,0.0035996777216082167,8.93312260482213e-06,0.0035907445990033945
18013,2026-03-16 15:00:00,135,1,0.0055,0.009913130378975376,0.01023442290904748,0.010260652421692815,0.001872484,0.000187248,0.002507601929340065,2.0145310407087157e-05,0.0024874566189329777,0.0057205272300611095,1.4775687940012041e-05,0.005705751542121097,0.005982822356514449,9.178063164994518e-06,0.005973644293349454
18013,2026-03-16 16:00:00,136,1,0.0069,0.010226675200752697,0.010423035548761589,0.010098027950854613,0.007396311,0.000187248,0.003055998739512014,1.714617161914269e-05,0.0030388525678928715,0.005019602219600937,1.569132258414258e-05,0.0050039108970167945,0.00176952624053117,1.0175507895598066e-05,0.001759350732635572
18013,2026-03-16 17:00:00,137,1,0.0027,0.009772188765200111,0.00977702711741177,0.009528844609139503,0.0,0.000187248,0.005018647879759629,2.015706362003225e-05,0.004998490816139596,0.005067031401876219,1.604181721617599e-05,0.005050989584660043,0.0025852063191535387,1.0214215067863035e-05,0.0025749921040856757
18013,2026-03-16 18:00:00,138,1,0.001,0.010529657022302233,0.010504709023652489,0.010191343458935494,0.0,0.000187248,0.005894427213637887,1.5680971043593278e-05,0.005878746242594293,0.005644947227140456,1.3341016298151442e-05,0.0056316062108423045,0.0025112915799704945,1.1942064570941393e-05,0.002499349515399553
18013,2026-03-16 19:00:00,139,1,0.0015,0.012163034688643258,0.012224975200766274,0.011844379457095766,0.000187248,0.000187248,0.010649831247178389,1.97591808383312e-05,0.010630072066340058,0.01126923636840854,1.0893968986059782e-05,0.01125834239942248,0.00746327893170347,1.1738179112071535e-05,0.0074515407525913985
18013,2026-03-16 20:00:00,140,1,0.0037,0.012178500625817596,0.012347061575548867,0.01206628951596284,0.005898324,0.000187248,0.016141133418579735,1.8378352069683255e-05,0.016122755066510053,0.017826742915892438,1.1709488459654368e-05,0.017815033427432785,0.015019022320032169,1.2446129872300874e-05,0.015006576190159868
18013,2026-03-16 21:00:00,141,1,0.0036,0.01399392018827986,0.014144884662812524,0.013998797266642854,0.005898324,0.000187248,0.01527097218471479,1.8175717460654158e-05,0.015252796467254135,0.016780616930041434,1.0953341076698336e-05,0.016769663588964735,0.015319742968344735,1.229421941554798e-05,0.015307448748929187
18013,2026-03-16 22:00:00,142,1,0.0004,0.014583026281172614,0.01501918330160957,0.014971728052912482,0.000187248,0.000187248,0.01996816079824306,1.9493041963457805e-05,0.0199486677562796,0.024329731002612643,1.041047406456607e-05,0.024319320528548075,0.02385517851564173,1.2158597033385852e-05,0.023843019918608342
18013,2026-03-16 23:00:00,143,1,0.001,0.012155277002578976,0.012787373288639818,0.012822191738216393,9.36e-05,0.000187248,0.008470499490710166,2.1270292261688447e-05,0.008449229198448477,0.014791462351318601,1.1267465410599886e-05,0.014780194885908001,0.015139646847084354,1.2044457445392735e-05,0.01512760238963896
18013,2026-03-17 00:00:00,144,1,0.0035,0.011705874371989729,0.012360196981377428,0.012375836788707455,0.005711076,0.000187248,0.008059579124575318,1.2234358695194027e-05,0.008047344765880125,0.01460280521845229,9.171071294655091e-06,0.014593634147157634,0.014759203291752556,7.039680022162019e-06,0.014752163611730394
18013,2026-03-17 01:00:00,145,1,0.0012,0.010295651007590525,0.010572771173734563,0.010679898817406379,0.0,0.000187248,0.005910845968437483,1.1175932776208149e-05,0.005899670035661274,0.008682047629877851,9.171071294655091e-06,0.008672876558583197,0.009753324066596014,5.727684914005697e-06,0.009747596381682008
18013,2026-03-17 02:00:00,146,1,0.0028,0.010239292472037717,0.010579835647031277,0.010700737536392058,0.0,0.000187248,0.005435177628937656,1.2923444346825822e-05,0.00542225418459083,0.008840609378873255,9.171071294655091e-06,0.0088314383075786,0.01004962827248106,5.776080054308903e-06,0.01004385219242675
18013,2026-03-17 03:00:00,147,1,0.0123,0.011859078955616553,0.01200736091679468,0.012016257193130028,0.021627188,0.000187248,0.006779360825073035,1.0090778442670789e-05,0.0067692700466303645,0.008262180436854302,9.354067258158121e-06,0.008252826369596143,0.008351143200207778,5.776080054308903e-06,0.008345367120153468
18013,2026-03-17 04:00:00,148,1,0.0133,0.011027194731347542,0.011096324722690138,0.01123223849297414,0.021720813,0.000187248,0.0069409843979048955,1.016362079137488e-05,0.006930820777113521,0.00763228431133085,1.1231985706999147e-05,0.0076210523256238505,0.008991422014170877,5.776080054308903e-06,0.008985645934116568
18013,2026-03-17 05:00:00,149,1,0.011,0.011099410027838891,0.011161303942397253,0.011228285696961219,0.021908061,0.000187248,0.007654754899062391,1.0183893866236546e-05,0.0076445710051961544,0.008273694044646004,1.1231985706999147e-05,0.008262462058939005,0.008943511590285672,5.776080054308903e-06,0.008937735510231363
18013,2026-03-17 06:00:00,150,1,0.002,0.010999391883102096,0.011080158388358293,0.011123827864784316,0.0,0.000187248,0.006673439385358579,1.0088128655918114e-05,0.0066633512567026605,0.007481104437920566,1.1231985706999147e-05,0.007469872452213567,0.007917799202180791,5.776080054308903e-06,0.007912023122126481
18013,2026-03-17 07:00:00,151,1,0.002,0.01003121852632792,0.010242684591180207,0.010148505660378927,9.36e-05,0.000187248,0.007012766397765887,1.0083989162462138e-05,0.007002682408603425,0.009127427046288761,1.1231985706999147e-05,0.009116195060581762,0.008185637738275974,5.646745277204569e-06,0.00817999099299877
18013,2026-03-17 08:00:00,152,1,0.0028,0.009546797196683676,0.009793678211535603,0.009689347122294164,9.36e-05,0.000187248,0.006720252998904234,1.0060742656374123e-05,0.00671019225624786,0.009189063147423517,1.0959083917747146e-05,0.00917810406350577,0.008145752255009114,5.668766478469263e-06,0.008140083488530644
18013,2026-03-17 09:00:00,153,1,0.0019,0.009751828599596139,0.009815968093433644,0.009608916130866977,9.36e-05,0.000187248,0.00970963824131303,9.503219751253814e-06,0.009700135021561775,0.010351033179688088,5.664665989159695e-06,0.010345368513698928,0.008280513554021427,5.396619821696698e-06,0.00827511693419973
18013,2026-03-17 10:00:00,154,1,0.001,0.010592993862725648,0.010602252118681028,0.010551354821818069,9.36e-05,0.000187248,0.009673564165926156,9.657448031441566e-06,0.009663906717894714,0.009766146725479959,5.791399807889822e-06,0.00976035532567207,0.009257173756850366,5.419709910423808e-06,0.009251754046939942
18013,2026-03-17 11:00:00,155,1,0.0001,0.009786514396366283,0.00988442087972912,0.009583870725067748,0.0,0.000187248,0.008547927775707538,9.402455737282558e-06,0.008538525319970255,0.009526992609335915,5.7020708712838915e-06,0.00952129053846463,0.006521491062722202,2.003593527671489e-06,0.0065194874691945305
18013,2026-03-17 12:00:00,156,1,0.0008,0.009589643781080884,0.00970012190653494,0.009402232678002321,0.00112349,0.000187248,0.008559370945125747,9.025728801442761e-06,0.008550345216324305,0.009664152199666294,5.908365908186693e-06,0.009658243833758108,0.0066852599143401225,2.003593527671489e-06,0.006683256320812451
18013,2026-03-17 13:00:00,157,1,0.0015,0.008234197071950663,0.008061460198627734,0.007895969033099696,0.002715102,0.000187248,0.010110258895350508,9.074625240665045e-06,0.010101184270109843,0.008382890162121216,6.062130679046719e-06,0.00837682803144217,0.0067279785068408435,2.003593527671489e-06,0.006725974913313172
18013,2026-03-17 14:00:00,158,1,0.0004,0.005208947128594543,0.005085740047476033,0.0049833529051601325,9.36e-05,0.000187248,0.009276396437029478,8.652337264429256e-06,0.009267744099765048,0.008044325625844373,5.465970484889644e-06,0.008038859655359483,0.007020454202685373,1.995385994714317e-06,0.007018458816690659
18013,2026-03-17 15:00:00,159,1,0.0003,0.004505094387223551,0.004444879853849237,0.0043865197412110025,0.000468165,0.000187248,0.008379220843293508,8.331437413618234e-06,0.00837088940587989,0.007777075509550359,5.131149349061929e-06,0.007771944360201297,0.007193474383168022,1.4737981200224753e-06,0.007192000585047999
18013,2026-03-17 16:00:00,160,1,0.0004,0.003254599220680767,0.0032977334480801305,0.0032195538501271948,0.000468165,0.000187248,0.00735021714778685,7.849551517397898e-06,0.007342367596269452,0.007781559421780484,3.9845598951138275e-06,0.00777757486188537,0.006999763442251123,1.38864396513715e-06,0.006998374798285986
18013,2026-03-17 17:00:00,161,1,0.0004,0.0023233317947234963,0.0023073138102502532,0.0022893962930124615,0.000468165,0.000187248,0.007359946826964055,8.331437413618234e-06,0.007351615389550437,0.007199766982231626,5.131149349061929e-06,0.007194635832882564,0.007020591809853709,1.4737981200224753e-06,0.0070191180117336865
