split_seed,fipsCode,timestamp_et,hour_idx,stateAbbr,fold,split_id,gated_identity_hash,source_u_identity_hash,baseline_identity_hash,target_timestamp,scoreable,K,use_U,pred_U_raw,A_D1,B_D1,C_D1,G_D1,original_D_model_id,U_model_id,selected_model_id,selected_rule,D_changed_vs_A,D_changed_vs_B,D_changed_vs_C,actual_D,actual_osi,A_osi,B_osi,C_osi,G_osi,sse_reduction_G_vs_B
42,39117,2026-03-14 02:00:00,74,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.2837879095,True,0.2970455030329095,0.39738029915912754,0.39738029915912754,0.5808334125329095,0.5808334125329095,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.787943551,0.4922,0.2413394543754957,0.2413394543754957,0.2872027327189412,0.2872027327189412,0.02090713375832215
42,39117,2026-03-14 03:00:00,75,OH,4,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.1373736345,True,0.3269618384201526,0.3915991774552263,0.3915991774552263,0.4643354729201526,0.4643354729201526,f50ae290ec680e252a2b28fa25c8b7d7984f2fb5cfaa8be2512c50801249dc31,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,6d8c6595fefe31d782e6f1e1156bcede95018a0f4bc9cd1d11cde8dc1fbdd671,U_reconstruction,True,True,False,0.742570731,0.4232,0.23853116542435393,0.23853116542435393,0.2567152392905855,0.2567152392905855,0.006385402915056324
42,39119,2026-03-14 00:00:00,72,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.20928289766666666,True,0.13082960879558392,0.35315315300010924,0.35315315300010924,0.34011250646225055,0.34011250646225055,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.305459307,0.191,0.2125999036734029,0.2125999036734029,0.20933974203893824,0.20933974203893824,0.00013020970064548542
42,39119,2026-03-14 01:00:00,73,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.15768525316666668,True,0.1484875254574535,0.3458150713914388,0.3458150713914388,0.3061727786241202,0.3061727786241202,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.302014844,0.1909,0.21045673539343832,0.21045673539343832,0.20054616220160865,0.20054616220160865,0.0002894174540292198
42,39119,2026-03-14 02:00:00,74,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.106859884,True,0.1870781845480651,0.33812875801494885,0.33812875801494885,0.2939380685480651,0.2939380685480651,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.29812481,0.1868,0.2082610479457789,0.2082610479457789,0.19721337557905796,0.19721337557905796,0.0003521381879805003
42,39119,2026-03-14 03:00:00,75,OH,1,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.0534280855,True,0.2505852234885449,0.33684769038008217,0.33684769038008217,0.3040133089885449,0.3040133089885449,e074cbb669314bd64a3e5fb72b88a198b26d6797b7ecd4075039f6c07056483b,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,856a577396e0f0863d1d59e753805501d5a7fceef83258dacedcef8180266888,U_reconstruction,True,True,False,0.291108535,0.1835,0.20750348833879523,0.20750348833879523,0.1992948929909109,0.1992948929909109,0.00032668880783635196
42,42053,2026-03-14 00:00:00,72,PA,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.05061171,True,0.049985616131416936,0.12421982207422154,0.12421982207422154,0.10059732613141693,0.10059732613141693,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.102549356,0.1337,0.08389633677573301,0.08389633677573301,0.07799071279003186,0.07799071279003186,-0.0006231198108865152
42,42053,2026-03-14 01:00:00,73,PA,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.04908243533333334,True,0.06714942634973613,0.12234544379270025,0.12234544379270025,0.11623186168306947,0.11623186168306947,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.206522218,0.3865,0.09284522489042277,0.09284522489042277,0.09131682936301508,0.09131682936301508,-0.0008999772826469715
42,42053,2026-03-14 02:00:00,74,PA,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.04769880583333334,True,0.09284784410167755,0.11672475723271528,0.11672475723271528,0.1405466499350109,0.1405466499350109,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.344221727,0.5049,0.0894293515215461,0.0894293515215461,0.09538482469712001,0.09538482469712001,0.004913180943758505
42,42053,2026-03-14 03:00:00,75,PA,3,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.02386154,True,0.11362928230601775,0.12994972956644096,0.12994972956644096,0.13749082230601775,0.13749082230601775,0b5d866a6c4751f61d35fa39ff2b81fa395cc6b14dcc3302063810c46d1da2a6,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,27ed45b527f1367de0da1221eb8b4a06b65cc89cd4458abe514a4eb5894a1abe,U_reconstruction,True,True,False,0.459758976,0.4887,0.08978970732349577,0.08978970732349577,0.09167498050838997,0.09167498050838997,0.0015005555009409144
42,54013,2026-03-14 00:00:00,72,WV,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 01:00:00,True,0.009883720666666667,True,0.002453770962161921,0.006300597815192413,0.009883720666666667,0.012337491628828587,0.012337491628828587,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.01003876,0.0027,0.0020546308002015764,0.0029504115130701398,0.00356385425361062,0.00356385425361062,-6.835382456030843e-07
42,54013,2026-03-14 01:00:00,73,WV,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 02:00:00,True,0.000348837,True,0.005061707478219216,0.004213061321371281,0.004213061321371281,0.005410544478219217,0.005410544478219217,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.000581395,0.0003,0.0016339446676330077,0.0016339446676330077,0.0019333154568449916,0.0019333154568449916,-8.883110052622285e-07
42,54013,2026-03-14 02:00:00,74,WV,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 03:00:00,True,0.000232558,True,0.004763812961902919,0.0035945670231494493,0.0035945670231494493,0.004996370961902919,0.004996370961902919,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.000542636,0.0003,0.001303523994990113,0.001303523994990113,0.0016539749796784806,0.0016539749796784806,-8.261878370744257e-07
42,54013,2026-03-14 03:00:00,75,WV,2,2ee47b74590051cec9d0d1ed0ac7d7a640250c8370433b1dfdac9b281ffe4021,89c9a1d3998d0cfa1dbab3bfa7b473c251915f5828e4963fbe8602c778d14587,687c3a709be696f02dce64485e476c0beb0870367ea479980c7c6790854cc507,144c278fa2029b96f2e844f15f9b5c90719ce290c80fbc9e779c7f2f7e3cfa5c,2026-03-14 04:00:00,True,0.000116279,True,0.0047857653118401336,0.0032593143333619562,0.0032593143333619562,0.004902044311840134,0.004902044311840134,fd30e029fe742e8b3981f71cf12d0e14c7c8846958a2db051acb184510484533,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,6af0e105c196df2b2f08686396e10f8fa4331effcc9cf244cf52ff349e0f08c2,U_reconstruction,True,True,False,0.000542636,0.0005,0.0012821949090856012,0.0012821949090856012,0.0016928774037051457,0.0016928774037051457,-8.111276244708971e-07
20260917,18013,2026-03-14 00:00:00,72,IN,0,841e20daaacce2c43a63eed3ebb296c01b05e7811456f09ee16cc5c32bc98a0e,2bf269caf05becca632ae7532a00683a5faa7bdaa969068e688d8753e5b85ab0,d2e249194035fec424ed110fe747d785f8d30061f150b77a916c34398ae32f73,5183d8644fd36b8e48db0da824cab6582ceb8637d7e85ace5be6cd52e301e9bc,2026-03-14 01:00:00,True,0.03164497683333333,True,-0.010750801365610218,0.015717990969074117,0.03164497683333333,0.03164497683333333,0.03164497683333333,4cc8f118bf5a47052d513c812312737633cbf55a5fdf257fd783d83b1d539497,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,U_reconstruction,True,False,False,0.031660581,0.0079,0.013350352868676762,0.017332099334741564,0.017332099334741564,0.017332099334741564,0.0
20260917,18013,2026-03-14 01:00:00,73,IN,0,841e20daaacce2c43a63eed3ebb296c01b05e7811456f09ee16cc5c32bc98a0e,2bf269caf05becca632ae7532a00683a5faa7bdaa969068e688d8753e5b85ab0,d2e249194035fec424ed110fe747d785f8d30061f150b77a916c34398ae32f73,5183d8644fd36b8e48db0da824cab6582ceb8637d7e85ace5be6cd52e301e9bc,2026-03-14 02:00:00,True,0.00024966433333333335,True,-0.007097075826683067,0.014354237835057081,0.014354237835057081,0.00024966433333333335,0.00024966433333333335,4cc8f118bf5a47052d513c812312737633cbf55a5fdf257fd783d83b1d539497,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,U_reconstruction,True,True,False,0.000265269,0.0001,0.013680447461427714,0.013680447461427714,0.010154304085996779,0.010154304085996779,8.333952259890692e-05
20260917,18013,2026-03-14 02:00:00,74,IN,0,841e20daaacce2c43a63eed3ebb296c01b05e7811456f09ee16cc5c32bc98a0e,2bf269caf05becca632ae7532a00683a5faa7bdaa969068e688d8753e5b85ab0,d2e249194035fec424ed110fe747d785f8d30061f150b77a916c34398ae32f73,5183d8644fd36b8e48db0da824cab6582ceb8637d7e85ace5be6cd52e301e9bc,2026-03-14 03:00:00,True,0.00014043616666666668,True,-0.003269699627345556,0.01730007608590404,0.01730007608590404,0.00014043616666666668,0.00014043616666666668,4cc8f118bf5a47052d513c812312737633cbf55a5fdf257fd783d83b1d539497,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,U_reconstruction,True,True,False,0.00015604,0.0,0.013902744620559243,0.013902744620559243,0.0096128346407499,0.0096128346407499,0.0001008797181540877
20260917,18013,2026-03-14 03:00:00,75,IN,0,841e20daaacce2c43a63eed3ebb296c01b05e7811456f09ee16cc5c32bc98a0e,2bf269caf05becca632ae7532a00683a5faa7bdaa969068e688d8753e5b85ab0,d2e249194035fec424ed110fe747d785f8d30061f150b77a916c34398ae32f73,5183d8644fd36b8e48db0da824cab6582ceb8637d7e85ace5be6cd52e301e9bc,2026-03-14 04:00:00,True,3.1208e-05,True,0.005716293307402685,0.01523967055384527,0.01523967055384527,0.005747501307402684,0.005747501307402684,4cc8f118bf5a47052d513c812312737633cbf55a5fdf257fd783d83b1d539497,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,U_reconstruction,True,True,False,4.68e-05,0.0,0.012340704885932178,0.012340704885932178,0.00996766257432153,0.00996766257432153,5.2938699886140214e-05
20260917,39115,2026-03-14 00:00:00,72,OH,0,841e20daaacce2c43a63eed3ebb296c01b05e7811456f09ee16cc5c32bc98a0e,2bf269caf05becca632ae7532a00683a5faa7bdaa969068e688d8753e5b85ab0,d2e249194035fec424ed110fe747d785f8d30061f150b77a916c34398ae32f73,5183d8644fd36b8e48db0da824cab6582ceb8637d7e85ace5be6cd52e301e9bc,2026-03-14 01:00:00,True,0.042964077499999996,True,0.017026482943043025,0.07542020931181828,0.07542020931181828,0.05999056044304302,0.05999056044304302,4cc8f118bf5a47052d513c812312737633cbf55a5fdf257fd783d83b1d539497,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,bb7aadc6112ba771dd1e70af23ec8a1449b435b88bbc686e3fe703cf934bb122,U_reconstruction,True,True,False,0.062584404,0.0388,0.04324996189032859,0.04324996189032859,0.039392549673134776,0.039392549673134776,1.945104571024468e-05
