fipsCode,timestamp_et,hour_idx,fold,p71,pred_E1_P,pred_E2_P,a_P_contribution,b_P_contribution,official_P,E0_P,official_OSI,E0_OSI,E1_OSI,E2_OSI
18013,2026-03-14 14:00:00,86,1,0.000187248,0.0049917032323075474,0.00042642035386625027,3.563016969721608e-05,0.0003907901841690342,0.0,0.0010550169020455804,0.0,0.003099608083332701,0.003886945349385095,0.002973888773696835
18013,2026-03-14 15:00:00,87,1,0.000187248,0.005313986904168747,0.00034795971515359304,4.589277509934175e-05,0.00030206694005425127,0.0,0.0017587717195032867,0.0,0.0033976099929934056,0.004108653029926498,0.0031154475921234665
18013,2026-03-14 16:00:00,88,1,0.000187248,0.001961566321704728,0.00044439558995451795,4.149110452726945e-05,0.0004029044854272485,0.0,0.0017108207493086848,0.0,0.0035692498758431814,0.0036193989903223903,0.003315964843972348
18013,2026-03-14 17:00:00,89,1,0.000187248,0.0,0.0004506268341750594,3.9080475105596004e-05,0.0004115463590694634,0.0,0.0019170168923058298,0.0,0.0033518659697792815,0.002968462591318116,0.003058587958153128
18013,2026-03-14 18:00:00,90,1,0.000187248,0.0002934456874695122,0.00044817581012064807,3.662945105118469e-05,0.0004115463590694634,0.0,0.0012741263505118415,0.0,0.002539508104996458,0.0023433719723879925,0.0023743179969182193
18013,2026-03-14 19:00:00,91,1,0.000187248,0.0019037652170013062,2.6810658588897613e-05,2.6810658588897613e-05,0.0,0.0,0.00076395363818817,0.0,0.001830798645742787,0.0020587609615054137,0.0016833700498229325
18013,2026-03-14 20:00:00,92,1,0.000187248,0.005421487765861775,2.4888209497867004e-05,2.4888209497867004e-05,0.0,0.0,0.0015067966533550633,0.0,0.001955017199325467,0.0027379554218268094,0.0016586355105540278
18013,2026-03-14 21:00:00,93,1,0.000187248,0.004684921569401375,2.030894696659017e-05,2.030894696659017e-05,0.0,0.0,0.0013681605489733694,0.0,0.0015497484396521854,0.0022131006437377866,0.0012801781192508296
18013,2026-03-14 22:00:00,94,1,0.000187248,0.004478452014977902,1.7516041652313268e-05,1.7516041652313268e-05,0.0,0.0,0.002639987475925652,0.0,0.0017113599879016435,0.0020790528957120935,0.0011868657010469757
18013,2026-03-14 23:00:00,95,1,0.000187248,0.0053127071419632275,0.00026330165827563557,1.6954593072791958e-05,0.0002463470652028436,0.0,0.0037193003522603615,0.0,0.0018144907036749993,0.002026944942302048,0.0013536908778103694
18013,2026-03-15 00:00:00,96,1,0.000187248,0.003625595860702812,1.9028875313303892e-05,1.9028875313303892e-05,0.0,0.0,0.0004001626646842389,0.0,0.0013261712878745117,0.0017562290473436548,0.0012753534492917205
18013,2026-03-15 01:00:00,97,1,0.000187248,0.0034007148120578997,2.0693183392621916e-05,2.0693183392621916e-05,0.0,0.0,0.0,0.0,0.0013094304499213392,0.0017628590915290594,0.0013121895410403554
18013,2026-03-15 02:00:00,98,1,0.000187248,0.0005842966306672056,2.1299475950317478e-05,2.1299475950317478e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-15 03:00:00,99,1,0.000187248,0.0,1.95665859864324e-05,1.95665859864324e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-15 04:00:00,100,1,0.000187248,0.0,2.0735361056809807e-05,2.0735361056809807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-15 05:00:00,101,1,0.000187248,0.0,0.00014855467443084962,1.774275379832236e-05,0.00013081192063252726,0.0,0.00010394484200380389,0.0,0.0,0.0,0.0
18013,2026-03-15 06:00:00,102,1,0.000187248,0.0008984828530492821,4.8387642474712194e-05,2.0064137981808287e-05,2.8323504492903907e-05,0.0,0.0015340144454973987,0.0,0.0010382966421166899,0.0,0.0
18013,2026-03-15 07:00:00,103,1,0.000187248,0.0007761136470402553,0.000591732555784383,2.2236176639434598e-05,0.0005694963791449485,0.0,0.0013089922602212928,0.0003,0.0011602432156199477,0.001089192733862476,0.001064608588361693
18013,2026-03-15 08:00:00,104,1,0.000187248,0.00016876353895081553,0.0006152681594946569,1.974966447114853e-05,0.0005955184950235084,0.002902894,0.0012654879968597148,0.0015,0.0014418711762119387,0.001295641248490752,0.0013551751978965977
18013,2026-03-15 09:00:00,105,1,0.000187248,0.0007853646733714549,0.008570918189131865,1.5409720782624383e-05,0.008555508468349241,0.0,0.0023476744429601574,0.0083,0.0033534210951442728,0.003145113125865779,0.004183186927967167
18013,2026-03-15 10:00:00,106,1,0.000187248,0.00767105179076316,0.01641737360198489,2.1894473989456148e-05,0.016395479127995435,0.068171177,0.01202341231699468,0.0539,0.009331750214054,0.008751435477223131,0.009917611718719362
18013,2026-03-15 11:00:00,107,1,0.000187248,0.015257914521997859,0.028376678330920616,2.2896147572727535e-05,0.02835378218334789,0.204045323,0.01830208068880972,0.1214,0.011762171979121527,0.011356283156879947,0.013105451664736312
18013,2026-03-15 12:00:00,108,1,0.000187248,0.02228063678094519,0.034145535994726604,2.6339739329746858e-05,0.03411919625539686,0.242625714,0.021501232410083584,0.1379,0.013272016675004676,0.013375937257786224,0.014957923819623745
18013,2026-03-15 13:00:00,109,1,0.000187248,0.014197772380881352,0.017026540441175426,3.0515021772901548e-05,0.016996025419402525,0.211817586,0.01968949866318161,0.1182,0.013281657256129512,0.012549427085156144,0.012926596159862021
18013,2026-03-15 14:00:00,110,1,0.000187248,0.013387110894343968,0.021732120451683976,3.1971252304587056e-05,0.02170014919937939,0.199925087,0.01870510296865845,0.1161,0.012697031998546542,0.011987966388637944,0.013100634329616612
18013,2026-03-15 15:00:00,111,1,0.000187248,0.014182823213520242,0.019273300894021992,3.236292904986454e-05,0.019240937964972126,0.166963199,0.016504030024742024,0.1087,0.011359512007791546,0.011050017766295309,0.01172874812369554
18013,2026-03-15 16:00:00,112,1,0.000187248,0.004697496075057219,0.010851217597030715,3.840896312848449e-05,0.01081280863390223,0.101039423,0.009303636529415701,0.0835,0.009264881281953713,0.008650729221372583,0.009471225424302381
18013,2026-03-15 17:00:00,113,1,0.000187248,0.0034351671685320514,0.011044155747954544,3.242016533003552e-05,0.011011735582624508,0.083434779,0.0057055982131189835,0.0834,0.008437350510838184,0.008134626371559926,0.009149158182149592
18013,2026-03-15 18:00:00,114,1,0.000187248,0.004011901812438981,0.009876676274938987,1.411058853327867e-05,0.009862565686405709,0.177170147,0.005661487617534029,0.1168,0.007356162766252944,0.007136217992240271,0.007918187920573605
18013,2026-03-15 19:00:00,115,1,0.000187248,0.005623755686104147,0.008337431310970277,1.5767036694917334e-05,0.008321664274275359,0.069575803,0.006138287668352125,0.0684,0.006192526801348347,0.006123922537048617,0.006485745953697434
18013,2026-03-15 20:00:00,116,1,0.000187248,0.0052694545003761925,0.009713964489445115,1.8382216412653946e-05,0.00969558227303246,0.069482161,0.00784808992985701,0.0515,0.0057967901819037685,0.005452972124639659,0.006045573456515516
18013,2026-03-15 21:00:00,117,1,0.000187248,0.0057030552552883975,0.00906763789149967,1.1743196050041972e-05,0.009055894695449627,0.052439367,0.006074592959852444,0.0457,0.005412945474468694,0.0053634071138601545,0.005812018132021657
18013,2026-03-15 22:00:00,118,1,0.000187248,0.006931109792690636,0.008820536281267905,2.2891305681818235e-05,0.008797644975586086,0.071542279,0.00941368927007821,0.0523,0.006118013483304837,0.005787002886319828,0.00603892641813013
18013,2026-03-15 23:00:00,119,1,0.000187248,0.030886232364949327,0.019633748308929663,2.202401482869184e-05,0.01961172429410097,0.073415114,0.02542272572354022,0.0532,0.009027910823500948,0.00957426148764186,0.008449013082039894
18013,2026-03-16 00:00:00,120,1,0.000187248,0.025706570085916265,0.019442598306701687,1.8090464970737773e-05,0.01942450784173095,0.072197771,0.027344290315128514,0.0459,0.010150306597024915,0.00998653457410369,0.009360137396182234
18013,2026-03-16 01:00:00,121,1,0.000187248,0.02448296296058397,0.017247139418869784,2.3735635090356585e-05,0.01722340378377943,0.067422043,0.02764242800692128,0.0498,0.00883790728346061,0.008521960778826878,0.00779837842465546
18013,2026-03-16 02:00:00,122,1,0.000187248,0.02139480044832103,0.013480023844500014,1.663498792836081e-05,0.013463388856571654,0.11986141,0.024096439196627628,0.0733,0.008776420687797458,0.008506256812966798,0.007714779152584696
18013,2026-03-16 03:00:00,123,1,0.000187248,0.021639885016556122,0.012897277388512296,1.5623065288744313e-05,0.012881654323223551,0.12257702,0.02236084447277501,0.0774,0.008143878136339601,0.008071782190717712,0.007197521427913328
18013,2026-03-16 04:00:00,124,1,0.000187248,0.021412507678503615,0.012189943998702567,1.5401193717088113e-05,0.01217454280498548,0.12257702,0.02357055366060774,0.0715,0.008674051460507677,0.008458246862297264,0.0075359904943171595
18013,2026-03-16 05:00:00,125,1,0.000187248,0.010847669394044907,0.0042989571385313105,1.7403162937988127e-05,0.004281553975593323,0.064425508,0.012672022129588326,0.0474,0.007083560880908281,0.006901125607353939,0.006246254381802579
18013,2026-03-16 06:00:00,126,1,0.000187248,0.012329171598382479,0.004632576767737324,1.4304524761823034e-05,0.0046182722429755005,0.060679839,0.017660714070289858,0.0451,0.00820496400447546,0.007671809757284722,0.006902150274220206
18013,2026-03-16 07:00:00,127,1,0.000187248,0.013445891643196437,0.005498781455464569,1.4121359700401994e-05,0.005484660095764167,0.049625468,0.015663062459647555,0.042,0.009577086520378343,0.009355369438733233,0.008560658419960045
18013,2026-03-16 08:00:00,128,1,0.000187248,0.01479499705400264,0.004783798768316035,1.4139224400383501e-05,0.004769659543915651,0.051123596,0.017726729089782803,0.0394,0.011232964082903113,0.010939790879325097,0.009938671050756437
18013,2026-03-16 09:00:00,129,1,0.000187248,0.01477289527171932,0.004912211027465117,1.624405720775355e-05,0.004895966970257363,0.036985019,0.0162726438188004,0.0302,0.010504010841483726,0.010354035986775617,0.009367967562350197
18013,2026-03-16 10:00:00,130,1,0.000187248,0.012315379701399629,0.006903392361054657,1.3820680143764e-05,0.006889571680910893,0.026310861,0.012494897948525504,0.0227,0.010069627464130614,0.010051675639418027,0.009510476905383529
18013,2026-03-16 11:00:00,131,1,0.000187248,0.011989990097810847,0.006163545028692099,1.5691186256483208e-05,0.006147853842435616,0.034453703,0.01580883450880272,0.0248,0.011435205630653441,0.011053321189554254,0.01047067668264238
18013,2026-03-16 12:00:00,132,1,0.000187248,0.011849749624615248,0.006511855130318395,1.612483002546347e-05,0.006495730300292932,0.024529538,0.012374056115218206,0.0194,0.011369516883761576,0.01131708623470128,0.010783296785271596
18013,2026-03-16 13:00:00,133,1,0.000187248,0.010730617328184274,0.004486519787378948,1.754828241474597e-05,0.004468971504964202,0.014137253,0.010879039682648438,0.0126,0.01015492295846483,0.010140080723018413,0.00951567096893788
18013,2026-03-16 14:00:00,134,1,0.000187248,0.012182064741667683,0.004458336149567371,1.5975941793304458e-05,0.004442360207774066,0.007115439,0.013272382576811698,0.0081,0.010262836213659192,0.01015380443014479,0.00938143157093476
18013,2026-03-16 15:00:00,135,1,0.000187248,0.010018288752039951,0.002507601929340065,2.0145310407087157e-05,0.0024874566189329777,0.001872484,0.010502592185140644,0.0055,0.010712629404555434,0.010664199061245364,0.009913130378975376
18013,2026-03-16 16:00:00,136,1,0.000187248,0.013202696291284087,0.003055998739512014,1.714617161914269e-05,0.0030388525678928715,0.007396311,0.009089874454119498,0.0069,0.010830062772213446,0.011241344955929903,0.010226675200752697
18013,2026-03-16 17:00:00,137,1,0.000187248,0.013571379329819354,0.005018647879759629,2.015706362003225e-05,0.004998490816139596,0.0,0.014876104621461684,0.0027,0.010757934439370318,0.010627461910206084,0.009772188765200111
18013,2026-03-16 18:00:00,138,1,0.000187248,0.017594647564217098,0.005894427213637887,1.5680971043593278e-05,0.005878746242594293,0.0,0.014939069401133237,0.001,0.011434121241051769,0.011699679057360154,0.010529657022302233
18013,2026-03-16 19:00:00,139,1,0.000187248,0.01984758110038883,0.010649831247178389,1.97591808383312e-05,0.010630072066340058,0.000187248,0.021169565494104287,0.0015,0.013215008113335848,0.013082809673964304,0.012163034688643258
18013,2026-03-16 20:00:00,140,1,0.000187248,0.01817957238329201,0.016141133418579735,1.8378352069683255e-05,0.016122755066510053,0.005898324,0.01669170745544942,0.0037,0.012233558029504564,0.012382344522288823,0.012178500625817596
18013,2026-03-16 21:00:00,141,1,0.000187248,0.02120626002090978,0.01527097218471479,1.8175717460654158e-05,0.015252796467254135,0.005898324,0.019756370831551566,0.0036,0.014442460052963537,0.014587448971899359,0.01399392018827986
18013,2026-03-16 22:00:00,142,1,0.000187248,0.03392753330925296,0.01996816079824306,1.9493041963457805e-05,0.0199486677562796,0.000187248,0.037043671865806226,0.0004,0.016290577387928933,0.015978963532273606,0.014583026281172614
18013,2026-03-16 23:00:00,143,1,0.000187248,0.032224436372228486,0.008470499490710166,2.1270292261688447e-05,0.008449229198448477,9.36e-05,0.03261336168607124,0.001,0.014569563222115082,0.014530670690730807,0.012155277002578976
18013,2026-03-17 00:00:00,144,1,0.000187248,0.01848792393469707,0.008059579124575318,1.2234358695194027e-05,0.008047344765880125,0.005711076,0.01701898441950483,0.0035,0.012601814901482681,0.012748708853001904,0.011705874371989729
18013,2026-03-17 01:00:00,145,1,0.000187248,0.02534964807923277,0.005910845968437483,1.1175932776208149e-05,0.005899670035661274,0.0,0.025696014072400446,0.0012,0.012274167817986823,0.012239531218670056,0.010295651007590525
18013,2026-03-17 02:00:00,146,1,0.000187248,0.01861193689906597,0.005435177628937656,1.2923444346825822e-05,0.00542225418459083,0.0,0.01751597083325853,0.0028,0.011447371792469805,0.011556968399050549,0.010239292472037717
18013,2026-03-17 03:00:00,147,1,0.000187248,0.026246461702871586,0.006779360825073035,1.0090778442670789e-05,0.0067692700466303645,0.021627188,0.02665633763434001,0.0123,0.01384677663654325,0.013805789043396409,0.011859078955616553
18013,2026-03-17 04:00:00,148,1,0.000187248,0.02562451977407921,0.0069409843979048955,1.016362079137488e-05,0.006930820777113521,0.021720813,0.02716997262081541,0.0133,0.013050093553638594,0.012895548268964975,0.011027194731347542
18013,2026-03-17 05:00:00,149,1,0.000187248,0.025114208215383505,0.007654754899062391,1.0183893866236546e-05,0.0076445710051961544,0.021908061,0.02642632607988331,0.011,0.012976567145920982,0.012845355359471,0.011099410027838891
18013,2026-03-17 06:00:00,150,1,0.000187248,0.023343301333170693,0.006673439385358579,1.0088128655918114e-05,0.0066633512567026605,0.0,0.02615840348766201,0.002,0.012947888293332438,0.012666378077883306,0.010999391883102096
18013,2026-03-17 07:00:00,151,1,0.000187248,0.025210308719302774,0.007012766397765887,1.0083989162462138e-05,0.007002682408603425,9.36e-05,0.02841419450267954,0.002,0.012171361336819285,0.011850972758481609,0.01003121852632792
18013,2026-03-17 08:00:00,152,1,0.000187248,0.02668683234393995,0.006720252998904234,1.0060742656374123e-05,0.00671019225624786,9.36e-05,0.025733081672772724,0.0028,0.011448080064070524,0.011543455131187246,0.009546797196683676
18013,2026-03-17 09:00:00,153,1,0.000187248,0.025970603053975885,0.00970963824131303,9.503219751253814e-06,0.009700135021561775,9.36e-05,0.022475870669391655,0.0019,0.011028451842404,0.011377925080862425,0.009751828599596139
18013,2026-03-17 10:00:00,154,1,0.000187248,0.028400098567085367,0.009673564165926156,9.657448031441566e-06,0.009663906717894714,9.36e-05,0.029250970663945844,0.001,0.012550734512527615,0.012465647302841568,0.010592993862725648
18013,2026-03-17 11:00:00,155,1,0.000187248,0.031260019087125515,0.008547927775707538,9.402455737282558e-06,0.008538525319970255,0.0,0.032770117277420546,0.0001,0.012208733346537583,0.012057723527508078,0.009786514396366283
18013,2026-03-17 12:00:00,156,1,0.000187248,0.027107102286505654,0.008559370945125747,9.025728801442761e-06,0.008550345216324305,0.00112349,0.029685735240960638,0.0008,0.011702280210664374,0.011444416915218875,0.009589643781080884
18013,2026-03-17 13:00:00,157,1,0.000187248,0.01885133561355379,0.010110258895350508,9.074625240665045e-06,0.010101184270109843,0.002715102,0.026835341247336855,0.0015,0.009906705307149297,0.009108304743770992,0.008234197071950663
18013,2026-03-17 14:00:00,158,1,0.000187248,0.01225021427177581,0.009276396437029478,8.652337264429256e-06,0.009267744099765048,9.36e-05,0.018740763638430705,0.0004,0.006155383848734666,0.005506328912069177,0.005208947128594543
18013,2026-03-17 15:00:00,159,1,0.000187248,0.010556209997321505,0.008379220843293508,8.331437413618234e-06,0.00837088940587989,0.000468165,0.016683289271951018,0.0003,0.005335501230089303,0.004722793302626351,0.004505094387223551
18013,2026-03-17 16:00:00,160,1,0.000187248,0.008889013418900055,0.00735021714778685,7.849551517397898e-06,0.007342367596269452,0.000468165,0.014541511570363368,0.0004,0.00397372866293842,0.0034084788477920878,0.003254599220680767
18013,2026-03-17 17:00:00,161,1,0.000187248,0.006246582918325092,0.007359946826964055,8.331437413618234e-06,0.007351615389550437,0.000468165,0.009739461841190414,0.0004,0.0025612832961461316,0.0022119954038596,0.0023233317947234963
18013,2026-03-17 18:00:00,162,1,0.000187248,0.0,0.007277736023337129,9.122128394523066e-06,0.007268613894942606,0.000374532,0.0028642079993841467,0.0003,0.0,0.0,0.001242120631452347
18013,2026-03-17 19:00:00,163,1,0.000187248,0.0,0.011850137080413384,9.118634164327643e-06,0.011841018446249057,0.000374532,0.00038939921409265427,0.0002,0.0,0.0,0.0013977669069826421
18013,2026-03-17 20:00:00,164,1,0.000187248,0.0011518248333811305,0.011849689675893447,8.67122964439006e-06,0.011841018446249057,0.000374532,0.0042405769072441325,0.0003,0.0,0.0,0.001316579919698179
18013,2026-03-17 21:00:00,165,1,0.000187248,0.00019865409923492622,0.011849297492993257,8.279046744200526e-06,0.011841018446249057,0.000374532,0.0012571298129790496,0.0003,0.0,0.0,0.0014095961688011557
18013,2026-03-17 22:00:00,166,1,0.000187248,0.0029949787010016796,0.011862029509876113,1.1699391873659632e-05,0.011850330118002454,0.000374532,0.0038865659048499595,0.0002,0.0,0.0,0.0016324989527549013
18013,2026-03-17 23:00:00,167,1,0.000187248,0.003954431575309427,0.011846424614698647,8.225557695586104e-06,0.011838199057003061,0.000374532,0.005145776459628644,0.0002,0.0,0.0,0.0014733062945412767
18013,2026-03-18 00:00:00,168,1,0.000187248,0.0,0.0005532580466881121,8.219485532915936e-06,0.0005450385611551962,0.0,0.0,0.0001,0.0,0.0,0.0
18013,2026-03-18 01:00:00,169,1,0.000187248,0.0,0.0005609147333215448,8.45834771315397e-06,0.0005524563856083908,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 02:00:00,170,1,0.000187248,0.0,0.00053220056880364,8.454208219697991e-06,0.000523746360583942,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 03:00:00,171,1,0.000187248,0.0004078913169611736,0.0005680443562721352,8.706875174351144e-06,0.0005593374810977841,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 04:00:00,172,1,0.000187248,0.00035785767968984293,0.0005684371699491188,9.09968885133458e-06,0.0005593374810977841,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 05:00:00,173,1,0.000187248,0.0,0.0005669999818305005,9.48480252244463e-06,0.0005575151793080559,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 06:00:00,174,1,0.000187248,0.0,0.001819167423640299,9.09968885133458e-06,0.0018100677347889645,0.0,0.0001452060686013715,0.0,0.0,0.0,0.0
18013,2026-03-18 07:00:00,175,1,0.000187248,0.00034063911310033146,0.0001098314843459058,9.103091988768742e-06,0.00010072839235713706,0.0,0.00018818844583529974,0.0,0.0,0.0,0.0
18013,2026-03-18 08:00:00,176,1,0.000187248,0.000332843154359955,0.00011924183145378082,9.26564581565945e-06,0.00010997618563812136,9.36e-05,0.00011824281549718127,0.0001,0.0,0.0,0.0
18013,2026-03-18 09:00:00,177,1,0.000187248,0.000549647453926011,0.0010964753334612094,1.294608567691832e-05,0.001083529247784291,0.000187266,0.001685918776838218,0.0001,0.0,0.0,0.0
18013,2026-03-18 10:00:00,178,1,0.000187248,0.0005442187017573981,0.001322609304526724,9.488205659878792e-06,0.001313121098866845,0.000187266,7.125948983420247e-05,0.0001,0.0,0.0,0.0
18013,2026-03-18 11:00:00,179,1,0.000187248,0.0010663787806169797,0.001323274073153846,1.0152974287000873e-05,0.001313121098866845,9.36e-05,7.125948983420247e-05,0.0001,0.0,0.0,0.0
18013,2026-03-18 12:00:00,180,1,0.000187248,0.0012027871806107255,0.0012992781003385967,4.83660737566158e-06,0.0012944414929629351,9.36e-05,0.0005954986988862412,0.0001,0.0,0.0,0.0
18013,2026-03-18 13:00:00,181,1,0.000187248,9.21998275955693e-06,0.0013459035196938729,4.832467882205602e-06,0.0013410710518116673,9.36e-05,9.254717850774665e-05,0.0001,0.0,0.0,0.0
18013,2026-03-18 14:00:00,182,1,0.000187248,0.0,0.0012804257034568119,4.523236200475944e-06,0.0012759024672563358,0.000187266,0.0002651458492818456,0.0001,0.0,0.0,0.0
18013,2026-03-18 15:00:00,183,1,0.000187248,0.0,5.212723274634028e-06,5.212723274634028e-06,0.0,9.36e-05,0.0,0.0001,0.0,0.0,0.0
18013,2026-03-18 16:00:00,184,1,0.000187248,0.0,0.0011514994581131954,5.2085837811780505e-06,0.0011462908743320175,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 17:00:00,185,1,0.000187248,5.017442587224035e-05,5.008946798573045e-06,5.008946798573045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 18:00:00,186,1,0.000187248,4.855926241791342e-05,4.850532465138315e-06,4.850532465138315e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 19:00:00,187,1,0.000187248,0.0,2.521819261069418e-05,4.227872299563748e-06,2.0990320311130434e-05,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 20:00:00,188,1,0.000187248,0.0,4.261137357215402e-06,4.261137357215402e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 21:00:00,189,1,0.000187248,0.0,4.203695454221045e-06,4.203695454221045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 22:00:00,190,1,0.000187248,0.0,4.203695454221045e-06,4.203695454221045e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-18 23:00:00,191,1,0.000187248,0.0,4.2940151062634716e-06,4.2940151062634716e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 00:00:00,192,1,0.000187248,0.0,4.2618506017715145e-06,4.2618506017715145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 01:00:00,193,1,0.000187248,0.0,4.296369643151531e-06,4.296369643151531e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 02:00:00,194,1,0.000187248,0.0,4.239781718726527e-06,4.239781718726527e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 03:00:00,195,1,0.000187248,0.0,4.274300760106544e-06,4.274300760106544e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 04:00:00,196,1,0.000187248,0.0,4.274300760106544e-06,4.274300760106544e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 05:00:00,197,1,0.000187248,0.0,4.239781718726527e-06,4.239781718726527e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 06:00:00,198,1,0.000187248,0.0,4.2618506017715145e-06,4.2618506017715145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 07:00:00,199,1,0.000187248,0.0,4.239781718726527e-06,4.239781718726527e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 08:00:00,200,1,0.000187248,0.0,3.9932140815777306e-06,3.9932140815777306e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18013,2026-03-19 09:00:00,201,1,0.000187248,0.0,2.7891703498502273e-06,2.7891703498502273e-06,0.0,0.000187248,0.0004225869058054336,0.0001,0.0,0.0,0.0
18013,2026-03-19 10:00:00,202,1,0.000187248,6.490004466927539e-05,2.7891703498502273e-06,2.7891703498502273e-06,0.0,0.000187248,0.0002501721879454983,0.0001,0.0,0.0,0.0
18013,2026-03-19 11:00:00,203,1,0.000187248,4.0015086786669616e-05,2.96465900766154e-06,2.96465900766154e-06,0.0,0.0,0.0002501721879454983,0.0,0.0,0.0,0.0
18013,2026-03-19 12:00:00,204,1,0.000187248,0.0,2.9500272751659863e-06,2.9500272751659863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
