split_seed,fipsCode,horizon,target_hour,feature,query_value,donor_mean,donor_std,donor_min,donor_max,outside_support
20260917,18013,1,77,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,77,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,77,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,77,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,77,gust_at_t1h,5.3,19.21308900523561,9.3773642121864,3.3,42.3,False
20260917,18013,1,77,log_customers,9.276315360899716,10.135756591998483,1.1232021695131402,7.1180162044653335,13.453719692845613,False
20260917,18013,1,77,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,78,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,78,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,78,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,78,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,78,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,78,gust_at_t1h,10.3,17.277486910994757,9.155575989245836,2.5,38.8,False
20260917,18013,1,78,log_customers,9.276315360899716,10.135770436825903,1.1232069092902677,7.1180162044653335,13.453719692845613,False
20260917,18013,1,78,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,79,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,79,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,79,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,79,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,79,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,79,gust_at_t1h,12.8,15.701570680628267,9.073362869594098,2.5,38.9,False
20260917,18013,1,79,log_customers,9.276315360899716,10.13580992748618,1.1231736072541905,7.1180162044653335,13.453719692845613,False
20260917,18013,1,79,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,80,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,80,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,80,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,80,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,80,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,80,gust_at_t1h,11.1,16.241361256544497,8.346533671230894,2.6,36.0,False
20260917,18013,1,80,log_customers,9.276221741089696,10.135818333956099,1.123175039733044,7.1180162044653335,13.453719692845613,False
20260917,18013,1,80,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,81,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,81,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,81,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,81,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,81,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,81,gust_at_t1h,8.6,16.649738219895298,8.918360814484634,4.5,38.2,False
20260917,18013,1,81,log_customers,9.276221741089696,10.135818333956099,1.123175039733044,7.1180162044653335,13.453719692845613,False
20260917,18013,1,81,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,82,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,82,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,82,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,82,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,82,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,82,gust_at_t1h,8.8,15.647120418848168,8.908433534751827,2.5,36.8,False
20260917,18013,1,82,log_customers,9.276221741089696,10.135818333956099,1.123175039733044,7.1180162044653335,13.453719692845613,False
20260917,18013,1,82,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,83,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,83,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,83,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,83,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,83,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,83,gust_at_t1h,9.0,15.143455497382192,9.723256871295355,2.9,37.9,False
20260917,18013,1,83,log_customers,9.276221741089696,10.135818333956099,1.123175039733044,7.1180162044653335,13.453719692845613,False
20260917,18013,1,83,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,84,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,84,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,84,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,84,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,84,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,84,gust_at_t1h,10.5,14.852356020942409,9.00377362417244,2.8,36.6,False
20260917,18013,1,84,log_customers,9.276221741089696,10.135818333956099,1.123175039733044,7.1180162044653335,13.453719692845613,False
20260917,18013,1,84,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,85,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,85,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,85,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,85,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,85,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,85,gust_at_t1h,9.2,14.382722513089005,8.778809858720397,2.5,39.8,False
20260917,18013,1,85,log_customers,9.276221741089696,10.135818333956099,1.123175039733044,7.1180162044653335,13.453719692845613,False
20260917,18013,1,85,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,86,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,86,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,86,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,86,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,86,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,86,gust_at_t1h,7.4,13.738743455497374,8.141038595649835,3.0,33.6,False
20260917,18013,1,86,log_customers,9.276221741089696,10.135818333956099,1.123175039733044,7.1180162044653335,13.453719692845613,False
20260917,18013,1,86,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,87,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,87,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,87,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,87,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,87,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,87,gust_at_t1h,12.4,13.330366492146597,7.181915870607911,3.3,32.0,False
20260917,18013,1,87,log_customers,9.276221741089696,10.135818162063126,1.1231750109149057,7.1180162044653335,13.453719692845613,False
20260917,18013,1,87,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,88,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,88,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,88,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,88,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,88,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,88,gust_at_t1h,13.0,12.978534031413611,6.809787378006646,3.2,33.3,False
20260917,18013,1,88,log_customers,9.276221741089696,10.135820828561908,1.1231678918300643,7.1180162044653335,13.453719692845613,False
20260917,18013,1,88,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,89,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,89,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,89,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,89,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,89,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,89,gust_at_t1h,12.8,11.925130890052358,5.653206184645476,3.6,26.1,False
20260917,18013,1,89,log_customers,9.276221741089696,10.135831080106803,1.1231551054714797,7.1180162044653335,13.453719692845613,False
20260917,18013,1,89,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,90,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,90,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,90,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,90,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,90,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,90,gust_at_t1h,13.9,12.013612565445015,5.09033814660216,3.2,26.9,False
20260917,18013,1,90,log_customers,9.276221741089696,10.135831251999775,1.1231551342881516,7.1180162044653335,13.453719692845613,False
20260917,18013,1,90,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,91,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,91,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,91,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,91,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,91,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,91,gust_at_t1h,10.7,12.049738219895293,4.675152928546101,2.2,25.0,False
20260917,18013,1,91,log_customers,9.276221741089696,10.135831251999775,1.1231551342881516,7.1180162044653335,13.453719692845613,False
20260917,18013,1,91,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,92,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,92,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,92,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,92,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,92,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,92,gust_at_t1h,10.4,13.005235602094238,4.9514685348185274,3.0,22.6,False
20260917,18013,1,92,log_customers,9.276221741089696,10.135831251999775,1.1231551342881516,7.1180162044653335,13.453719692845613,False
20260917,18013,1,92,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,93,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,93,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,93,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,93,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,93,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,93,gust_at_t1h,18.4,13.925654450261776,5.311522737064631,2.3,24.6,False
20260917,18013,1,93,log_customers,9.276221741089696,10.135831744553716,1.1231547551910026,7.1180162044653335,13.453719692845613,False
20260917,18013,1,93,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,94,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,94,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,94,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,94,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,94,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,94,gust_at_t1h,19.2,14.05445026178011,5.389117266047566,1.5,28.6,False
20260917,18013,1,94,log_customers,9.276221741089696,10.135831744553716,1.1231547551910026,7.1180162044653335,13.453719692845613,False
20260917,18013,1,94,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,95,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,95,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,95,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,95,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,95,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,95,gust_at_t1h,19.4,15.117801047120423,5.931219856538429,2.5,28.6,False
20260917,18013,1,95,log_customers,9.276221741089696,10.135831744553716,1.1231547551910026,7.1180162044653335,13.453719692845613,False
20260917,18013,1,95,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,96,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,96,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,96,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,96,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,96,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,96,gust_at_t1h,18.5,16.05445026178011,6.1516582352515,3.0,34.9,False
20260917,18013,1,96,log_customers,9.276221741089696,10.135831744553716,1.1231547551910026,7.1180162044653335,13.453719692845613,False
20260917,18013,1,96,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,97,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,97,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,97,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,97,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,97,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,97,gust_at_t1h,19.0,15.92617801047122,6.173515935426222,2.3,33.6,False
20260917,18013,1,97,log_customers,9.276221741089696,10.135831303131091,1.1231551441225958,7.1180162044653335,13.453719692845613,False
20260917,18013,1,97,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,98,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,98,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,98,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,98,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,98,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,98,gust_at_t1h,15.6,16.52041884816754,6.292932280201732,3.0,31.8,False
20260917,18013,1,98,log_customers,9.276221741089696,10.135831303131091,1.1231551441225958,7.1180162044653335,13.453719692845613,False
20260917,18013,1,98,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,99,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,99,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,99,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,99,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,99,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,99,gust_at_t1h,12.7,16.926178010471208,6.477132190509813,3.6,35.6,False
20260917,18013,1,99,log_customers,9.276221741089696,10.135831303131091,1.1231551441225958,7.1180162044653335,13.453719692845613,False
20260917,18013,1,99,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,100,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,100,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,100,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,100,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,100,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,100,gust_at_t1h,11.0,17.114136125654447,6.2612963181408405,3.8,32.1,False
20260917,18013,1,100,log_customers,9.276221741089696,10.135831303131091,1.1231551441225958,7.1180162044653335,13.453719692845613,False
20260917,18013,1,100,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,101,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,101,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,101,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,101,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,101,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,101,gust_at_t1h,10.7,17.20523560209423,5.877900204015545,5.6,34.2,False
20260917,18013,1,101,log_customers,9.276221741089696,10.135830339538918,1.1231550987242014,7.1180162044653335,13.453719692845613,False
20260917,18013,1,101,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,102,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,102,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,102,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,102,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,102,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,102,gust_at_t1h,10.8,17.528272251308906,5.8512840716492125,6.3,31.9,False
20260917,18013,1,102,log_customers,9.276221741089696,10.135830339538918,1.1231550987242014,7.1180162044653335,13.453719692845613,False
20260917,18013,1,102,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,103,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,103,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
20260917,18013,1,103,last_R_t,0.000187248,0.003207135984293192,0.007131531357487119,0.0,0.058582059,False
20260917,18013,1,103,N_t_mean_72h,0.004413243763888889,0.0017671187857038976,0.002292015438098635,3.1208333333333337e-06,0.018623942125,False
20260917,18013,1,103,N_t_max_72h,0.076803046,0.029102750424083796,0.04320598043270303,7.49e-05,0.379164122,False
20260917,18013,1,103,gust_at_t1h,10.5,18.40994764397906,5.705802640022905,6.5,36.4,False
20260917,18013,1,103,log_customers,9.276221741089696,10.135830339538918,1.1231550987242014,7.1180162044653335,13.453719692845613,False
20260917,18013,1,103,pct_forest,83.22,40.75748691099478,28.678266977377568,0.97,88.72,False
20260917,18013,1,104,last_P_t,0.000187248,0.044982991738219916,0.09639447402807791,0.0,0.824241807,False
20260917,18013,1,104,last_N_t,0.0,0.0012568957434554975,0.005700715806379328,0.0,0.065400654,False
