kind,split_seed,horizon,space,fipsCode,low_activity,true_peak,pred_peak,true_peak_hour,pred_peak_hour,peak_hour_difference,prediction_at_true_peak,amplitude_ratio,true_peak_ties,prediction_peak_ties,lag,common_start,common_end,correlation,n,rmse,mae,sse,bias
peak,20260917,1,model_raw,18097,False,0.003395849,0.003305861824655642,110.0,110.0,0.0,0.003305861824655642,0.9735008313548813,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18099,False,0.037722908,0.004676147690049214,153.0,120.0,-33.0,6.707177887202625e-05,0.0017780118879495252,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18101,False,0.021096317,0.022645914071762592,108.0,106.0,-2.0,0.018309189413157945,0.8678855846334669,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18103,False,0.004432968,0.005690516780339583,111.0,119.0,8.0,0.0022887224462501995,0.5162957292383341,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18105,False,0.011888581,0.008303198861494962,119.0,109.0,-10.0,0.0031909960711607173,0.26840848972309794,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18107,False,0.003899111,0.004218104884142834,108.0,108.0,0.0,0.004218104884142834,1.0818119525560657,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18109,False,0.004961355,0.008515374344989527,108.0,109.0,1.0,0.006062046913082594,1.2218530851113443,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18111,False,0.009647853,0.007072116009320219,118.0,119.0,1.0,0.004239166709442583,0.43938964549341525,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18113,True,0.000555854,0.0036325130893972144,209.0,110.0,,2.757214311390567e-05,,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18117,False,0.070601852,0.011905170097125986,107.0,109.0,2.0,0.00963136527937847,0.13641802596592606,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18121,False,0.049544141,0.012682798022068311,108.0,108.0,0.0,0.012682798022068311,0.25598986612904057,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18123,False,0.00250169,0.025625504971852,108.0,107.0,-1.0,0.023378361825192786,9.345027491492866,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18125,False,0.009704356,0.018330984871138493,109.0,108.0,-1.0,0.014724260430506222,1.517283622994274,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18127,True,0.000744452,0.002791856630069013,120.0,112.0,,0.0018576672092411974,,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18129,False,0.006160895,0.011925344970470006,108.0,108.0,0.0,0.011925344970470006,1.9356513900123284,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18131,False,0.060635697,0.007461409599162269,117.0,121.0,4.0,0.001972005013244914,0.03252217935657463,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18133,False,0.008114989,0.008478768147370433,109.0,110.0,1.0,0.005089527262685121,0.6271761135702243,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18135,False,0.003302783,0.004112786796356113,152.0,108.0,-44.0,0.0004431955641525429,0.13418852045458116,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18137,False,0.018419217,0.011158198298237056,108.0,109.0,1.0,0.010797081259036619,0.586185680913397,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18139,False,0.021076795,0.010349343967725907,115.0,108.0,-7.0,0.0017500071369266853,0.08303004023745951,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18141,False,0.003072644,0.003034650288051463,116.0,112.0,-4.0,0.0007596308527930721,0.24722384135391934,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18143,False,0.013126709,0.006803144185838949,110.0,109.0,-1.0,0.006451548058829886,0.4914825230627026,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18145,False,0.005585878,0.0033340838482978363,129.0,109.0,-20.0,-0.0005133898930534021,-0.0919085402605288,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18147,False,0.005233805,0.014378763331145485,108.0,109.0,1.0,0.0111011717013884,2.1210518354024273,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18149,False,0.005568096,0.003819102864939226,136.0,117.0,-19.0,0.00017591498965409275,0.03159338302609954,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18151,False,0.01346622,0.006145433525994137,119.0,110.0,-9.0,0.0037085870882420163,0.2753992648450728,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18153,False,0.009877705,0.011559711780088966,108.0,119.0,11.0,0.007940209331083187,0.8038516366993331,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18155,False,0.002435985,0.016030074245445836,120.0,109.0,-11.0,0.008021653888152482,3.292981643217213,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18157,False,0.002003897,0.003579010146246002,117.0,120.0,3.0,0.0022867995118914597,1.1411761741703588,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18159,False,0.026455026,0.0038503776899006504,143.0,119.0,-24.0,0.0007448465805676834,0.028155201229727894,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18161,False,0.006273234,0.009161182015638859,123.0,111.0,-12.0,0.0021452947932249396,0.34197589205582635,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18163,False,0.004495093,0.0036019493371635715,109.0,110.0,1.0,0.0030506239091377054,0.6786564614208661,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18165,False,0.067669173,0.005408180355863697,119.0,108.0,-11.0,0.0006369358172491651,0.009412495956602944,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18167,False,0.009350575,0.00723182717787001,107.0,118.0,11.0,0.004097456790661809,0.438203724440669,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18169,False,0.006479272,0.0034048273277372874,107.0,120.0,13.0,0.0007282318764053242,0.11239408939851948,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18171,False,0.01784266,0.00855553655612508,135.0,108.0,-27.0,0.0008996034077948326,0.05041868240468813,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18173,False,0.008406969,0.00564618595837578,108.0,110.0,2.0,0.005053166319702422,0.6010687466199081,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18175,False,0.027684783,0.01713506691185599,108.0,109.0,1.0,0.014729283892603053,0.5320353745450362,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18177,False,0.001905092,0.005956552978163528,123.0,110.0,-13.0,0.0017182352416706796,0.9019171996264116,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18179,False,0.01924749,0.00236544360285079,128.0,110.0,-18.0,0.0010085278309660635,0.052397888294321154,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18181,False,0.002569798,0.0056225589908618446,73.0,119.0,46.0,4.645340252950964e-05,0.01807667471509809,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,18183,False,0.014877589,0.0039602486237074975,118.0,120.0,2.0,0.0009403153178992852,0.06320347456158959,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39017,False,0.0024494,0.002567557783848929,121.0,112.0,-9.0,0.0005998458585999945,0.24489501861680185,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39023,False,0.002541752,0.0020171350420774754,123.0,112.0,-11.0,0.001887338256473633,0.7425343843434108,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39025,False,0.008249595,0.004201696507136274,112.0,110.0,-2.0,0.0022979600576935517,0.2785542875369702,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39027,False,0.004218951,0.0026046502977631857,110.0,110.0,0.0,0.0026046502977631857,0.6173691748880671,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39029,False,0.010949851,0.002922327195416028,155.0,132.0,-23.0,0.0006608605792529518,0.060353385562319686,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39031,False,0.004529151,0.0037658260529467823,81.0,126.0,45.0,0.0008908197172927184,0.19668580652151327,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39033,False,0.010448996,0.008132718597561327,73.0,112.0,39.0,0.003927578793014302,0.375880973924605,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39035,False,0.009372136,0.0025288172616581635,122.0,73.0,-49.0,8.889548568791013e-05,0.009485082769595974,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39037,True,0.000825394,0.0030235643211302117,112.0,111.0,,0.0020424757295440543,,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39039,False,0.006654245,0.00515528991618973,76.0,93.0,17.0,0.00038981390852059093,0.05858123776936241,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39045,False,0.004269751,0.004957547306908308,143.0,109.0,-34.0,0.00030131428060265587,0.07056952047148789,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39049,False,0.002441677,0.003656960686652416,127.0,178.0,51.0,0.0010479942212315923,0.42921083387835174,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39051,False,0.001976155,0.002326788939794338,111.0,110.0,-1.0,0.002042738709481527,1.0336935662847941,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39053,False,0.011396816,0.003937525302727184,159.0,107.0,-52.0,5.7517947908672615e-05,0.005046843601640372,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39055,False,0.038962018,0.006496009032319284,92.0,74.0,-18.0,0.00018035788671062923,0.0046290694365633015,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39059,False,0.003850996,0.004897448399278416,118.0,114.0,-4.0,0.000981564327136218,0.2548858339858618,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39061,True,0.000737604,0.004321877273226618,117.0,112.0,,0.0008109827666511944,,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39063,True,0.000207051,0.002705897120346463,96.0,127.0,,6.336102674673699e-05,,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39065,False,0.004561317,0.0035912217447602816,76.0,110.0,34.0,9.957888876961429e-05,0.021831170420651382,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39069,False,0.012321405,0.002743248244253142,109.0,125.0,16.0,0.0015984590351240519,0.12973025682737088,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39073,False,0.003860112,0.005177587187732832,129.0,108.0,-21.0,0.0004691387370847949,0.12153500651918776,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39075,False,0.002543657,0.0058473594348445535,73.0,112.0,39.0,0.00035794943296250817,0.14072236664082782,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39077,False,0.005799407,0.0035073369001881916,108.0,128.0,20.0,0.0022213389768339555,0.38302864014095844,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39081,False,0.007180994,0.0030648501490396587,83.0,113.0,30.0,0.0011205596576717904,0.1560452017745441,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39085,False,0.006509069,0.0034668859802529177,118.0,74.0,-44.0,0.0017492799532796007,0.2687450314752541,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39087,False,0.017305239,0.0027433445308965164,109.0,107.0,-2.0,0.0009454013520265089,0.05463093298084522,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39089,False,0.017906701,0.0029853153577988904,86.0,112.0,26.0,0.0006096425086448251,0.0340454955183998,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39091,False,0.031160644,0.011226843944124902,73.0,109.0,36.0,0.00369972279085204,0.11873062671143896,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39093,False,0.005208372,0.003254834916438542,113.0,113.0,0.0,0.003254834916438542,0.6249236645229146,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39095,False,0.001986128,0.0015068562943768922,101.0,124.0,23.0,0.0008399742362783365,0.4229204946903404,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39097,False,0.021291199,0.005019540336164411,80.0,109.0,29.0,0.0003651023971107791,0.01714804305341278,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39099,False,0.00992561,0.0022517380782263612,73.0,73.0,0.0,0.0022517380782263612,0.22686143000040918,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39101,False,0.012127635,0.004401579980000418,123.0,73.0,-50.0,0.0012950434778698184,0.10678450315084669,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39103,False,0.011151128,0.008568424325477395,118.0,178.0,60.0,0.004072831943682916,0.36523945771969585,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39105,False,0.010016373,0.0033965073589766375,137.0,139.0,2.0,0.0030307448495022105,0.30257907223525027,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39107,False,0.036823587,0.0057937566901099385,79.0,109.0,30.0,0.0019147754084534382,0.051998611880299396,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39109,False,0.001533144,0.003947352929953473,109.0,109.0,0.0,0.003947352929953473,2.574678523317753,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39111,False,0.011002816,0.0063704520526942495,142.0,131.0,-11.0,0.0011137000246963513,0.10121954458716308,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39113,False,0.004853858,0.0016049792270147194,122.0,112.0,-10.0,0.001005732559083298,0.20720271567138923,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39115,False,0.20429983,0.009803410811875584,178.0,129.0,-49.0,0.00012162918669367244,0.0005953464899783443,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39117,False,0.044948775,0.0037744373805409753,112.0,73.0,-39.0,0.0031210006405602234,0.06943460952073162,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39119,False,0.005256008,0.004841397347030278,127.0,178.0,51.0,0.0010096491700488524,0.19209429857200605,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39121,False,0.003440313,0.005596608465045353,110.0,131.0,21.0,0.0015095085143025748,0.43877069159189147,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39123,False,0.008886576,0.005592004076616732,101.0,74.0,-27.0,-1.9450716559017354e-05,-0.002188775132178845,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39125,False,0.051444105,0.005914427538835966,124.0,109.0,-15.0,0.0017187743681440562,0.033410521344361156,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39127,False,0.002192744,0.0021686053851604097,78.0,129.0,51.0,0.0006822597344791734,0.31114427150600954,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39129,False,0.003305212,0.002227802367810896,109.0,112.0,3.0,0.001745758908318047,0.5281836409640431,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39131,False,0.016049874,0.003784252096463118,114.0,112.0,-2.0,0.001778130390429213,0.11078780994973625,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39133,False,0.004951792,0.003307386904848104,117.0,112.0,-5.0,0.000574031767752767,0.11592404684057145,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39135,False,0.007777847,0.0018865002867710394,113.0,138.0,25.0,0.00045628588718402846,0.05866480623545674,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39137,False,0.004932791,0.0031614968371646967,139.0,81.0,-58.0,9.948503650085834e-05,0.020168102905811,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39139,False,0.027275782,0.006531164383861918,129.0,111.0,-18.0,0.0011689203616680748,0.042855613146786216,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39141,False,0.002584776,0.0040166129589878,129.0,112.0,-17.0,0.001132543916736834,0.43815940597437997,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39143,False,0.002149654,0.0024496222547792184,121.0,123.0,2.0,0.000570781430529766,0.26552246572228183,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39145,False,0.00278882,0.002632336765071884,152.0,108.0,-44.0,9.025781363221293e-05,0.032364158903124954,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39147,False,0.004115531,0.0021401500091299745,123.0,123.0,0.0,0.0021401500091299745,0.5200179537294153,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39149,False,0.031329939,0.007800256128777073,156.0,110.0,-46.0,9.105058735299377e-05,0.0029061846355013256,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39151,False,0.004809873,0.002101955942946048,127.0,73.0,-54.0,0.0012528474692917843,0.2604741267163986,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39153,False,0.007765195,0.0020788730438498046,82.0,113.0,31.0,0.000222430666171864,0.02864456928278865,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39155,False,0.030102478,0.003979697110360189,113.0,73.0,-40.0,0.0014369315444607606,0.047734659733353536,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39157,False,0.018488282,0.002608042079864514,127.0,113.0,-14.0,0.0011895897565955475,0.06434290414845184,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39159,False,0.005275921,0.0032952701561168173,108.0,111.0,3.0,0.0006148277428891855,0.11653467572565727,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39161,False,0.013218723,0.002921466106971132,129.0,123.0,-6.0,0.000564002122778313,0.04266691440453915,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39163,False,0.005797101,0.004136584021664591,141.0,110.0,-31.0,0.0015229085472225543,0.26270174475527586,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39165,False,0.002395035,0.004641963209237956,110.0,111.0,1.0,0.0030438380043905327,1.270894999192301,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39167,False,0.013413694,0.0030606861088810283,138.0,141.0,3.0,0.0014426989851252755,0.10755418940712942,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39169,False,0.003179886,0.0028517467244496783,124.0,125.0,1.0,0.0007186215302554267,0.225989714805948,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39171,True,0.000677797,0.007695669112896646,115.0,110.0,,0.002267740142871307,,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39173,False,0.002417268,0.013401564888395803,78.0,93.0,15.0,0.003840558935883248,1.5888014634220318,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,39175,False,0.011046357,0.005721344551211447,73.0,127.0,54.0,0.00041292903227589336,0.03738146723629278,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42005,False,0.010132313,0.0055269007819768465,77.0,74.0,-3.0,0.0012281385496909288,0.12121008793262987,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42007,False,0.008009621,0.005075335699093406,82.0,141.0,59.0,0.0004420464101853786,0.055189429086017754,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42009,False,0.003358423,0.0024390908851648872,74.0,134.0,60.0,-2.371689684841041e-05,-0.00706191472855278,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42013,True,0.000413609,0.011096242317904386,160.0,74.0,,0.00022597088832358692,,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42015,False,0.007283697,0.007332047036370954,118.0,145.0,27.0,0.0006778373300261046,0.09306226357660191,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42019,False,0.011065332,0.0098710584482702,75.0,74.0,-1.0,0.0058504861007176705,0.5287221477600194,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42021,False,0.017297384,0.012606814757584215,112.0,74.0,-38.0,0.0018170151602763037,0.10504566241209097,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42023,False,0.036171647,0.013792378927164404,112.0,74.0,-38.0,0.00032825913392434667,0.009075039738288573,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42025,False,0.00545691,0.00695003398270681,140.0,142.0,2.0,0.0001564612189933671,0.028672127448201842,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42027,False,0.003855893,0.0062388547926041146,143.0,75.0,-68.0,0.00041996440450293624,0.10891495290531564,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42029,False,0.032049953,0.008441129645175452,142.0,82.0,-60.0,0.006874410887194657,0.214490513829916,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42031,False,0.054550048,0.014504352119144871,74.0,74.0,0.0,0.014504352119144871,0.26589073063959306,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42033,False,0.007012067,0.015715046475814228,201.0,74.0,-127.0,-3.0159943489328802e-05,-0.0043011487895550345,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42035,False,0.005319555,0.002425010159595414,83.0,130.0,47.0,0.0014524299256039519,0.27303598244664296,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42039,False,0.026173324,0.006387922208853202,127.0,73.0,-54.0,0.0008766193963152958,0.03349285693767042,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42041,False,0.004459678,0.005019075143385623,141.0,144.0,3.0,0.0023724182579246814,0.5319707516831218,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42043,False,0.006256365,0.004616889371774616,140.0,140.0,0.0,0.004616889371774616,0.7379507704193435,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42045,False,0.001780368,0.009262944661387726,142.0,143.0,1.0,0.005412288889417819,3.0399832447099806,3.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42047,False,0.040032268,0.00887208298848165,107.0,112.0,5.0,0.0029961286451124338,0.07484284040845333,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42049,False,0.018704803,0.007993170987951787,117.0,73.0,-44.0,0.003335884719858153,0.1783437505253679,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42051,False,0.002188204,0.005178419849884614,120.0,73.0,-47.0,0.0009978998151451044,0.4560360072210381,2.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42053,False,0.243055556,0.014207448248429509,75.0,73.0,-2.0,0.008916680903214473,0.03668577279185699,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42055,False,0.003343969,0.0014514297021213022,141.0,138.0,-3.0,0.0006111847821787465,0.1827722631934526,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42057,False,0.002292383,0.005001010848158554,73.0,143.0,70.0,0.0014441364050819785,0.6299716954287214,1.0,1.0,,,,,,,,,
peak,20260917,1,model_raw,42059,False,0.019612939,0.004053364735407262,140.0,141.0,1.0,0.0027569818768345155,0.14056954324053705,2.0,1.0,,,,,,,,,
